ticker|ep_date|mon|rung|stop|shape_policy|arm|n_attempts|end|ties|blind|missing|last_exit
QFIN|2026-05-27|2026-05|ep_close_reclaim|adr_075|new_high_break|none|1|no_reentry|0|0|0|2026-06-03
QFIN|2026-05-27|2026-05|ep_close_reclaim|adr_075|new_high_break|trail|1|no_reentry|0|0|0|2026-06-03
QFIN|2026-05-27|2026-05|ep_close_reclaim|adr_100|either|none|2|no_reentry|0|6|6|2026-06-16
QFIN|2026-05-27|2026-05|ep_close_reclaim|adr_100|either|trail|2|no_reentry|0|6|6|2026-06-16
QFIN|2026-05-27|2026-05|ep_close_reclaim|adr_100|same_pattern|none|2|no_reentry|0|6|6|2026-06-16
QFIN|2026-05-27|2026-05|ep_close_reclaim|adr_100|same_pattern|trail|2|no_reentry|0|6|6|2026-06-16
QFIN|2026-05-27|2026-05|ep_close_reclaim|adr_100|new_high_break|none|1|no_reentry|0|0|0|2026-06-03
QFIN|2026-05-27|2026-05|ep_close_reclaim|adr_100|new_high_break|trail|1|no_reentry|0|0|0|2026-06-03
QNST|2026-08-07|2026-08|ep_high_break|adr_025|either|none|2|censored_window|0|0|0|2026-08-11
QNST|2026-08-07|2026-08|ep_high_break|adr_025|either|trail|2|censored_window|0|0|0|2026-08-11
QNST|2026-08-07|2026-08|ep_high_break|adr_025|same_pattern|none|2|censored_window|0|0|0|2026-08-11
QNST|2026-08-07|2026-08|ep_high_break|adr_025|same_pattern|trail|2|censored_window|0|0|0|2026-08-11
QNST|2026-08-07|2026-08|ep_high_break|adr_025|new_high_break|none|1|censored_window|0|0|0|2026-08-10
QNST|2026-08-07|2026-08|ep_high_break|adr_025|new_high_break|trail|1|censored_window|0|0|0|2026-08-10
QNST|2026-08-07|2026-08|ep_high_break|adr_050|either|none|2|censored_window|0|0|0|2026-08-11
QNST|2026-08-07|2026-08|ep_high_break|adr_050|either|trail|2|censored_window|0|0|0|2026-08-11
QNST|2026-08-07|2026-08|ep_high_break|adr_050|same_pattern|none|2|censored_window|0|0|0|2026-08-11
QNST|2026-08-07|2026-08|ep_high_break|adr_050|same_pattern|trail|2|censored_window|0|0|0|2026-08-11
QNST|2026-08-07|2026-08|ep_high_break|adr_050|new_high_break|none|1|censored_window|0|0|0|2026-08-10
QNST|2026-08-07|2026-08|ep_high_break|adr_050|new_high_break|trail|1|censored_window|0|0|0|2026-08-10
QNST|2026-08-07|2026-08|ep_high_break|adr_075|either|none|1|censored_window|0|0|0|2026-08-11
QNST|2026-08-07|2026-08|ep_high_break|adr_075|either|trail|1|censored_window|0|0|0|2026-08-11
QNST|2026-08-07|2026-08|ep_high_break|adr_075|same_pattern|none|1|censored_window|0|0|0|2026-08-11
QNST|2026-08-07|2026-08|ep_high_break|adr_075|same_pattern|trail|1|censored_window|0|0|0|2026-08-11
QNST|2026-08-07|2026-08|ep_high_break|adr_075|new_high_break|none|1|censored_window|0|0|0|2026-08-11
QNST|2026-08-07|2026-08|ep_high_break|adr_075|new_high_break|trail|1|censored_window|0|0|0|2026-08-11
QNST|2026-08-07|2026-08|ep_high_break|adr_100|either|none|1|censored_window|0|0|0|2026-08-11
QNST|2026-08-07|2026-08|ep_high_break|adr_100|either|trail|1|censored_window|0|0|0|2026-08-11
QNST|2026-08-07|2026-08|ep_high_break|adr_100|same_pattern|none|1|censored_window|0|0|0|2026-08-11
QNST|2026-08-07|2026-08|ep_high_break|adr_100|same_pattern|trail|1|censored_window|0|0|0|2026-08-11
QNST|2026-08-07|2026-08|ep_high_break|adr_100|new_high_break|none|1|censored_window|0|0|0|2026-08-11
QNST|2026-08-07|2026-08|ep_high_break|adr_100|new_high_break|trail|1|censored_window|0|0|0|2026-08-11
QNST|2026-08-07|2026-08|ep_close_reclaim|adr_025|either|none|4|censored_window|0|0|0|2026-08-24
QNST|2026-08-07|2026-08|ep_close_reclaim|adr_025|either|trail|4|censored_window|0|0|0|2026-08-24
QNST|2026-08-07|2026-08|ep_close_reclaim|adr_025|same_pattern|none|4|censored_window|0|0|0|2026-08-24
QNST|2026-08-07|2026-08|ep_close_reclaim|adr_025|same_pattern|trail|4|censored_window|0|0|0|2026-08-24
QNST|2026-08-07|2026-08|ep_close_reclaim|adr_025|new_high_break|none|1|censored_window|0|0|0|2026-08-10
QNST|2026-08-07|2026-08|ep_close_reclaim|adr_025|new_high_break|trail|1|censored_window|0|0|0|2026-08-10
QNST|2026-08-07|2026-08|ep_close_reclaim|adr_050|either|none|4|censored_window|0|0|0|2026-08-24
QNST|2026-08-07|2026-08|ep_close_reclaim|adr_050|either|trail|4|censored_window|0|0|0|2026-08-24
QNST|2026-08-07|2026-08|ep_close_reclaim|adr_050|same_pattern|none|4|censored_window|0|0|0|2026-08-24
QNST|2026-08-07|2026-08|ep_close_reclaim|adr_050|same_pattern|trail|4|censored_window|0|0|0|2026-08-24
QNST|2026-08-07|2026-08|ep_close_reclaim|adr_050|new_high_break|none|1|censored_window|0|0|0|2026-08-10
QNST|2026-08-07|2026-08|ep_close_reclaim|adr_050|new_high_break|trail|1|censored_window|0|0|0|2026-08-10
QNST|2026-08-07|2026-08|ep_close_reclaim|adr_075|either|none|3|censored_window|0|0|0|2026-08-24
QNST|2026-08-07|2026-08|ep_close_reclaim|adr_075|either|trail|3|censored_window|0|0|0|2026-08-24
QNST|2026-08-07|2026-08|ep_close_reclaim|adr_075|same_pattern|none|3|censored_window|0|0|0|2026-08-24
QNST|2026-08-07|2026-08|ep_close_reclaim|adr_075|same_pattern|trail|3|censored_window|0|0|0|2026-08-24
QNST|2026-08-07|2026-08|ep_close_reclaim|adr_075|new_high_break|none|1|censored_window|0|0|0|2026-08-11
QNST|2026-08-07|2026-08|ep_close_reclaim|adr_075|new_high_break|trail|1|censored_window|0|0|0|2026-08-11
QNST|2026-08-07|2026-08|ep_close_reclaim|adr_100|either|none|3|censored_window|0|0|0|2026-08-25
QNST|2026-08-07|2026-08|ep_close_reclaim|adr_100|either|trail|2|exit|0|0|0|2026-08-19
QNST|2026-08-07|2026-08|ep_close_reclaim|adr_100|same_pattern|none|3|censored_window|0|0|0|2026-08-25
QNST|2026-08-07|2026-08|ep_close_reclaim|adr_100|same_pattern|trail|2|exit|0|0|0|2026-08-19
QNST|2026-08-07|2026-08|ep_close_reclaim|adr_100|new_high_break|none|1|censored_window|0|0|0|2026-08-17
QNST|2026-08-07|2026-08|ep_close_reclaim|adr_100|new_high_break|trail|1|censored_window|0|0|0|2026-08-17
QNST|2026-08-07|2026-08|ep_close_620_prox|adr_025|either|none|2|censored_window|0|0|0|2026-08-20
QNST|2026-08-07|2026-08|ep_close_620_prox|adr_025|either|trail|2|censored_window|0|0|0|2026-08-20
QNST|2026-08-07|2026-08|ep_close_620_prox|adr_025|same_pattern|none|2|censored_window|0|0|0|2026-08-20
QNST|2026-08-07|2026-08|ep_close_620_prox|adr_025|same_pattern|trail|2|censored_window|0|0|0|2026-08-20
QNST|2026-08-07|2026-08|ep_close_620_prox|adr_025|new_high_break|none|1|censored_window|0|0|0|2026-08-13
QNST|2026-08-07|2026-08|ep_close_620_prox|adr_025|new_high_break|trail|1|censored_window|0|0|0|2026-08-13
QNST|2026-08-07|2026-08|ep_close_620_prox|adr_050|either|none|2|censored_window|0|0|0|2026-08-20
QNST|2026-08-07|2026-08|ep_close_620_prox|adr_050|either|trail|2|censored_window|0|0|0|2026-08-20
QNST|2026-08-07|2026-08|ep_close_620_prox|adr_050|same_pattern|none|2|censored_window|0|0|0|2026-08-20
QNST|2026-08-07|2026-08|ep_close_620_prox|adr_050|same_pattern|trail|2|censored_window|0|0|0|2026-08-20
QNST|2026-08-07|2026-08|ep_close_620_prox|adr_050|new_high_break|none|1|censored_window|0|0|0|2026-08-14
QNST|2026-08-07|2026-08|ep_close_620_prox|adr_050|new_high_break|trail|1|censored_window|0|0|0|2026-08-14
QNST|2026-08-07|2026-08|ep_close_620_prox|adr_075|either|none|2|censored_window|0|0|0|2026-08-21
QNST|2026-08-07|2026-08|ep_close_620_prox|adr_075|either|trail|2|exit|0|0|0|2026-08-18
QNST|2026-08-07|2026-08|ep_close_620_prox|adr_075|same_pattern|none|2|censored_window|0|0|0|2026-08-21
QNST|2026-08-07|2026-08|ep_close_620_prox|adr_075|same_pattern|trail|2|exit|0|0|0|2026-08-18
QNST|2026-08-07|2026-08|ep_close_620_prox|adr_075|new_high_break|none|1|censored_window|0|0|0|2026-08-17
QNST|2026-08-07|2026-08|ep_close_620_prox|adr_075|new_high_break|trail|1|censored_window|0|0|0|2026-08-17
QNST|2026-08-07|2026-08|ep_close_620_prox|adr_100|either|none|1|censored_window|0|0|0|2026-08-21
QNST|2026-08-07|2026-08|ep_close_620_prox|adr_100|either|trail|1|exit|0|0|0|2026-08-13
QNST|2026-08-07|2026-08|ep_close_620_prox|adr_100|same_pattern|none|1|censored_window|0|0|0|2026-08-21
QNST|2026-08-07|2026-08|ep_close_620_prox|adr_100|same_pattern|trail|1|exit|0|0|0|2026-08-13
QNST|2026-08-07|2026-08|ep_close_620_prox|adr_100|new_high_break|none|1|censored_window|0|0|0|2026-08-21
QNST|2026-08-07|2026-08|ep_close_620_prox|adr_100|new_high_break|trail|1|exit|0|0|0|2026-08-13
QNST|2026-08-07|2026-08|ep_low_reclaim|adr_025|either|none|1|censored_window|0|0|0|2026-08-31
QNST|2026-08-07|2026-08|ep_low_reclaim|adr_025|either|trail|1|exit|0|0|0|2026-08-28
QNST|2026-08-07|2026-08|ep_low_reclaim|adr_025|same_pattern|none|1|censored_window|0|0|0|2026-08-31
QNST|2026-08-07|2026-08|ep_low_reclaim|adr_025|same_pattern|trail|1|exit|0|0|0|2026-08-28
QNST|2026-08-07|2026-08|ep_low_reclaim|adr_025|new_high_break|none|1|censored_window|0|0|0|2026-08-31
QNST|2026-08-07|2026-08|ep_low_reclaim|adr_025|new_high_break|trail|1|exit|0|0|0|2026-08-28
QNST|2026-08-07|2026-08|ep_low_reclaim|adr_050|either|none|1|censored_window|0|0|0|2026-08-31
QNST|2026-08-07|2026-08|ep_low_reclaim|adr_050|either|trail|1|exit|0|0|0|2026-08-28
QNST|2026-08-07|2026-08|ep_low_reclaim|adr_050|same_pattern|none|1|censored_window|0|0|0|2026-08-31
QNST|2026-08-07|2026-08|ep_low_reclaim|adr_050|same_pattern|trail|1|exit|0|0|0|2026-08-28
QNST|2026-08-07|2026-08|ep_low_reclaim|adr_050|new_high_break|none|1|censored_window|0|0|0|2026-08-31
QNST|2026-08-07|2026-08|ep_low_reclaim|adr_050|new_high_break|trail|1|exit|0|0|0|2026-08-28
QNST|2026-08-07|2026-08|ep_low_reclaim|adr_075|either|none|1|abstain|0|0|0|2026-08-28
QNST|2026-08-07|2026-08|ep_low_reclaim|adr_075|either|trail|1|abstain|0|0|0|2026-08-28
QNST|2026-08-07|2026-08|ep_low_reclaim|adr_075|same_pattern|none|1|abstain|0|0|0|2026-08-28
QNST|2026-08-07|2026-08|ep_low_reclaim|adr_075|same_pattern|trail|1|abstain|0|0|0|2026-08-28
QNST|2026-08-07|2026-08|ep_low_reclaim|adr_075|new_high_break|none|1|abstain|0|0|0|2026-08-28
QNST|2026-08-07|2026-08|ep_low_reclaim|adr_075|new_high_break|trail|1|abstain|0|0|0|2026-08-28
QNST|2026-08-07|2026-08|ep_low_reclaim|adr_100|either|none|1|abstain|0|0|0|2026-08-28
QNST|2026-08-07|2026-08|ep_low_reclaim|adr_100|either|trail|1|abstain|0|0|0|2026-08-28
QNST|2026-08-07|2026-08|ep_low_reclaim|adr_100|same_pattern|none|1|abstain|0|0|0|2026-08-28
QNST|2026-08-07|2026-08|ep_low_reclaim|adr_100|same_pattern|trail|1|abstain|0|0|0|2026-08-28
QNST|2026-08-07|2026-08|ep_low_reclaim|adr_100|new_high_break|none|1|abstain|0|0|0|2026-08-28
QNST|2026-08-07|2026-08|ep_low_reclaim|adr_100|new_high_break|trail|1|abstain|0|0|0|2026-08-28
QUBT|2026-05-21|2026-05|ep_high_break|adr_025|either|none|4|no_reentry|0|0|0|2026-06-15
QUBT|2026-05-21|2026-05|ep_high_break|adr_025|either|trail|4|no_reentry|0|0|0|2026-06-15
QUBT|2026-05-21|2026-05|ep_high_break|adr_025|same_pattern|none|4|no_reentry|0|0|0|2026-06-15
QUBT|2026-05-21|2026-05|ep_high_break|adr_025|same_pattern|trail|4|no_reentry|0|0|0|2026-06-15
QUBT|2026-05-21|2026-05|ep_high_break|adr_025|new_high_break|none|1|no_reentry|0|0|0|2026-05-27
QUBT|2026-05-21|2026-05|ep_high_break|adr_025|new_high_break|trail|1|no_reentry|0|0|0|2026-05-27
QUBT|2026-05-21|2026-05|ep_high_break|adr_050|either|none|2|no_reentry|0|0|0|2026-06-16
QUBT|2026-05-21|2026-05|ep_high_break|adr_050|either|trail|1|exit|0|0|0|2026-05-22
QUBT|2026-05-21|2026-05|ep_high_break|adr_050|same_pattern|none|2|no_reentry|0|0|0|2026-06-16
QUBT|2026-05-21|2026-05|ep_high_break|adr_050|same_pattern|trail|1|exit|0|0|0|2026-05-22
QUBT|2026-05-21|2026-05|ep_high_break|adr_050|new_high_break|none|1|no_reentry|0|0|0|2026-06-04
QUBT|2026-05-21|2026-05|ep_high_break|adr_050|new_high_break|trail|1|exit|0|0|0|2026-05-22
QUBT|2026-05-21|2026-05|ep_high_break|adr_075|either|none|2|no_reentry|0|0|0|2026-06-16
QUBT|2026-05-21|2026-05|ep_high_break|adr_075|either|trail|1|exit|0|0|0|2026-05-22
QUBT|2026-05-21|2026-05|ep_high_break|adr_075|same_pattern|none|2|no_reentry|0|0|0|2026-06-16
QUBT|2026-05-21|2026-05|ep_high_break|adr_075|same_pattern|trail|1|exit|0|0|0|2026-05-22
QUBT|2026-05-21|2026-05|ep_high_break|adr_075|new_high_break|none|1|no_reentry|0|0|0|2026-06-05
QUBT|2026-05-21|2026-05|ep_high_break|adr_075|new_high_break|trail|1|exit|0|0|0|2026-05-22
QUBT|2026-05-21|2026-05|ep_high_break|adr_100|either|none|2|no_reentry|0|0|0|2026-06-16
QUBT|2026-05-21|2026-05|ep_high_break|adr_100|either|trail|1|exit|0|0|0|2026-05-22
QUBT|2026-05-21|2026-05|ep_high_break|adr_100|same_pattern|none|2|no_reentry|0|0|0|2026-06-16
QUBT|2026-05-21|2026-05|ep_high_break|adr_100|same_pattern|trail|1|exit|0|0|0|2026-05-22
QUBT|2026-05-21|2026-05|ep_high_break|adr_100|new_high_break|none|1|no_reentry|0|0|0|2026-06-05
QUBT|2026-05-21|2026-05|ep_high_break|adr_100|new_high_break|trail|1|exit|0|0|0|2026-05-22
QUBT|2026-05-21|2026-05|ep_close_reclaim|adr_025|either|none|4|no_reentry|0|0|0|2026-06-03
QUBT|2026-05-21|2026-05|ep_close_reclaim|adr_025|either|trail|4|no_reentry|0|0|0|2026-06-03
QUBT|2026-05-21|2026-05|ep_close_reclaim|adr_025|same_pattern|none|4|no_reentry|0|0|0|2026-06-03
QUBT|2026-05-21|2026-05|ep_close_reclaim|adr_025|same_pattern|trail|4|no_reentry|0|0|0|2026-06-03
QUBT|2026-05-21|2026-05|ep_close_reclaim|adr_025|new_high_break|none|1|no_reentry|0|0|0|2026-05-26
QUBT|2026-05-21|2026-05|ep_close_reclaim|adr_025|new_high_break|trail|1|no_reentry|0|0|0|2026-05-26
QUBT|2026-05-21|2026-05|ep_close_reclaim|adr_050|either|none|2|no_reentry|0|0|0|2026-06-04
QUBT|2026-05-21|2026-05|ep_close_reclaim|adr_050|either|trail|2|exit|0|0|0|2026-06-03
QUBT|2026-05-21|2026-05|ep_close_reclaim|adr_050|same_pattern|none|2|no_reentry|0|0|0|2026-06-04
QUBT|2026-05-21|2026-05|ep_close_reclaim|adr_050|same_pattern|trail|2|exit|0|0|0|2026-06-03
QUBT|2026-05-21|2026-05|ep_close_reclaim|adr_050|new_high_break|none|1|no_reentry|0|0|0|2026-06-01
QUBT|2026-05-21|2026-05|ep_close_reclaim|adr_050|new_high_break|trail|1|no_reentry|0|0|0|2026-06-01
QUBT|2026-05-21|2026-05|ep_close_reclaim|adr_075|either|none|1|no_reentry|0|0|0|2026-06-04
QUBT|2026-05-21|2026-05|ep_close_reclaim|adr_075|either|trail|1|exit|0|0|0|2026-05-26
QUBT|2026-05-21|2026-05|ep_close_reclaim|adr_075|same_pattern|none|1|no_reentry|0|0|0|2026-06-04
QUBT|2026-05-21|2026-05|ep_close_reclaim|adr_075|same_pattern|trail|1|exit|0|0|0|2026-05-26
QUBT|2026-05-21|2026-05|ep_close_reclaim|adr_075|new_high_break|none|1|no_reentry|0|0|0|2026-06-04
QUBT|2026-05-21|2026-05|ep_close_reclaim|adr_075|new_high_break|trail|1|exit|0|0|0|2026-05-26
QUBT|2026-05-21|2026-05|ep_close_reclaim|adr_100|either|none|1|no_reentry|0|0|0|2026-06-05
QUBT|2026-05-21|2026-05|ep_close_reclaim|adr_100|either|trail|1|exit|0|0|0|2026-05-26
QUBT|2026-05-21|2026-05|ep_close_reclaim|adr_100|same_pattern|none|1|no_reentry|0|0|0|2026-06-05
QUBT|2026-05-21|2026-05|ep_close_reclaim|adr_100|same_pattern|trail|1|exit|0|0|0|2026-05-26
QUBT|2026-05-21|2026-05|ep_close_reclaim|adr_100|new_high_break|none|1|no_reentry|0|0|0|2026-06-05
QUBT|2026-05-21|2026-05|ep_close_reclaim|adr_100|new_high_break|trail|1|exit|0|0|0|2026-05-26
QUBT|2026-05-21|2026-05|ep_close_620_prox|adr_025|either|none|4|no_reentry|0|1|1|2026-06-16
QUBT|2026-05-21|2026-05|ep_close_620_prox|adr_025|either|trail|3|exit|0|0|0|2026-06-03
QUBT|2026-05-21|2026-05|ep_close_620_prox|adr_025|same_pattern|none|4|no_reentry|0|1|1|2026-06-16
QUBT|2026-05-21|2026-05|ep_close_620_prox|adr_025|same_pattern|trail|3|exit|0|0|0|2026-06-03
QUBT|2026-05-21|2026-05|ep_close_620_prox|adr_025|new_high_break|none|1|no_reentry|0|0|0|2026-05-27
QUBT|2026-05-21|2026-05|ep_close_620_prox|adr_025|new_high_break|trail|1|no_reentry|0|0|0|2026-05-27
QUBT|2026-05-21|2026-05|ep_close_620_prox|adr_050|either|none|3|no_reentry|0|1|1|2026-06-16
QUBT|2026-05-21|2026-05|ep_close_620_prox|adr_050|either|trail|2|exit|0|0|0|2026-06-03
QUBT|2026-05-21|2026-05|ep_close_620_prox|adr_050|same_pattern|none|3|no_reentry|0|1|1|2026-06-16
QUBT|2026-05-21|2026-05|ep_close_620_prox|adr_050|same_pattern|trail|2|exit|0|0|0|2026-06-03
QUBT|2026-05-21|2026-05|ep_close_620_prox|adr_050|new_high_break|none|1|no_reentry|0|0|0|2026-06-01
QUBT|2026-05-21|2026-05|ep_close_620_prox|adr_050|new_high_break|trail|1|no_reentry|0|0|0|2026-06-01
QUBT|2026-05-21|2026-05|ep_close_620_prox|adr_075|either|none|2|no_reentry|0|1|1|2026-06-16
QUBT|2026-05-21|2026-05|ep_close_620_prox|adr_075|either|trail|1|exit|0|0|0|2026-05-26
QUBT|2026-05-21|2026-05|ep_close_620_prox|adr_075|same_pattern|none|2|no_reentry|0|1|1|2026-06-16
QUBT|2026-05-21|2026-05|ep_close_620_prox|adr_075|same_pattern|trail|1|exit|0|0|0|2026-05-26
QUBT|2026-05-21|2026-05|ep_close_620_prox|adr_075|new_high_break|none|1|no_reentry|0|0|0|2026-06-04
QUBT|2026-05-21|2026-05|ep_close_620_prox|adr_075|new_high_break|trail|1|exit|0|0|0|2026-05-26
QUBT|2026-05-21|2026-05|ep_close_620_prox|adr_100|either|none|2|no_reentry|0|1|1|2026-06-16
QUBT|2026-05-21|2026-05|ep_close_620_prox|adr_100|either|trail|1|exit|0|0|0|2026-05-26
QUBT|2026-05-21|2026-05|ep_close_620_prox|adr_100|same_pattern|none|2|no_reentry|0|1|1|2026-06-16
QUBT|2026-05-21|2026-05|ep_close_620_prox|adr_100|same_pattern|trail|1|exit|0|0|0|2026-05-26
QUBT|2026-05-21|2026-05|ep_close_620_prox|adr_100|new_high_break|none|1|no_reentry|0|0|0|2026-06-05
QUBT|2026-05-21|2026-05|ep_close_620_prox|adr_100|new_high_break|trail|1|exit|0|0|0|2026-05-26
QUBT|2026-05-21|2026-05|ep_low_reclaim|adr_025|either|none|5|no_reentry|0|0|0|2026-06-24
QUBT|2026-05-21|2026-05|ep_low_reclaim|adr_025|either|trail|2|exit|0|0|0|2026-06-08
QUBT|2026-05-21|2026-05|ep_low_reclaim|adr_025|same_pattern|none|5|no_reentry|0|0|0|2026-06-24
QUBT|2026-05-21|2026-05|ep_low_reclaim|adr_025|same_pattern|trail|2|exit|0|0|0|2026-06-08
QUBT|2026-05-21|2026-05|ep_low_reclaim|adr_025|new_high_break|none|1|no_reentry|0|0|0|2026-06-05
QUBT|2026-05-21|2026-05|ep_low_reclaim|adr_025|new_high_break|trail|1|no_reentry|0|0|0|2026-06-05
QUBT|2026-05-21|2026-05|ep_low_reclaim|adr_050|either|none|4|no_reentry|0|0|0|2026-06-24
QUBT|2026-05-21|2026-05|ep_low_reclaim|adr_050|either|trail|2|exit|0|0|0|2026-06-08
QUBT|2026-05-21|2026-05|ep_low_reclaim|adr_050|same_pattern|none|4|no_reentry|0|0|0|2026-06-24
QUBT|2026-05-21|2026-05|ep_low_reclaim|adr_050|same_pattern|trail|2|exit|0|0|0|2026-06-08
QUBT|2026-05-21|2026-05|ep_low_reclaim|adr_050|new_high_break|none|1|no_reentry|0|0|0|2026-06-05
QUBT|2026-05-21|2026-05|ep_low_reclaim|adr_050|new_high_break|trail|1|no_reentry|0|0|0|2026-06-05
QUBT|2026-05-21|2026-05|ep_low_reclaim|adr_075|either|none|2|no_reentry|0|0|0|2026-06-25
QUBT|2026-05-21|2026-05|ep_low_reclaim|adr_075|either|trail|1|exit|0|0|0|2026-06-05
QUBT|2026-05-21|2026-05|ep_low_reclaim|adr_075|same_pattern|none|2|no_reentry|0|0|0|2026-06-25
QUBT|2026-05-21|2026-05|ep_low_reclaim|adr_075|same_pattern|trail|1|exit|0|0|0|2026-06-05
QUBT|2026-05-21|2026-05|ep_low_reclaim|adr_075|new_high_break|none|1|no_reentry|0|0|0|2026-06-09
QUBT|2026-05-21|2026-05|ep_low_reclaim|adr_075|new_high_break|trail|1|exit|0|0|0|2026-06-05
QUBT|2026-05-21|2026-05|ep_low_reclaim|adr_100|either|none|2|no_reentry|0|0|0|2026-06-25
QUBT|2026-05-21|2026-05|ep_low_reclaim|adr_100|either|trail|1|exit|0|0|0|2026-06-05
QUBT|2026-05-21|2026-05|ep_low_reclaim|adr_100|same_pattern|none|2|no_reentry|0|0|0|2026-06-25
QUBT|2026-05-21|2026-05|ep_low_reclaim|adr_100|same_pattern|trail|1|exit|0|0|0|2026-06-05
QUBT|2026-05-21|2026-05|ep_low_reclaim|adr_100|new_high_break|none|1|no_reentry|0|0|0|2026-06-09
QUBT|2026-05-21|2026-05|ep_low_reclaim|adr_100|new_high_break|trail|1|exit|0|0|0|2026-06-05
QURE|2026-06-17|2026-06|ep_close_reclaim|adr_025|either|none|4|no_reentry|0|0|0|2026-06-29
QURE|2026-06-17|2026-06|ep_close_reclaim|adr_025|either|trail|4|no_reentry|0|0|0|2026-06-29
QURE|2026-06-17|2026-06|ep_close_reclaim|adr_025|same_pattern|none|3|no_reentry|0|0|0|2026-06-29
QURE|2026-06-17|2026-06|ep_close_reclaim|adr_025|same_pattern|trail|3|no_reentry|0|0|0|2026-06-29
QURE|2026-06-17|2026-06|ep_close_reclaim|adr_025|new_high_break|none|2|no_reentry|0|0|0|2026-06-25
QURE|2026-06-17|2026-06|ep_close_reclaim|adr_025|new_high_break|trail|2|no_reentry|0|0|0|2026-06-25
QURE|2026-06-17|2026-06|ep_close_reclaim|adr_050|either|none|2|no_reentry|0|0|0|2026-06-30
QURE|2026-06-17|2026-06|ep_close_reclaim|adr_050|either|trail|2|no_reentry|0|0|0|2026-06-30
QURE|2026-06-17|2026-06|ep_close_reclaim|adr_050|same_pattern|none|2|no_reentry|0|0|0|2026-06-30
QURE|2026-06-17|2026-06|ep_close_reclaim|adr_050|same_pattern|trail|2|no_reentry|0|0|0|2026-06-30
QURE|2026-06-17|2026-06|ep_close_reclaim|adr_050|new_high_break|none|1|no_reentry|0|0|0|2026-06-26
QURE|2026-06-17|2026-06|ep_close_reclaim|adr_050|new_high_break|trail|1|no_reentry|0|0|0|2026-06-26
QURE|2026-06-17|2026-06|ep_close_reclaim|adr_075|either|none|1|no_reentry|0|0|0|2026-06-30
QURE|2026-06-17|2026-06|ep_close_reclaim|adr_075|either|trail|1|no_reentry|0|0|0|2026-06-30
QURE|2026-06-17|2026-06|ep_close_reclaim|adr_075|same_pattern|none|1|no_reentry|0|0|0|2026-06-30
QURE|2026-06-17|2026-06|ep_close_reclaim|adr_075|same_pattern|trail|1|no_reentry|0|0|0|2026-06-30
QURE|2026-06-17|2026-06|ep_close_reclaim|adr_075|new_high_break|none|1|no_reentry|0|0|0|2026-06-30
QURE|2026-06-17|2026-06|ep_close_reclaim|adr_075|new_high_break|trail|1|no_reentry|0|0|0|2026-06-30
QURE|2026-06-17|2026-06|ep_close_reclaim|adr_100|either|none|1|no_reentry|0|0|0|2026-07-01
QURE|2026-06-17|2026-06|ep_close_reclaim|adr_100|either|trail|1|no_reentry|0|0|0|2026-07-01
QURE|2026-06-17|2026-06|ep_close_reclaim|adr_100|same_pattern|none|1|no_reentry|0|0|0|2026-07-01
QURE|2026-06-17|2026-06|ep_close_reclaim|adr_100|same_pattern|trail|1|no_reentry|0|0|0|2026-07-01
QURE|2026-06-17|2026-06|ep_close_reclaim|adr_100|new_high_break|none|1|no_reentry|0|0|0|2026-07-01
QURE|2026-06-17|2026-06|ep_close_reclaim|adr_100|new_high_break|trail|1|no_reentry|0|0|0|2026-07-01
QURE|2026-06-17|2026-06|ep_close_620_prox|adr_025|either|none|4|no_reentry|0|0|0|2026-06-30
QURE|2026-06-17|2026-06|ep_close_620_prox|adr_025|either|trail|4|no_reentry|0|0|0|2026-06-30
QURE|2026-06-17|2026-06|ep_close_620_prox|adr_025|same_pattern|none|3|no_reentry|0|0|0|2026-06-30
QURE|2026-06-17|2026-06|ep_close_620_prox|adr_025|same_pattern|trail|3|no_reentry|0|0|0|2026-06-30
QURE|2026-06-17|2026-06|ep_close_620_prox|adr_025|new_high_break|none|2|no_reentry|0|0|0|2026-06-25
QURE|2026-06-17|2026-06|ep_close_620_prox|adr_025|new_high_break|trail|2|no_reentry|0|0|0|2026-06-25
QURE|2026-06-17|2026-06|ep_close_620_prox|adr_050|either|none|2|no_reentry|0|0|0|2026-06-30
QURE|2026-06-17|2026-06|ep_close_620_prox|adr_050|either|trail|2|no_reentry|0|0|0|2026-06-30
QURE|2026-06-17|2026-06|ep_close_620_prox|adr_050|same_pattern|none|2|no_reentry|0|0|0|2026-06-30
QURE|2026-06-17|2026-06|ep_close_620_prox|adr_050|same_pattern|trail|2|no_reentry|0|0|0|2026-06-30
QURE|2026-06-17|2026-06|ep_close_620_prox|adr_050|new_high_break|none|1|no_reentry|0|0|0|2026-06-26
QURE|2026-06-17|2026-06|ep_close_620_prox|adr_050|new_high_break|trail|1|no_reentry|0|0|0|2026-06-26
QURE|2026-06-17|2026-06|ep_close_620_prox|adr_075|either|none|2|no_reentry|0|0|0|2026-07-02
QURE|2026-06-17|2026-06|ep_close_620_prox|adr_075|either|trail|2|exit|0|0|0|2026-06-29
QURE|2026-06-17|2026-06|ep_close_620_prox|adr_075|same_pattern|none|2|no_reentry|0|0|0|2026-07-02
QURE|2026-06-17|2026-06|ep_close_620_prox|adr_075|same_pattern|trail|2|exit|0|0|0|2026-06-29
