theme_date	name	stage	rs_avg	source	tickers
2026-08-06	Electrical Connectivity & Utility Network Hardware	Nascent	92.2	live	PLPC,BDC
2026-08-06	Electrical Infrastructure Products & Systems Installation	Nascent	91.3	live	IESC,ATKR
2026-08-06	Enterprise HR & Workforce Management SaaS	Mainstream	93.6	live	ALIT,WDAY,PCTY
2026-08-06	Enterprise Server, Storage & Data Infrastructure Hardware	Mainstream	88.5	live	HPE,STX,DELL,NTAP
2026-08-06	European Bank Stocks	Mainstream	87.1	live	ING,LYG,SAN,NWG,BBVA,BCS
2026-08-06	Family Dining & Quick-Service Restaurant Chain Recovery	Nascent	95.8	live	CBRL,JACK
2026-08-06	Financial Compliance & Regulatory Reporting SaaS	Retired	-1	live	""
2026-08-06	For-Profit & Vocational Education Operators	Fading	-1	live	LOPE,CVSA
2026-08-06	For-Profit & Vocational Post-Secondary Education Operators	Fading	-1	live	LAUR,STRA
2026-08-06	Franchise Auto Dealership Groups	Fading	-1	live	PAG,SAH,ABG
2026-08-06	Global Crude & Product Tanker Fleet Operators	Mainstream	70.5	live	NAT,FRO,INSW,TNK,DHT
2026-08-06	Global Steel & Metal Producers Recovery	Accelerating	83	live	MT,TX
2026-08-06	Gold & Precious Metals Miners Rotation	Fading	81.5	live	CGAU,EGO
2026-08-06	Government & Defense IT Services Providers	Fading	82.8	live	INGM,EFOR,LDOS
2026-08-06	Hospital & Behavioral Health Facility Procedure Volume Recovery	Accelerating	84.5	live	UHS,THC
2026-08-06	Hotel REIT Recovery & Re-Rating	Fading	-1	live	RLJ,XHR
2026-08-06	Industrial Construction Execution & On-Site Supply Chain	Mainstream	90.7	live	DNOW,TPC
2026-08-06	Industrial Equipment Rental & Material Handling	Nascent	95.7	live	HRI,CMCO,SUNB
2026-08-06	Industrial Fluid Control, Filtration & Water Infrastructure Equipment	Mainstream	73.3	live	DCI,FELE,IR,IEX
2026-08-06	Industrial HVAC, Plumbing & Fabricated Copper Products	Nascent	88.6	live	CSW,MLI
2026-08-06	Industrial Process Equipment, Automation & Flow Control	Nascent	75.7	live	LECO,EMR,FLS
2026-08-06	Inflammatory Disease & Immunology Biologics	Nascent	97.1	live	SYRE,ORKA
2026-08-06	Insurance Brokerage & Distribution Services	Fading	-1	live	AON,AJG,BRO
2026-08-06	Junior Precious Metals Miners Rotation	Fading	-1	live	PPTA,FSM
2026-08-06	Life Insurance & Annuity Providers	Mainstream	82.9	live	PRU,UNM,MET
2026-08-06	Life Science Tools & Analytical Instruments	Mainstream	79.9	live	WAT,MTD,TMO
2026-08-06	Medical Device Mean-Reversion & Rotation Recovery	Mainstream	79.1	live	CNMD,XRAY,INSP,TNDM
2026-08-06	Mobile App Platform & Advertising Monetization	Nascent	99.8	live	APPS,BSP
2026-08-06	Molecular Diagnostics & DNA-Based Genetic Testing	Retired	-1	live	""
2026-08-06	Net Lease Single-Tenant REIT Recovery	Fading	-1	live	NNN,O
2026-08-06	Network Security & Zero-Trust Edge	Mainstream	78.5	live	RBRK,OKTA,FTNT,NET,VRNS,PANW,CRWD,CVLT
2026-08-06	Office REIT Recovery & Re-Rating	Mainstream	69.3	live	HIW,BXP,CDP,SLG
2026-08-06	Online Insurance Comparison & Digital Marketplace Platforms	Fading	-1	live	EVER,MAX
2026-08-06	Open-Air & Strip Mall Retail REITs	Fading	-1	live	PECO,SKT
2026-08-06	Peptide & Hormone Therapies for Metabolic & Endocrine Disorders	Mainstream	98.5	live	PTGX,MBX,XERS,CORT
2026-08-06	Precious Metals Equities Rally	Nascent	57.8	live	NEM,PAAS,AU,GFI,HL,KGC,HYMC,EXK,CDE,SVM,IAG,AGI,HMY,EQX,AG,SSRM,SBSW,AUGO,AEM,FNV,RGLD
2026-08-06	Precious Metals Miners Rotation	Retired	-1	live	""
2026-08-06	Precious Metals Royalty & Streaming Companies	Retired	-1	live	""
2026-08-06	Private Equity & Alternative Asset Management Platforms	Nascent	81.5	live	ARES,HLNE
2026-08-06	Private Mortgage Insurance	Mainstream	75.2	live	NMIH,MTG,RDN,ESNT
2026-08-06	Professional Advisory & Business Services	Fading	-1	live	CRAI,CBZ
2026-08-06	Property & Casualty Insurance Underwriters	Mainstream	79.7	live	CB,ALL,ACGL,HIG,SKWD,HCI,ORI,CINF,THG,TRV,WRB,AFG
2026-08-06	Quantum Computing Hardware & Software	Nascent	64.9	live	XNDU,QBTS,QUBT,RGTI,INFQ
2026-08-06	Regulated Water Utility Infrastructure	Fading	-1	live	AWK,AWR,CWT,WTRG
2026-08-06	Senior & Long-Term Care Healthcare REITs	Fading	-1	live	VTR,OHI
2026-08-06	Small Modular & Advanced Nuclear Reactor Development	Fading	-1	live	NNE,SMR
2026-08-06	Smart Home Security & Comfort Systems	Fading	-1	live	ALRM,REZI
2026-08-06	Smart Utility Metering & Water Infrastructure Hardware	Fading	-1	live	ITRI,MWA
2026-08-06	SMB & Workforce Business Services Platforms	Fading	-1	live	NSP,LZ
2026-08-06	Specialty Insurance Underwriting & Brokerage	Accelerating	81.5	live	RYAN,PLMR
2026-08-06	Specialty Pharmaceutical Commercialization & Rare Disease Drugs	Nascent	95.8	live	OMER,KNSA
2026-08-06	Tax Preparation & Consumer Financial Software Platforms	Retired	-1	live	""
2026-08-06	Technology Intellectual Property Licensing	Retired	-1	live	""
2026-08-06	Traditional Staffing & Talent Placement Services	Mainstream	86.7	live	RHI,MAN
2026-08-06	Truckload & LTL Freight Carriers	Fading	-1	live	ARCB,SNDR
2026-08-06	Uniform Rental & Managed Workwear Services	Fading	-1	live	CTAS,VSTS
2026-08-06	U.S. Apparel & Fashion Recovery	Fading	-1	live	CROX,RVLV
2026-08-06	US-China Tariff Truce — Consumer Goods & Digital Beneficiaries	Fading	-1	live	HAS,MAT
2026-08-06	U.S. Domestic Steel Producers	Accelerating	82.1	live	NUE,STLD
2026-08-06	U.S. Government/Defense Contract Surge	Nascent	69.2	shadow_promoted	PLTR,TSAT,VOYG,AMRC
2026-08-06	U.S. Multifamily & Residential Apartment REITs	Fading	-1	live	AVB,CPT,MAA
2026-08-06	U.S. Passenger Airlines	Mainstream	89.2	live	LUV,ALGT,DAL,ALK,UAL,SKYW
2026-08-06	U.S. Petroleum Refining & Downstream Processing	Fading	70.2	live	PBF,MPC,PSX,PARR,VLO,DINO
2026-08-06	U.S. Regional & Mid-Cap Commercial Banks	Mainstream	62.1	live	CFG,SSB,FHN,UMBF,USB,HBAN,FITB,KEY,WTFC,TFC,WSFS,HWC,PNC,BOKF,WAL,EWBC,ZION,RF,MTB
2026-08-06	Vacation Ownership & Timeshare Resort Recovery	Fading	-1	live	TNL,VAC
2026-08-06	Wealth Management & Retail Brokerage Platforms	Mainstream	85	live	SEIC,AMP,RJF,LPLA,SCHW,SF
2026-08-07	Aerospace Precision Components & Supply Chain	Fading	-1	live	BA,DPC
2026-08-07	AI Data Center Infrastructure Buildout	Nascent	56.699999999999996	shadow_promoted	BTDR,AMRC,BLZE
2026-08-07	AI GPU Compute Infrastructure & Cloud Services	Fading	-1	live	APLD,CRWV
2026-08-07	AI-Powered Enterprise Analytics & Intelligent Workflow SaaS	Mainstream	97.3	live	AVPT,INTA,AMPL
2026-08-07	Alphabet (Google) Platform Re-Rating	Fading	-1	live	GOOGL,GOOG
2026-08-07	B2B Digital Financial Infrastructure & Payment Rails Modernization	Fading	-1	live	PAY,ACIW
2026-08-07	Bitcoin Mining & Crypto Infrastructure Operators	Fading	-1	live	CIFR,HUT
2026-08-07	Branded Packaged Food & Consumer Staples Producers	Fading	-1	live	CPB,KHC
2026-08-07	Building Envelope, Ceilings & Interior Construction Products	Nascent	80	live	AWI,CSL
2026-08-07	Canadian Big Banks	Mainstream	57.5	live	BMO,CM,RY,BNS,TD
2026-08-07	Casual Dining & Full-Service Restaurant Chain Recovery	Mainstream	97.8	live	CAKE,EAT
2026-08-07	China Consumer Internet & Digital Marketplace Platforms	Retired	-1	live	""
2026-08-07	Cinema Exhibition & Premium Large-Format Recovery	Mainstream	90	live	CNK,IMAX
2026-08-07	Clinical-Stage Oncology Biotech	Fading	-1	live	ELVN,TGTX
2026-08-07	Cloud Contact Center & CCaaS Communication Platforms	Nascent	99	live	RNG,FIVN
2026-08-07	Cloud Data Storage & Analytics Infrastructure	Mainstream	99	live	SNOW,BLZE
2026-08-07	Cloud Observability & AIOps Monitoring Platforms	Fading	-1	live	PD,DDOG
2026-08-07	Cloud Supply Chain & Warehouse Management Software	Mainstream	92.5	live	MANH,SPSC
2026-08-07	Commercial, Office & Home Furniture Retailers and Manufacturers	Nascent	96.2	live	BOBS,MLKN,HNI
2026-08-07	Commercial Real Estate Brokerage & Advisory Services	Fading	-1	live	JLL,CBRE
2026-08-07	Consumer Fintech & Digital Credit Platforms	Fading	-1	live	DAVE,SEZL
2026-08-07	Consumer Staples Packaged Food & Snack Brand Recovery	Retired	-1	live	""
2026-08-07	Containerboard & Corrugated Packaging Producers	Mainstream	82.1	live	IP,SW,PKG
2026-08-07	Copper Mining & Production	Accelerating	82.3	live	HBM,SCCO,FCX
2026-08-07	Corporate Spend, Expense Management & Financial Operations Software	Mainstream	84.6	live	WEX,BILL
2026-08-07	Cyber Exposure Management & Vulnerability Assessment	Mainstream	85.5	live	RPD,TENB,QLYS
2026-08-07	Defense Electronics & Aerospace Subsystem Suppliers	Nascent	98	live	AADX,ARXS,DFNS,MRCY
2026-08-07	Defense ISR & Unmanned Systems Intelligence	Accelerating	86.1	live	HAWK,AVEX
2026-08-07	Department Store Retail Recovery	Fading	-1	live	KSS,DDS
2026-08-07	Dermatology & Atopic Immunology Biologics	Fading	-1	live	APGE,FBRX
2026-08-07	Digital Insurance Distribution & InsurTech Platforms	Nascent	98.6	live	LIFE,GSHD
2026-08-07	Digital Payments Processing & Merchant Acquiring Networks	Fading	-1	live	FOUR,PYPL
2026-08-07	Domestic Steel Producers	Fading	-1	live	NUE,STLD
2026-08-07	Electrical Connectivity & Utility Network Hardware	Nascent	93.2	live	PLPC,BDC
2026-08-07	Electrical Infrastructure Products & Systems Installation	Nascent	90.5	live	IESC,ATKR
2026-08-07	Enterprise HR & Workforce Management SaaS	Mainstream	94.4	live	WDAY,PCTY,ALIT
2026-08-07	Enterprise Server, Storage & Data Infrastructure Hardware	Accelerating	90.7	live	NTAP,STX,DELL,HPE
2026-08-07	European Bank Stocks	Mainstream	85.3	live	ING,LYG,NWG,BCS,BBVA,SAN
2026-08-07	Family Dining & Quick-Service Restaurant Chain Recovery	Mainstream	95.2	live	CBRL,JACK
2026-08-07	For-Profit & Vocational Education Operators	Fading	-1	live	LOPE,CVSA
2026-08-07	For-Profit & Vocational Post-Secondary Education Operators	Fading	-1	live	LAUR,STRA
2026-08-07	Franchise Auto Dealership Groups	Fading	-1	live	PAG,ABG
2026-08-07	Global Crude & Product Tanker Fleet Operators	Mainstream	67.4	live	NAT,DHT,INSW,TNK,FRO
2026-08-07	Global Steel & Metal Producers Recovery	Accelerating	84.8	live	MT,TX
2026-08-07	Gold & Precious Metals Miners Rotation	Accelerating	88.7	live	CGAU,EGO,CDE,FNV,RGLD,IAG,EQX,AG,SVM,AEM,KGC,HYMC,AU,HMY,NEM,PAAS,SSRM,AGI,GFI,SBSW,AUGO,HL,EXK
2026-08-07	Government & Defense IT Services Providers	Fading	82.4	live	LDOS,EFOR
2026-08-07	Hospital & Behavioral Health Facility Procedure Volume Recovery	Mainstream	85	live	THC,UHS
2026-08-07	Hotel REIT Recovery & Re-Rating	Fading	-1	live	RLJ,XHR
2026-08-07	Industrial Construction Execution & On-Site Supply Chain	Accelerating	93.8	live	TPC,DNOW
2026-08-07	Industrial Equipment Rental & Material Handling	Accelerating	95.6	live	HRI,SUNB,CMCO
2026-08-07	Industrial Fluid Control, Filtration & Water Infrastructure Equipment	Mainstream	70.9	live	FELE,IEX,DCI,IR
2026-08-07	Industrial HVAC, Plumbing & Fabricated Copper Products	Mainstream	85.4	live	CSW,MLI
2026-08-07	Industrial Lifting, Material Handling & Equipment Rental	Retired	-1	live	""
2026-08-07	Industrial Process Equipment, Automation & Flow Control	Nascent	76.2	live	LECO,EMR,FLS
2026-08-07	Inflammatory Disease & Immunology Biologics	Mainstream	91	live	SYRE,ORKA
2026-08-07	Insurance Brokerage & Distribution Services	Fading	-1	live	AON,AJG,BRO
2026-08-07	Junior Precious Metals Miners Rotation	Fading	-1	live	PPTA,FSM
2026-08-07	Life Insurance & Annuity Providers	Mainstream	72.9	live	PRU,MET,UNM
2026-08-07	Life Science Tools & Analytical Instruments	Mainstream	83.5	live	WAT,TMO,MTD
2026-08-07	Medical Device Mean-Reversion & Rotation Recovery	Mainstream	90.7	live	CNMD,TNDM,INSP,XRAY
2026-08-07	Mobile App Platform & Advertising Monetization	Nascent	99.6	live	BSP,APPS
2026-08-07	Net Lease Single-Tenant REIT Recovery	Fading	-1	live	NNN,O
2026-08-07	Network Security & Zero-Trust Edge	Mainstream	82.8	live	VRNS,NET,FTNT,CVLT,PANW,CRWD,RBRK,OKTA
2026-08-07	Office REIT Recovery & Re-Rating	Fading	68.5	live	CDP,SLG,HIW,BXP
2026-08-07	Online Insurance Comparison & Digital Marketplace Platforms	Retired	-1	live	""
2026-08-07	Open-Air & Strip Mall Retail REITs	Fading	-1	live	PECO,SKT
2026-08-07	Peptide & Hormone Therapies for Metabolic & Endocrine Disorders	Mainstream	92.5	live	CORT,MBX,XERS,PTGX
2026-08-07	Precious Metals Equities Rally	Retired	-1	live	""
2026-08-07	Private Equity & Alternative Asset Management Platforms	Fading	-1	live	ARES,HLNE
2026-08-07	Private Mortgage Insurance	Mainstream	70.7	live	ESNT,NMIH,MTG,RDN
2026-08-07	Professional Advisory & Business Services	Fading	-1	live	CRAI,CBZ
2026-08-07	Property & Casualty Insurance Underwriters	Mainstream	82.5	live	ORI,SKWD,WRB,CINF,AFG,CB,THG,HIG,ACGL,TRV,ALL,HCI
2026-08-07	Quantum Computing Hardware & Software	Nascent	68.2	live	QUBT,RGTI,INFQ,XNDU,QBTS
2026-08-07	Regulated Water Utility Infrastructure	Fading	-1	live	AWK,AWR,CWT,WTRG
2026-08-07	Senior & Long-Term Care Healthcare REITs	Fading	-1	live	VTR,OHI
2026-08-07	Small Modular & Advanced Nuclear Reactor Development	Fading	-1	live	NNE,SMR
2026-08-07	Smart Home Security & Comfort Systems	Retired	-1	live	""
2026-08-07	Smart Utility Metering & Water Infrastructure Hardware	Fading	-1	live	ITRI,MWA
2026-08-07	SMB & Workforce Business Services Platforms	Fading	-1	live	NSP,LZ
2026-08-07	Specialty Insurance Underwriting & Brokerage	Fading	-1	live	RYAN,PLMR
2026-08-07	Specialty Pharmaceutical Commercialization & Rare Disease Drugs	Nascent	95	live	KNSA,OMER
2026-08-07	Traditional Staffing & Talent Placement Services	Mainstream	89.1	live	MAN,RHI
2026-08-07	Truckload & LTL Freight Carriers	Fading	-1	live	ARCB,SNDR
2026-08-07	Uniform Rental & Managed Workwear Services	Fading	-1	live	CTAS,VSTS
2026-08-07	U.S. Apparel & Fashion Recovery	Fading	-1	live	CROX,RVLV
2026-08-07	US-China Tariff Truce — Consumer Goods & Digital Beneficiaries	Retired	-1	live	""
2026-08-07	U.S. Government/Defense Contract Surge	Accelerating	93.5	live	PLTR,VOYG,TSAT
2026-08-07	U.S. Multifamily & Residential Apartment REITs	Fading	-1	live	AVB,CPT,MAA
2026-08-07	U.S. Passenger Airlines	Mainstream	86.9	live	UAL,ALK,SKYW,LUV,DAL,ALGT
2026-08-07	U.S. Petroleum Refining & Downstream Processing	Fading	-1	live	PBF,MPC,PSX,PARR,VLO,DINO
2026-08-07	U.S. Regional & Mid-Cap Commercial Banks	Mainstream	60.1	live	TFC,HBAN,RF,ZION,USB,EWBC,WSFS,UMBF,BOKF,FHN,SSB,MTB,HWC,PNC,WTFC,WAL,FITB,KEY,CFG
2026-08-07	Vacation Ownership & Timeshare Resort Recovery	Retired	-1	live	""
2026-08-07	Wealth Management & Retail Brokerage Platforms	Mainstream	78.2	live	LPLA,SCHW,AMP,RJF,SF
2026-08-10	Aerospace Precision Components & Supply Chain	Fading	-1	live	BA,DPC
2026-08-10	AI Chip Enablement: Test, Substrate & Photonic/Timing Component Suppliers	Nascent	80.66	shadow_promoted	AEHR,AXTI,SITM,COHR,CBRS
2026-08-10	AI Data Center Infrastructure Buildout	Retired	-1	live	""
2026-08-10	AI GPU Compute Infrastructure & Cloud Services	Fading	-1	live	APLD,CRWV
2026-08-10	AI-Powered Enterprise Analytics & Intelligent Workflow SaaS	Mainstream	98.2	live	AMPL,AVPT,INTA
2026-08-10	Alphabet (Google) Platform Re-Rating	Fading	-1	live	GOOGL,GOOG
2026-08-10	B2B Digital Financial Infrastructure & Payment Rails Modernization	Fading	-1	live	PAY,ACIW
2026-08-10	Bitcoin Mining & Crypto Infrastructure Operators	Fading	-1	live	CIFR,HUT
2026-08-10	Branded Packaged Food & Consumer Staples Producers	Retired	-1	live	""
2026-08-10	Building Envelope, Ceilings & Interior Construction Products	Nascent	82.7	live	AWI,CSL
2026-08-10	Canadian Big Banks	Accelerating	61.3	live	TD,RY,BMO,CM,BNS
2026-08-10	Casual Dining & Full-Service Restaurant Chain Recovery	Mainstream	97.2	live	EAT,CAKE
2026-08-10	Cinema Exhibition & Premium Large-Format Recovery	Mainstream	91.3	live	CNK,IMAX
2026-08-10	Clinical-Stage Oncology Biotech	Retired	-1	live	""
2026-08-10	Cloud Contact Center & CCaaS Communication Platforms	Mainstream	99.1	live	FIVN,RNG
2026-08-10	Cloud Data Storage & Analytics Infrastructure	Mainstream	98.8	live	SNOW,BLZE
2026-08-10	Cloud Observability & AIOps Monitoring Platforms	Fading	82.5	live	DDOG,PD
2026-08-10	Cloud Supply Chain & Warehouse Management Software	Mainstream	92.1	live	SPSC,MANH
2026-08-10	Commercial, Office & Home Furniture Retailers and Manufacturers	Mainstream	95.4	live	BOBS,MLKN,HNI
2026-08-10	Commercial Real Estate Brokerage & Advisory Services	Fading	-1	live	JLL,CBRE
2026-08-10	Consumer Fintech & Digital Credit Platforms	Fading	-1	live	DAVE,SEZL
2026-08-10	Containerboard & Corrugated Packaging Producers	Mainstream	83.8	live	PKG,IP,SW
2026-08-10	Copper Mining & Production	Accelerating	82.8	live	HBM,SCCO,FCX
2026-08-10	Corporate Spend, Expense Management & Financial Operations Software	Mainstream	86.2	live	BILL,WEX
2026-08-10	Cyber Exposure Management & Vulnerability Assessment	Mainstream	87.7	live	QLYS,RPD,TENB
2026-08-10	Defense Electronics & Aerospace Subsystem Suppliers	Mainstream	88.5	live	ARXS,DFNS,AADX,MRCY
2026-08-10	Defense ISR & Unmanned Systems Intelligence	Accelerating	84.8	live	HAWK,AVEX
2026-08-10	Department Store Retail Recovery	Fading	-1	live	KSS,DDS
2026-08-10	Dermatology & Atopic Immunology Biologics	Fading	-1	live	APGE,FBRX
2026-08-10	Digital Insurance Distribution & InsurTech Platforms	Nascent	96.8	live	GSHD,LIFE
2026-08-10	Digital Payments Processing & Merchant Acquiring Networks	Fading	-1	live	FOUR,PYPL
2026-08-10	Domestic Steel Producers	Retired	-1	live	""
2026-08-10	Electrical Connectivity & Utility Network Hardware	Nascent	93.2	live	PLPC,BDC
2026-08-10	Electrical Infrastructure Products & Systems Installation	Mainstream	88.3	live	IESC,ATKR
2026-08-10	Electronics Manufacturing & Semiconductor Packaging Supply Chain	Nascent	21.15	shadow_promoted	AMKR,SANM,TTMI,AMSC
2026-08-10	Emerging Bitcoin & AI Cloud Compute Miners	Nascent	18.942857142857143	shadow_promoted	CLSK,CORZ,IREN,MARA,NBIS,RIOT,WULF
2026-08-10	Enterprise HR & Workforce Management SaaS	Mainstream	93.1	live	PCTY,WDAY,ALIT
2026-08-10	Enterprise Server, Storage & Data Infrastructure Hardware	Mainstream	93.4	live	HPE,DELL,STX,NTAP
2026-08-10	European Bank Stocks	Mainstream	81.8	live	BCS,ING,LYG,BBVA,NWG
2026-08-10	Family Dining & Quick-Service Restaurant Chain Recovery	Mainstream	93.5	live	CBRL,JACK
2026-08-10	For-Profit & Vocational Education Operators	Fading	-1	live	LOPE,CVSA
2026-08-10	For-Profit & Vocational Post-Secondary Education Operators	Retired	-1	live	""
2026-08-10	Franchise Auto Dealership Groups	Fading	-1	live	PAG,ABG
2026-08-10	Genomics & DNA Sequencing Tools	Nascent	84.39999999999999	shadow_promoted	TWST,TXG,BRKR
2026-08-10	Global Crude & Product Tanker Fleet Operators	Mainstream	57.2	live	INSW,NAT,FRO,DHT,TNK
2026-08-10	Global Steel & Metal Producers Recovery	Accelerating	86.9	live	TX,MT
2026-08-10	Gold & Precious Metals Miners Rotation	Accelerating	76.4	live	GFI,EXK,EQX,IAG,HL,EGO,FNV,AEM,KGC,AU,CDE,CGAU,AG,SSRM,HYMC,SVM,NEM,AUGO,HMY,AGI,SBSW,RGLD,PAAS
2026-08-10	Government & Defense IT Services Providers	Fading	84.2	live	EFOR,LDOS
2026-08-10	Hospital & Behavioral Health Facility Procedure Volume Recovery	Mainstream	84.2	live	THC,UHS
2026-08-10	Hotel REIT Recovery & Re-Rating	Fading	-1	live	RLJ,XHR
2026-08-10	Industrial Construction Execution & On-Site Supply Chain	Accelerating	92	live	DNOW,TPC
2026-08-10	Industrial Equipment Rental & Material Handling	Accelerating	94.1	live	SUNB,CMCO,HRI
2026-08-10	Industrial Fluid Control, Filtration & Water Infrastructure Equipment	Mainstream	70.1	live	DCI,FELE,IEX,IR
2026-08-10	Industrial HVAC, Plumbing & Fabricated Copper Products	Mainstream	84.6	live	CSW,MLI
2026-08-10	Industrial Process Equipment, Automation & Flow Control	Nascent	77.8	live	FLS,LECO,EMR
2026-08-10	Inflammatory Disease & Immunology Biologics	Mainstream	94.2	live	ORKA,SYRE
2026-08-10	Insurance Brokerage & Distribution Services	Fading	-1	live	AON,AJG,BRO
2026-08-10	Junior Precious Metals Miners Rotation	Fading	-1	live	PPTA,FSM
2026-08-10	Life Insurance & Annuity Providers	Mainstream	75.3	live	UNM,PRU,MET
2026-08-10	Life Science Tools & Analytical Instruments	Mainstream	86.8	live	TMO,MTD,WAT
2026-08-10	Medical Device Mean-Reversion & Rotation Recovery	Mainstream	91.1	live	INSP,CNMD,TNDM
2026-08-10	Mobile App Platform & Advertising Monetization	Nascent	99.8	live	BSP,APPS
2026-08-10	Net Lease Single-Tenant REIT Recovery	Fading	-1	live	NNN,O
2026-08-10	Network Security & Zero-Trust Edge	Mainstream	89.9	live	CVLT,CRWD,OKTA,NET,FTNT,PANW,VRNS,RBRK
2026-08-10	Office REIT Recovery & Re-Rating	Fading	-1	live	CDP,SLG,HIW,BXP
2026-08-10	Oilfield Services & Drilling Rigs	Nascent	76.26666666666667	shadow_promoted	HP,SDRL,NESR
2026-08-10	Open-Air & Strip Mall Retail REITs	Retired	-1	live	""
2026-08-10	Peptide & Hormone Therapies for Metabolic & Endocrine Disorders	Mainstream	95.2	live	MBX,CORT,PTGX,XERS
2026-08-10	Precious Metals Miners Velocity Breakout	Nascent	81.18571428571428	shadow_promoted	FSM,SKE,ASM,WPM,SA,AYA,PPTA
2026-08-10	Private Equity & Alternative Asset Management Platforms	Fading	81.6	live	ARES,HLNE
2026-08-10	Private Mortgage Insurance	Mainstream	68.7	live	MTG,ESNT,NMIH
2026-08-10	Professional Advisory & Business Services	Fading	-1	live	CRAI,CBZ
2026-08-10	Property & Casualty Insurance Underwriters	Mainstream	79	live	HIG,HCI,ACGL,WRB,ORI,CINF,ALL,TRV,CB,SKWD,THG,AFG
2026-08-10	Quantum Computing Hardware & Software	Mainstream	66.7	live	RGTI,QBTS,QUBT,XNDU,INFQ
2026-08-10	Regulated Water Utility Infrastructure	Fading	-1	live	AWK,AWR,CWT,WTRG
2026-08-10	Semiconductor Components & Optical Interconnect	Nascent	35.32	shadow_promoted	CEVA,COHR,ENTG,GFS,RMBS
2026-08-10	Senior & Long-Term Care Healthcare REITs	Retired	-1	live	""
2026-08-10	Small Modular & Advanced Nuclear Reactor Development	Fading	-1	live	NNE,SMR
2026-08-10	Smart Utility Metering & Water Infrastructure Hardware	Fading	-1	live	ITRI,MWA
2026-08-10	SMB & Workforce Business Services Platforms	Fading	-1	live	NSP,LZ
2026-08-10	Space & Unmanned Defense Systems	Nascent	76.44	shadow_promoted	VOYG,SPCX,KTOS,AVAV,KRMN
2026-08-10	Specialty Insurance Underwriting & Brokerage	Fading	-1	live	RYAN,PLMR
2026-08-10	Specialty Pharmaceutical Commercialization & Rare Disease Drugs	Mainstream	95.8	live	OMER,KNSA
2026-08-10	Traditional Staffing & Talent Placement Services	Retired	-1	live	""
2026-08-10	Trucking & Freight Logistics	Nascent	21.740000000000002	shadow_promoted	HUBG,JBHT,ODFL,SNDR,XPO
2026-08-10	Truckload & LTL Freight Carriers	Retired	-1	live	""
2026-08-10	Uniform Rental & Managed Workwear Services	Retired	-1	live	""
2026-08-10	U.S. Apparel & Fashion Recovery	Fading	-1	live	CROX,RVLV
2026-08-10	U.S. Domestic Steel Producers	Accelerating	84	live	STLD,NUE
2026-08-10	U.S. Government/Defense Contract Surge	Accelerating	92.8	live	PLTR,TSAT
2026-08-10	U.S. Multifamily & Residential Apartment REITs	Retired	-1	live	""
2026-08-10	U.S. Oil & Gas E&P Recovery	Nascent	56.239999999999995	shadow_promoted	TALO,CRK,OVV,NOG,APA
2026-08-10	U.S. Passenger Airlines	Mainstream	79.1	live	ALK,LUV,UAL,DAL,ALGT,SKYW
2026-08-10	U.S. Petroleum Refining & Downstream Processing	Mainstream	75.3	live	MPC,VLO,PSX,DINO,PARR,PBF
2026-08-10	U.S. Regional & Mid-Cap Commercial Banks	Mainstream	60.5	live	TFC,BOKF,RF,HWC,UMBF,WSFS,FHN,CFG,EWBC,FITB,WTFC,HBAN,USB,PNC,ZION,MTB,SSB
2026-08-10	Wealth Management & Retail Brokerage Platforms	Mainstream	81.2	live	RJF,LPLA,SCHW,SF,AMP
2026-08-11	Advanced & Small Modular Nuclear Reactor Technology	Nascent	70.8	live	XE,SMR
2026-08-11	Aerospace Precision Components & Supply Chain	Retired	-1	live	""
2026-08-11	AI Chip Enablement: Test, Substrate & Photonic/Timing Component Suppliers	Retired	-1	live	""
2026-08-11	AI Chip & Interconnect Supply Chain Enablement	Nascent	83.5	live	AXTI,SITM,COHR,AEHR,ONTO,COHU,ENTG,GFS,CRDO
2026-08-11	AI GPU Compute Infrastructure & Cloud Services	Fading	-1	live	APLD,CRWV,SMCI
2026-08-11	AI-Powered Enterprise Analytics & Intelligent Workflow SaaS	Mainstream	98.8	live	AVPT,AMPL,INTA,APPN,PATH,MNDY,AI
2026-08-11	Alphabet (Google) Platform Re-Rating	Fading	-1	live	GOOGL,GOOG
2026-08-11	B2B Digital Financial Infrastructure & Payment Rails Modernization	Fading	-1	live	PAY,ACIW
2026-08-11	Bitcoin Mining & Crypto Infrastructure Operators	Fading	-1	live	CIFR,HUT
2026-08-11	Building Envelope, Ceilings & Interior Construction Products	Nascent	83.1	live	CSL,AWI,OC
2026-08-11	Canadian Big Banks	Accelerating	60.7	live	BMO,BNS,TD,CM,RY
2026-08-11	Casual Dining & Full-Service Restaurant Chain Recovery	Mainstream	96.5	live	CAKE,EAT,BLMN,TXRH,DRI
2026-08-11	Cinema Exhibition & Premium Large-Format Recovery	Mainstream	89	live	CNK,IMAX
2026-08-11	Cloud Contact Center & CCaaS Communication Platforms	Mainstream	98.8	live	FIVN,RNG
2026-08-11	Cloud Data Storage & Analytics Infrastructure	Mainstream	98.8	live	SNOW,BLZE
2026-08-11	Cloud Observability & AIOps Monitoring Platforms	Fading	-1	live	DDOG,PD,DT
2026-08-11	Cloud Supply Chain & Warehouse Management Software	Mainstream	93.4	live	SPSC,MANH
