theme_date	name	stage	rs_avg	source	tickers
2026-07-27	IT Distribution & Technology Services Providers	Nascent	94.3	live	INGM,EFOR
2026-07-27	Korean Financial Sector Recovery	Fading	-1	live	SHG,KB
2026-07-27	Life Insurance & Annuity Providers	Mainstream	91.2	live	UNM,PFG,MET,PRU
2026-07-27	Life Science Tools & Analytical Instruments	Mainstream	82.8	live	WAT,MTD,TMO
2026-07-27	Liquid Biopsy & Multi-Cancer Early Detection	Fading	-1	live	GRAL,GH
2026-07-27	Medical Device Mean-Reversion & Rotation Recovery	Mainstream	82.2	live	XRAY,INSP,TNDM,CNMD
2026-07-27	Medical Device Sterilization & Surgical Supply Infrastructure	Retired	-1	live	""
2026-07-27	Molecular Diagnostics & DNA-Based Genetic Testing	Mainstream	84.8	live	QGEN,BLLN
2026-07-27	Multifamily Apartment REITs	Fading	-1	live	CPT,UDR
2026-07-27	Network Security & Zero-Trust Edge	Fading	80.6	live	VRNS,OKTA,CRWD,BB,RBRK,NET,PANW,CVLT,FTNT
2026-07-27	Office REIT Recovery & Re-Rating	Mainstream	90.6	live	HIW,BXP,SLG,CDP
2026-07-27	Online Insurance Comparison & Digital Marketplace Platforms	Nascent	84.2	live	MAX,EVER
2026-07-27	Open-Air & Strip Mall Retail REITs	Mainstream	76.7	live	KRG,UE,FRT,BRX,SKT,PECO,KIM,REG
2026-07-27	Peptide & Hormone Therapies for Metabolic & Endocrine Disorders	Mainstream	93.4	live	MBX,PTGX,CORT,XERS,VKTX
2026-07-27	Powersports & Recreational Vehicle Manufacturers	Fading	-1	live	PII,HOG
2026-07-27	Precious Metals Miners & Royalty Streamers	Fading	-1	live	EGO,FSM
2026-07-27	Precious Metals Royalty & Streaming Companies	Fading	-1	live	FNV,RGLD
2026-07-27	Private Mortgage Insurance	Mainstream	78.1	live	MTG,RDN,NMIH,ESNT
2026-07-27	Professional Advisory & Business Services	Mainstream	93.5	live	CBZ,CRAI
2026-07-27	Property & Casualty Insurance Underwriters	Mainstream	78	live	CINF,THG,CB,HIG,ALL,HCI,WRB,TRV,ORI,SKWD,AFG,AXS,ACGL
2026-07-27	Regulated Gas & Electric Distribution Utilities	Nascent	49.11666666666667	shadow_promoted	AVA,BKH,NJR,NWE,POR,SR
2026-07-27	Semiconductor Wafer Foundry & Advanced IC Manufacturing	Mainstream	56.3	live	MKSI,ACMR,KLAC,UCTT,AMAT,TSEM,UMC,ICHR
2026-07-27	Senior & Long-Term Care Healthcare REITs	Mainstream	81.1	live	VTR,NHI,OHI,LTC
2026-07-27	Smart Home Security & Comfort Systems	Accelerating	87	live	REZI,ALRM
2026-07-27	SMB & Workforce Business Services Platforms	Mainstream	94.7	live	LZ,NSP
2026-07-27	Specialty Catastrophe Property Insurance Underwriters	Retired	-1	live	""
2026-07-27	Specialty Insurance Underwriting & Brokerage	Mainstream	80.9	live	PLMR,RYAN
2026-07-27	Targeted Protein Degradation Oncology	Fading	-1	live	KYMR,GLUE
2026-07-27	Traditional Staffing & Talent Placement Services	Nascent	99.5	live	MAN,RHI
2026-07-27	Truckload & LTL Freight Carriers	Mainstream	89.5	live	TFII,WERN,KNX,LSTR,ARCB,SNDR,RXO,HUBG
2026-07-27	Uniform Rental & Managed Workwear Services	Mainstream	96.3	live	CTAS,VSTS
2026-07-27	U.S. Apparel & Fashion Recovery	Mainstream	95.5	live	RVLV,UA,CROX
2026-07-27	U.S. Apparel & Lifestyle Brand Recovery	Fading	85.7	live	OXM,VSXY
2026-07-27	U.S. Domestic Steel Producers	Accelerating	91	live	STLD,NUE
2026-07-27	Used Vehicle & Mobility Asset Rental Recovery	Retired	-1	live	""
2026-07-27	U.S. Passenger Airlines	Fading	71.4	live	LUV,UAL,SKYW,DAL,ALK,ALGT
2026-07-27	U.S. Petroleum Refining & Downstream Processing	Mainstream	98.3	live	DK,PARR,PBF,VLO,PSX,MPC,DINO
2026-07-27	U.S. Regional & Mid-Cap Commercial Banks	Mainstream	69.9	live	HBAN,USB,ZION,UMBF,WAL,RF,WSFS,FITB,EWBC,KEY,CFG,HWC,MTB,TFC,WTFC,GBCI,SSB,FHN,PNC,BOKF
2026-07-27	Wealth Management & Retail Brokerage Platforms	Mainstream	86.1	live	HOOD,SF,SCHW,SEIC,RJF,LPLA,AMP
2026-07-28	AI-Powered Enterprise Analytics & Intelligent Workflow SaaS	Mainstream	89.8	live	INTA,AVPT,AMPL
2026-07-28	Analog & Microcontroller Semiconductors — Automotive & Industrial Cycle Recovery	Fading	-1	live	NXPI,TXN
2026-07-28	Asset Management & Fund Administration Platform Ecosystem	Nascent	89	live	BX,SSNC
2026-07-28	Automotive Components & Tire Suppliers	Fading	-1	live	GT,ADNT
2026-07-28	B2B Digital Financial Infrastructure & Payment Rails Modernization	Mainstream	97.1	live	PAY,QTWO,ACIW
2026-07-28	B2B Marketing Automation & Customer Engagement SaaS	Accelerating	82.4	live	HUBS,KVYO
2026-07-28	Bitcoin Mining & Crypto Infrastructure Operators	Fading	-1	live	CIFR,HUT
2026-07-28	Canadian Big Banks	Mainstream	69.5	live	BMO,TD,CM,BNS,RY
2026-07-28	Casual Dining Restaurant Turnaround	Mainstream	97.2	live	CBRL,EAT
2026-07-28	Clinical-Stage Oncology Biotech	Nascent	84	live	TGTX,ELVN
2026-07-28	Cloud Communications & Contact Center Platforms	Retired	-1	live	""
2026-07-28	Cloud Data Storage & Analytics Infrastructure	Fading	-1	live	BLZE,SNOW
2026-07-28	Cloud Observability & AIOps Monitoring Platforms	Fading	-1	live	DDOG,PD
2026-07-28	Cloud Supply Chain & Warehouse Management Software	Accelerating	90.4	live	MANH,SPSC
2026-07-28	Coastal & Suburban Residential Rental REITs	Fading	-1	live	EQR,AMH,ESS,AVB,INVH
2026-07-28	Commercial Real Estate Brokerage & Advisory Services	Accelerating	67.8	live	NMRK,CBRE,JLL
2026-07-28	Consumer Fintech & Digital Credit Platforms	Mainstream	83.1	live	SEZL,DAVE
2026-07-28	Consumer Staples Packaged Food & Snack Brand Recovery	Nascent	90.33333333333333	shadow_promoted	LW,UTZ,CAG
2026-07-28	Containerboard & Corrugated Packaging Producers	Accelerating	95.2	live	PKG,IP,SW
2026-07-28	Copper Mining & Production	Fading	-1	live	SCCO,HBM,FCX,TGB
2026-07-28	Corporate Spend, Expense Management & Financial Operations Software	Mainstream	93	live	NAVN,BILL,WEX
2026-07-28	Cross-Border & International Payments Processing	Accelerating	89.1	live	EEFT,GPN
2026-07-28	Cruise Line & Ocean Travel Recovery	Nascent	94.8	live	NCLH,LIND,RCL
2026-07-28	Custom AI Silicon & Chip Architecture Licensing	Fading	-1	live	CRDO,QUIK,MRVL
2026-07-28	Cyber Exposure Management & Vulnerability Assessment	Fading	63.8	live	RPD,TENB,QLYS
2026-07-28	Defense Precision Components & Mission-Critical Subsystems	Fading	85.4	live	HXL,FEIM
2026-07-28	Defense Prime Contractors & Aerospace Systems	Fading	-1	live	LMT,RTX
2026-07-28	Department Store Retail Recovery	Nascent	81.8	live	DDS,KSS
2026-07-28	Digital Advertising Technology Platforms	Retired	-1	live	""
2026-07-28	Digital Payments Processing & Merchant Acquiring Networks	Accelerating	88	live	PYPL,FOUR
2026-07-28	Domestic Steel Producers	Accelerating	92	live	NUE,STLD
2026-07-28	Emerging Market Digital Commerce & Fintech Platforms	Retired	-1	live	""
2026-07-28	Enterprise HR & Workforce Management SaaS	Mainstream	94.5	live	PCTY,WDAY,ALIT
2026-07-28	Enterprise Server, Storage & Data Infrastructure Hardware	Mainstream	92.2	live	NTAP,HPE,STX,DELL
2026-07-28	European Bank Stocks	Nascent	65.8	live	NWG,ING,LYG,BCS,BBVA,SAN
2026-07-28	Financial Compliance & Regulatory Reporting SaaS	Accelerating	83.8	live	DFIN,WK
2026-07-28	Financial Services Vertical SaaS	Retired	-1	live	""
2026-07-28	For-Profit Education & Career Training Providers	Fading	-1	live	CVSA,STRA
2026-07-28	Franchise Auto Dealership Groups	Mainstream	98.6	live	SAH,ABG,PAG
2026-07-28	Global Crude & Product Tanker Fleet Operators	Mainstream	73.8	live	TNK,TRMD,INSW,DHT,FRO,NAT
2026-07-28	Global Steel & Metal Producers Recovery	Fading	-1	live	TX,MT
2026-07-28	Hospital & Behavioral Health Facility Procedure Volume Recovery	Fading	-1	live	UHS,THC
2026-07-28	Hotel REIT Recovery & Re-Rating	Nascent	95.5	live	RLJ,XHR
2026-07-28	Independent Power Producers & Nuclear Generation	Fading	-1	live	VST,CEG
2026-07-28	Industrial Automation & Electrical Control Systems	Fading	-1	live	HLIO,AME,ROK
2026-07-28	Industrial Construction Execution & On-Site Supply Chain	Nascent	80.9	live	TPC,RYZ,DNOW,SUNB
2026-07-28	Industrial Fluid Control, Filtration & Water Infrastructure Equipment	Accelerating	75.4	live	DCI,FELE,KAI,IR,IEX
2026-07-28	Industrial & Logistics REITs	Mainstream	67.5	live	FR,EGP,STAG,TRNO
2026-07-28	Inflammatory Disease & Immunology Biologics	Nascent	96.5	live	SYRE,ORKA
2026-07-28	Insurance Brokerage & Distribution Services	Accelerating	82.9	live	AJG,AON,BRO
2026-07-28	IT Distribution & Technology Services Providers	Mainstream	94.8	live	INGM,EFOR
2026-07-28	Korean Financial Sector Recovery	Fading	-1	live	SHG,KB
2026-07-28	Life Insurance & Annuity Providers	Mainstream	90.3	live	MET,UNM,PFG,PRU
2026-07-28	Life Science Tools & Analytical Instruments	Mainstream	86.3	live	MTD,WAT,TMO
2026-07-28	Liquid Biopsy & Multi-Cancer Early Detection	Retired	-1	live	""
2026-07-28	Medical Device Mean-Reversion & Rotation Recovery	Accelerating	85.9	live	XRAY,CNMD,INSP,TNDM
2026-07-28	Molecular Diagnostics & DNA-Based Genetic Testing	Mainstream	89	live	BLLN,QGEN
2026-07-28	Multifamily Apartment REITs	Fading	-1	live	CPT,UDR
2026-07-28	Network Security & Zero-Trust Edge	Fading	72.4	live	NET,CVLT,OKTA,VRNS,RBRK,BB,CRWD,PANW,FTNT
2026-07-28	Office REIT Recovery & Re-Rating	Mainstream	86.8	live	CDP,HIW,SLG,BXP
2026-07-28	Online Insurance Comparison & Digital Marketplace Platforms	Nascent	91.2	live	MAX,EVER
2026-07-28	Open-Air & Strip Mall Retail REITs	Mainstream	70.5	live	UE,PECO,SKT,FRT,KRG,KIM,BRX,REG
2026-07-28	Peptide & Hormone Therapies for Metabolic & Endocrine Disorders	Fading	80.5	live	XERS,MBX,PTGX,CORT
2026-07-28	Powersports & Recreational Vehicle Manufacturers	Fading	-1	live	PII,HOG
2026-07-28	Precious Metals Miners & Royalty Streamers	Fading	-1	live	EGO,FSM
2026-07-28	Precious Metals Royalty & Streaming Companies	Fading	-1	live	FNV,RGLD
2026-07-28	Private Mortgage Insurance	Mainstream	80	live	MTG,ESNT,RDN,NMIH
2026-07-28	Professional Advisory & Business Services	Mainstream	94.9	live	CRAI,CBZ
2026-07-28	Property & Casualty Insurance Underwriters	Mainstream	77.9	live	WRB,TRV,ALL,ACGL,CB,AFG,HCI,HIG,AXS,ORI,SKWD,THG,CINF
2026-07-28	Regulated Gas & Electric Distribution Utilities	Retired	-1	live	""
2026-07-28	Semiconductor Wafer Foundry & Advanced IC Manufacturing	Fading	-1	live	AMAT,UMC
2026-07-28	Senior & Long-Term Care Healthcare REITs	Mainstream	70.9	live	LTC,NHI,OHI,VTR
2026-07-28	Smart Home Security & Comfort Systems	Mainstream	87	live	REZI,ALRM
2026-07-28	SMB & Workforce Business Services Platforms	Mainstream	97.2	live	NSP,LZ
2026-07-28	Specialty Insurance Underwriting & Brokerage	Fading	-1	live	PLMR,RYAN
2026-07-28	Specialty Pharma — Rare Disease & Cardiopulmonary Therapeutics	Nascent	98.1	live	KNSA,LQDA
2026-07-28	Targeted Protein Degradation Oncology	Fading	-1	live	KYMR,GLUE
2026-07-28	Traditional Staffing & Talent Placement Services	Nascent	99.3	live	RHI,MAN
2026-07-28	Truckload & LTL Freight Carriers	Fading	76	live	HUBG,KNX,TFII,ARCB,RXO,WERN,SNDR
2026-07-28	Uniform Rental & Managed Workwear Services	Mainstream	95.4	live	CTAS,VSTS
2026-07-28	U.S. Apparel & Fashion Recovery	Mainstream	95.2	live	UA,RVLV,CROX
2026-07-28	U.S. Apparel & Lifestyle Brand Recovery	Mainstream	84.4	live	VSXY,OXM
2026-07-28	U.S. Passenger Airlines	Accelerating	76.4	live	ALK,LUV,SKYW,UAL,ALGT,DAL
2026-07-28	U.S. Petroleum Refining & Downstream Processing	Mainstream	96.8	live	NJR,VLO,SR,DK,AVA,PBF,PSX,DINO,PARR,NWE,BKH,MPC
2026-07-28	U.S. Regional & Mid-Cap Commercial Banks	Mainstream	67.5	live	WAL,SSB,EWBC,KEY,USB,UMBF,WSFS,ZION,PNC,FITB,HWC,FHN,GBCI,RF,TFC,WTFC,HBAN,CFG,BOKF,MTB
2026-07-28	Wealth Management & Retail Brokerage Platforms	Mainstream	86.8	live	RJF,LPLA,AMP,SF,SCHW,HOOD,SEIC
2026-07-29	AI-Augmented Business Process Outsourcing & IT Services	Nascent	86.2	live	EXLS,G
2026-07-29	AI-Powered Enterprise Analytics & Intelligent Workflow SaaS	Accelerating	92.3	live	INTA,AMPL,AVPT
2026-07-29	Analog & Microcontroller Semiconductors — Automotive & Industrial Cycle Recovery	Fading	-1	live	NXPI,TXN
2026-07-29	Asset Management & Fund Administration Platform Ecosystem	Nascent	85.2	live	BX,SSNC
2026-07-29	Automotive Components & Tire Suppliers	Fading	-1	live	GT,ADNT
2026-07-29	B2B Digital Financial Infrastructure & Payment Rails Modernization	Mainstream	97.7	live	PAY,QTWO,ACIW
2026-07-29	B2B Marketing Automation & Customer Engagement SaaS	Accelerating	87.7	live	KVYO,HUBS
2026-07-29	Bitcoin Mining & Crypto Infrastructure Operators	Fading	-1	live	CIFR,HUT
2026-07-29	Canadian Big Banks	Mainstream	60	live	RY,BMO,TD,BNS,CM
2026-07-29	Casual Dining & Full-Service Restaurant Chain Recovery	Nascent	98.8	live	EAT,CAKE
2026-07-29	Casual Dining Restaurant Turnaround	Retired	-1	live	""
2026-07-29	Clinical-Stage Oncology Biotech	Nascent	81.1	live	TGTX,ELVN
2026-07-29	Cloud Data Storage & Analytics Infrastructure	Mainstream	80.5	live	BLZE,SNOW
2026-07-29	Cloud Observability & AIOps Monitoring Platforms	Fading	88.7	live	PD,DDOG
2026-07-29	Cloud Supply Chain & Warehouse Management Software	Accelerating	97	live	MANH,SPSC
2026-07-29	Coastal & Suburban Residential Rental REITs	Fading	58.3	live	AMH,INVH,AVB,ESS,EQR
2026-07-29	Commercial Real Estate Brokerage & Advisory Services	Fading	-1	live	NMRK,CBRE,JLL
2026-07-29	Consumer Fintech & Digital Credit Platforms	Fading	-1	live	SEZL,DAVE
2026-07-29	Consumer Staples Packaged Food & Snack Brand Recovery	Nascent	85.8	live	CAG,LW
2026-07-29	Containerboard & Corrugated Packaging Producers	Accelerating	91.4	live	SW,IP,PKG
2026-07-29	Copper Mining & Production	Fading	-1	live	SCCO,HBM,FCX,TGB
2026-07-29	Corporate Spend, Expense Management & Financial Operations Software	Mainstream	95.6	live	BILL,WEX,NAVN
2026-07-29	Cross-Border & International Payments Processing	Accelerating	91.7	live	EEFT,GPN
2026-07-29	Cruise Line & Ocean Travel Recovery	Nascent	82.2	live	RCL,NCLH
2026-07-29	Custom AI Silicon & Chip Architecture Licensing	Fading	-1	live	QUIK,MRVL
2026-07-29	Cyber Exposure Management & Vulnerability Assessment	Fading	66	live	TENB,RPD,QLYS
2026-07-29	Defense Precision Components & Mission-Critical Subsystems	Fading	-1	live	HXL,FEIM
2026-07-29	Defense Prime Contractors & Aerospace Systems	Fading	-1	live	LMT,RTX
2026-07-29	Department Store Retail Recovery	Nascent	80.8	live	DDS,KSS
2026-07-29	Dermatology & Atopic Immunology Biologics	Nascent	93	live	FBRX,APGE
2026-07-29	Digital Payments Processing & Merchant Acquiring Networks	Accelerating	94.2	live	PYPL,FOUR
2026-07-29	Domestic Steel Producers	Retired	-1	live	""
2026-07-29	Enterprise HR & Workforce Management SaaS	Mainstream	97.4	live	WDAY,ALIT,PCTY
2026-07-29	Enterprise Server, Storage & Data Infrastructure Hardware	Fading	83.5	live	DELL,HPE,STX,NTAP
2026-07-29	European Bank Stocks	Nascent	58.9	live	BBVA,SAN,BCS,ING,NWG,LYG
2026-07-29	Financial Compliance & Regulatory Reporting SaaS	Accelerating	87.5	live	DFIN,WK
2026-07-29	For-Profit Education & Career Training Providers	Fading	-1	live	CVSA,STRA
2026-07-29	Franchise Auto Dealership Groups	Mainstream	98.8	live	ABG,PAG,SAH
2026-07-29	Global Crude & Product Tanker Fleet Operators	Mainstream	75.1	live	NAT,FRO,INSW,DHT,TRMD,TNK
2026-07-29	Global Steel & Metal Producers Recovery	Fading	-1	live	TX,MT
2026-07-29	Hospital & Behavioral Health Facility Procedure Volume Recovery	Fading	-1	live	UHS,THC
2026-07-29	Hotel REIT Recovery & Re-Rating	Nascent	95.2	live	RLJ,XHR
2026-07-29	Independent Power Producers & Nuclear Generation	Fading	-1	live	VST,CEG
2026-07-29	Industrial Automation & Electrical Control Systems	Retired	-1	live	""
2026-07-29	Industrial Construction Execution & On-Site Supply Chain	Fading	-1	live	TPC,RYZ,DNOW,SUNB
2026-07-29	Industrial Fluid Control, Filtration & Water Infrastructure Equipment	Accelerating	70.4	live	FELE,IR,IEX,DCI,KAI
2026-07-29	Industrial & Logistics REITs	Fading	-1	live	FR,EGP,STAG,TRNO
2026-07-29	Inflammatory Disease & Immunology Biologics	Mainstream	91	live	SYRE,ORKA
2026-07-29	Insurance Brokerage & Distribution Services	Accelerating	87.2	live	AON,BRO,AJG
2026-07-29	Investment Research & Financial Analytics Data Platforms	Nascent	83.2	live	MORN,IT
2026-07-29	IT Distribution & Technology Services Providers	Mainstream	92.3	live	EFOR,INGM
2026-07-29	Korean Financial Sector Recovery	Fading	-1	live	SHG,KB
2026-07-29	Life Insurance & Annuity Providers	Mainstream	89.7	live	UNM,MET,PRU,PFG
2026-07-29	Life Science Tools & Analytical Instruments	Mainstream	87.8	live	MTD,TMO,WAT
2026-07-29	Medical Device Mean-Reversion & Rotation Recovery	Mainstream	87.2	live	INSP,TNDM,XRAY,CNMD
2026-07-29	Molecular Diagnostics & DNA-Based Genetic Testing	Mainstream	85.7	live	BLLN,QGEN
2026-07-29	Multifamily Apartment REITs	Fading	-1	live	CPT,UDR
2026-07-29	Network Security & Zero-Trust Edge	Mainstream	72	live	PANW,FTNT,NET,CVLT,RBRK,BB,OKTA,CRWD,VRNS
2026-07-29	Office REIT Recovery & Re-Rating	Mainstream	93.9	live	CDP,BXP,HIW,SLG
2026-07-29	Online Insurance Comparison & Digital Marketplace Platforms	Nascent	90.8	live	EVER,MAX
2026-07-29	Open-Air & Strip Mall Retail REITs	Mainstream	67.1	live	BRX,REG,PECO,SKT,KRG,UE,FRT,KIM
2026-07-29	Peptide & Hormone Therapies for Metabolic & Endocrine Disorders	Mainstream	84.2	live	XERS,MBX,PTGX,CORT
2026-07-29	Powersports & Recreational Vehicle Manufacturers	Fading	-1	live	PII,HOG
2026-07-29	Precious Metals Miners & Royalty Streamers	Fading	-1	live	EGO,FSM
2026-07-29	Precious Metals Royalty & Streaming Companies	Fading	-1	live	FNV,RGLD
2026-07-29	Private Mortgage Insurance	Mainstream	82.1	live	ESNT,NMIH,MTG,RDN
2026-07-29	Professional Advisory & Business Services	Nascent	97.2	live	CBZ,CRAI
2026-07-29	Property & Casualty Insurance Underwriters	Mainstream	79.1	live	SKWD,ORI,HCI,AXS,AFG,WRB,ALL,ACGL,THG,CB,HIG,TRV,CINF
2026-07-29	Regulated Gas & Electric Distribution Utilities	Nascent	35.46666666666667	shadow_promoted	AVA,BKH,NJR,NWE,POR,SR
2026-07-29	Semiconductor Wafer Foundry & Advanced IC Manufacturing	Retired	-1	live	""
2026-07-29	Senior & Long-Term Care Healthcare REITs	Mainstream	71.6	live	NHI,OHI,VTR,LTC
2026-07-29	Smart Home Security & Comfort Systems	Mainstream	84	live	ALRM,REZI
2026-07-29	SMB & Workforce Business Services Platforms	Mainstream	98.3	live	NSP,LZ
2026-07-29	Specialty Insurance Underwriting & Brokerage	Accelerating	81.7	live	PLMR,RYAN
2026-07-29	Specialty Pharma — Rare Disease & Cardiopulmonary Therapeutics	Retired	-1	live	""
2026-07-29	Targeted Protein Degradation Oncology	Fading	-1	live	KYMR,GLUE
2026-07-29	Tax Preparation & Consumer Financial Software Platforms	Nascent	80.6	live	HRB,INTU
2026-07-29	Traditional Staffing & Talent Placement Services	Mainstream	99.5	live	RHI,MAN
2026-07-29	Truckload & LTL Freight Carriers	Fading	67.8	live	HUBG,ARCB,RXO,SNDR,TFII,WERN,KNX
2026-07-29	Uniform Rental & Managed Workwear Services	Mainstream	92.8	live	CTAS,VSTS
2026-07-29	U.S. Apparel & Fashion Recovery	Mainstream	90.7	live	CROX,UA,RVLV
2026-07-29	U.S. Apparel & Lifestyle Brand Recovery	Fading	-1	live	VSXY,OXM
2026-07-29	U.S. Domestic Steel Producers	Accelerating	83.5	live	STLD,NUE
2026-07-29	U.S. Passenger Airlines	Fading	-1	live	ALK,LUV,SKYW,UAL,ALGT,DAL
2026-07-29	U.S. Petroleum Refining & Downstream Processing	Mainstream	96.5	live	DINO,PBF,PARR,VLO,MPC,PSX,DK
2026-07-29	U.S. Regional & Mid-Cap Commercial Banks	Mainstream	71.6	live	USB,PNC,UMBF,ZION,FHN,HBAN,RF,WAL,BOKF,SSB,KEY,HWC,WSFS,MTB,CFG,FITB,EWBC,WTFC,TFC
2026-07-29	Wealth Management & Retail Brokerage Platforms	Mainstream	87.4	live	SEIC,SF,AMP,RJF,HOOD,LPLA,SCHW
2026-07-30	AI-Augmented Business Process Outsourcing & IT Services	Nascent	80.3	live	G,EXLS
2026-07-30	AI & Data Center Semiconductor Surge	Nascent	27.53333333333333	shadow_promoted	LRCX,SIMO,ARM
2026-07-30	AI-Powered Enterprise Analytics & Intelligent Workflow SaaS	Accelerating	89.3	live	AVPT,INTA,AMPL
2026-07-30	Analog & Microcontroller Semiconductors — Automotive & Industrial Cycle Recovery	Fading	-1	live	NXPI,TXN
2026-07-30	Asset Management & Fund Administration Platform Ecosystem	Nascent	81.7	live	SSNC,BX
2026-07-30	Automotive Components & Tire Suppliers	Retired	-1	live	""
2026-07-30	B2B Digital Financial Infrastructure & Payment Rails Modernization	Mainstream	97	live	PAY,ACIW,QTWO
2026-07-30	B2B Marketing Automation & Customer Engagement SaaS	Fading	-1	live	KVYO,HUBS
2026-07-30	Bitcoin Mining & Crypto Infrastructure Operators	Fading	-1	live	CIFR,HUT
2026-07-30	Canadian Big Banks	Mainstream	72.3	live	CM,TD,BNS,RY,BMO
2026-07-30	Casual Dining & Full-Service Restaurant Chain Recovery	Nascent	99	live	CAKE,EAT
2026-07-30	China Consumer Internet & Digital Marketplace Platforms	Nascent	94.5	live	ATHM,BZ
2026-07-30	Cinema Exhibition & Premium Large-Format Recovery	Nascent	96.2	live	CNK,IMAX
2026-07-30	Clinical-Stage Oncology Biotech	Mainstream	80.4	live	ELVN,TGTX
2026-07-30	Cloud Contact Center & CCaaS Communication Platforms	Nascent	97.6	live	FIVN,RNG
2026-07-30	Cloud Data Storage & Analytics Infrastructure	Mainstream	81.5	live	BLZE,SNOW
2026-07-30	Cloud Observability & AIOps Monitoring Platforms	Accelerating	83.5	live	DDOG,PD
2026-07-30	Cloud Supply Chain & Warehouse Management Software	Accelerating	94	live	SPSC,MANH
2026-07-30	Coastal & Suburban Residential Rental REITs	Retired	-1	live	""
2026-07-30	Commercial Real Estate Brokerage & Advisory Services	Accelerating	85.4	live	NMRK,JLL,CBRE
2026-07-30	Consumer Fintech & Digital Credit Platforms	Fading	-1	live	SEZL,DAVE
2026-07-30	Consumer Staples Packaged Food & Snack Brand Recovery	Fading	85.2	live	LW,CAG
2026-07-30	Containerboard & Corrugated Packaging Producers	Mainstream	91	live	PKG,IP,SW
2026-07-30	Copper Mining & Production	Mainstream	55.6	live	SCCO,FCX,TGB,HBM
2026-07-30	Corporate Spend, Expense Management & Financial Operations Software	Mainstream	94.4	live	WEX,BILL,NAVN
2026-07-30	Cross-Border & International Payments Processing	Fading	-1	live	EEFT,GPN
2026-07-30	Cruise Line & Ocean Travel Recovery	Fading	-1	live	RCL,NCLH
2026-07-30	Custom AI Silicon & Chip Architecture Licensing	Fading	-1	live	QUIK,MRVL
2026-07-30	Cyber Exposure Management & Vulnerability Assessment	Nascent	66.1	live	TENB,QLYS,RPD
2026-07-30	Defense Precision Components & Mission-Critical Subsystems	Fading	-1	live	HXL,FEIM
2026-07-30	Defense Prime Contractors & Aerospace Systems	Fading	-1	live	LMT,RTX
2026-07-30	Department Store Retail Recovery	Nascent	83.3	live	DDS,KSS
2026-07-30	Dermatology & Atopic Immunology Biologics	Nascent	94.4	live	APGE,FBRX
2026-07-30	Digital Payments Processing & Merchant Acquiring Networks	Accelerating	91	live	PYPL,FOUR
2026-07-30	Enterprise HR & Workforce Management SaaS	Mainstream	94	live	WDAY,ALIT,PCTY
2026-07-30	Enterprise Server, Storage & Data Infrastructure Hardware	Fading	81.2	live	DELL,NTAP,HPE,STX
2026-07-30	European Bank Stocks	Nascent	88	live	ING,LYG,BBVA,BCS,SAN,NWG
2026-07-30	Financial Compliance & Regulatory Reporting SaaS	Fading	-1	live	DFIN,WK
2026-07-30	For-Profit Education & Career Training Providers	Fading	-1	live	CVSA,STRA
2026-07-30	Franchise Auto Dealership Groups	Mainstream	94.8	live	ABG,SAH,PAG
2026-07-30	Global Crude & Product Tanker Fleet Operators	Mainstream	87.3	live	DHT,FRO,TRMD,NAT,TNK,INSW
2026-07-30	Global Steel & Metal Producers Recovery	Nascent	80.8	live	MT,TX
2026-07-30	Hospital & Behavioral Health Facility Procedure Volume Recovery	Fading	-1	live	UHS,THC
2026-07-30	Hotel REIT Recovery & Re-Rating	Nascent	83.8	live	RLJ,XHR
2026-07-30	Independent Power Producers & Nuclear Generation	Fading	-1	live	VST,CEG
2026-07-30	Industrial Construction Execution & On-Site Supply Chain	Fading	75	live	TPC,DNOW,SUNB,RYZ
2026-07-30	Industrial Fluid Control, Filtration & Water Infrastructure Equipment	Accelerating	76.4	live	IEX,KAI,DCI,FELE,IR
2026-07-30	Industrial & Logistics REITs	Fading	-1	live	FR,EGP,STAG,TRNO
2026-07-30	Inflammatory Disease & Immunology Biologics	Mainstream	95.8	live	SYRE,ORKA
2026-07-30	Insurance Brokerage & Distribution Services	Accelerating	77	live	AJG,AON,BRO
2026-07-30	Investment Research & Financial Analytics Data Platforms	Fading	-1	live	MORN,IT
2026-07-30	IT Distribution & Technology Services Providers	Mainstream	92.1	live	EFOR,INGM
2026-07-30	Korean Financial Sector Recovery	Fading	-1	live	SHG,KB
2026-07-30	Life Insurance & Annuity Providers	Mainstream	91	live	PRU,UNM,PFG,MET
2026-07-30	Life Science Tools & Analytical Instruments	Mainstream	83.9	live	WAT,MTD,TMO
2026-07-30	Medical Device Mean-Reversion & Rotation Recovery	Mainstream	95.4	live	XRAY,TNDM,CNMD,INSP
2026-07-30	Molecular Diagnostics & DNA-Based Genetic Testing	Fading	-1	live	BLLN,QGEN
2026-07-30	Multifamily Apartment REITs	Retired	-1	live	""
2026-07-30	Network Security & Zero-Trust Edge	Fading	77.7	live	VRNS,FTNT,PANW,OKTA,CRWD,RBRK,NET,CVLT
2026-07-30	Office REIT Recovery & Re-Rating	Mainstream	94.2	live	BXP,SLG,HIW,CDP
2026-07-30	Online Insurance Comparison & Digital Marketplace Platforms	Nascent	87	live	EVER,MAX
2026-07-30	Open-Air & Strip Mall Retail REITs	Mainstream	65	live	KRG,FRT,KIM,SKT,BRX,REG,PECO,UE
