ticker|d|bar_et|open|high|low|close|volume
RXT|2026-06-16|09:30|6.765|7.16|6.61|6.795|2237715
SHAZ|2026-06-12|09:30|74.6|74.77|67.29|71.6|75012
SNX|2026-06-25|09:30|283.2|295.19|282.16|282.8|1363
SWBI|2026-06-18|09:30|15.8|16.09|15.63|15.9|314202
SYRE|2026-06-22|09:30|95|98.18|95|96.5|74345
TER|2026-07-29|09:30|368.26|369.3|358.615|362.455|168834
TER|2026-07-29|09:31|362.455|365|359.21|360.42|55123
TER|2026-07-29|09:32|360.83|364|357.89|359.57|77269
TER|2026-07-29|09:33|359.01|367.15|359.01|367|98965
TER|2026-07-29|09:34|366.791|369.3|363.07|364.905|45614
TER|2026-07-29|09:35|364.9|372.23|364.11|369.5495|70764
TER|2026-07-29|09:36|369.65|369.94|360.93|365.43|28136
TER|2026-07-29|09:37|364.885|365.81|360.21|362.7367|84438
TER|2026-07-29|09:38|362.425|363.4999|360|360.865|23853
TER|2026-07-29|09:39|360.8|362.46|359.89|360.305|29012
TER|2026-07-29|09:40|360.305|364.52|360.01|362.09|40273
TER|2026-07-29|09:41|362.55|363.05|358.445|360.24|50763
TER|2026-07-29|09:42|360.68|361.09|356.4001|357.99|51353
TER|2026-07-29|09:43|357.99|359.22|355.51|355.775|53310
TER|2026-07-29|09:44|355.775|359|355.575|359|25466
TER|2026-07-29|09:45|358.98|362.43|356.195|360.67|62913
TER|2026-07-29|09:46|360.97|361.53|355.85|356.43|20970
TER|2026-07-29|09:47|356.98|357.4184|352.73|354.5425|33850
TER|2026-07-29|09:48|355.33|356.6112|353.67|354.03|12117
TER|2026-07-29|09:49|354.03|355.21|353.055|355.025|14576
TER|2026-07-29|09:50|355.025|356.16|352.0458|353.27|24787
TER|2026-07-29|09:51|354.022|354.43|350.54|350.54|25306
TER|2026-07-29|09:52|350.64|352.83|344.971|346.2|67702
TER|2026-07-29|09:53|345.74|347.09|343.85|346.43|38512
TER|2026-07-29|09:54|346.425|349.27|344|344|52448
TER|2026-07-29|09:55|347.77|347.77|343.1|343.34|37324
TER|2026-07-29|09:56|343.34|343.635|339.5|340.05|69578
TER|2026-07-29|09:57|340.05|341.89|338|338.04|75487
TER|2026-07-29|09:58|338.6|341.1|338.05|340.2|49699
TER|2026-07-29|09:59|340.2|341.06|337.73|338.135|22947
TER|2026-07-29|10:00|338.135|343.512|337.75|342.48|73242
TER|2026-07-29|10:01|342.24|343.5625|338|342.9|34000
TER|2026-07-29|10:02|342.8|347.2099|340.93|345.755|24574
TER|2026-07-29|10:03|345.755|346.3|343.225|343.225|46169
TER|2026-07-29|10:04|343|344.55|342|343.94|15499
TER|2026-07-29|10:05|343.93|347.39|343.21|345.09|37938
TER|2026-07-29|10:06|345.09|345.09|340.88|341.48|20511
TER|2026-07-29|10:07|341.475|341.49|339.27|340.64|21004
TER|2026-07-29|10:08|341.48|341.65|338.61|339.575|19144
TER|2026-07-29|10:09|339.29|339.96|338.27|339.025|15558
TER|2026-07-29|10:10|338.47|341|337.67|340|37750
TER|2026-07-29|10:11|339.67|342.51|339.11|341.4|17310
TER|2026-07-29|10:12|341.08|342.17|336.26|336.27|39755
TER|2026-07-29|10:13|336.47|339.02|336.22|339.02|18412
TER|2026-07-29|10:14|339.03|339.03|336.3|337.81|14513
TER|2026-07-29|10:15|337.8|340.2423|337.8|339.4376|17205
TER|2026-07-29|10:16|339.4366|342.2299|336.4|340.55|21805
TER|2026-07-29|10:17|340.94|340.94|338.26|338.97|25254
TER|2026-07-29|10:18|339.59|340.13|338.505|338.7|13461
TER|2026-07-29|10:19|338.715|341.045|338.26|340.3501|18194
TER|2026-07-29|10:20|341.08|342.5891|340.34|340.64|47438
TER|2026-07-29|10:21|341.1742|342.5099|340.54|341.91|8139
TER|2026-07-29|10:22|342.215|342.215|338.68|338.935|7809
TER|2026-07-29|10:23|338.68|339.7|338.01|338.66|11207
TER|2026-07-29|10:24|338.795|338.795|336.85|338.34|11942
TER|2026-07-29|10:25|337.985|338.015|336.03|336.03|12220
TER|2026-07-29|10:26|336.0001|336.385|333.0152|333.41|32837
TER|2026-07-29|10:27|333.33|335.5099|332.01|334.41|15245
TER|2026-07-29|10:28|334.59|334.77|332.1|333.82|22859
TER|2026-07-29|10:29|333.94|334.8899|332.3601|332.695|22232
TER|2026-07-29|10:30|332.36|333.85|331.9001|333.45|42657
TER|2026-07-29|10:31|333.45|334.6|332.5|333.525|19097
TER|2026-07-29|10:32|333.1301|336.335|333.1301|335.81|11184
TER|2026-07-29|10:33|336.065|336.82|335.4|335.92|16283
TER|2026-07-29|10:34|335.935|336.3|334.79|335.73|24767
TER|2026-07-29|10:35|335.49|335.665|333.63|334.48|17834
TER|2026-07-29|10:36|334.48|335.5309|333.89|334.89|12234
TER|2026-07-29|10:37|335.1425|335.19|333.68|333.94|8900
TER|2026-07-29|10:38|333.93|335.02|333.3725|335.02|10186
TER|2026-07-29|10:39|334.92|334.92|332.71|332.98|8458
TER|2026-07-29|10:40|332.59|332.62|331.02|331.88|28583
TER|2026-07-29|10:41|331.83|333.07|331.33|331.73|12918
TER|2026-07-29|10:42|331.09|331.11|330.13|330.89|20305
TER|2026-07-29|10:43|330.5125|331.08|329.88|330.64|23559
TER|2026-07-29|10:44|330.645|332.9687|330.54|331.74|10878
TER|2026-07-29|10:45|331.5|332.6999|331.37|331.805|10920
TER|2026-07-29|10:46|331.7525|332.58|330.23|331.92|13235
TER|2026-07-29|10:47|332|333|330.87|331.1675|21316
TER|2026-07-29|10:48|331.1225|331.1225|329.94|331.04|15222
TER|2026-07-29|10:49|331.04|335|331.025|333.09|49388
TER|2026-07-29|10:50|332.62|334.75|332.62|334.45|18070
TER|2026-07-29|10:51|334.86|336.0699|333.65|334.57|15741
TER|2026-07-29|10:52|334.575|339.6|334.575|338.46|17153
TER|2026-07-29|10:53|337.99|338.49|336.875|337.52|12280
TER|2026-07-29|10:54|336.6101|338.495|336.15|338.2084|14461
TER|2026-07-29|10:55|338.555|338.7969|336.34|336.34|10500
TER|2026-07-29|10:56|336.365|336.365|335.2301|335.947|19597
TER|2026-07-29|10:57|335.9|336.16|333.74|334.7596|16543
TER|2026-07-29|10:58|334.355|336.01|333.6401|335.77|8008
TER|2026-07-29|10:59|336.15|338.8|336.02|337.1|12848
TER|2026-07-29|11:00|337.1|338.25|336.29|336.44|15460
TER|2026-07-29|11:01|336.4275|337.57|335.33|337.525|9805
TER|2026-07-29|11:02|337.85|340.58|337.85|339.96|24851
TER|2026-07-29|11:03|339.65|341.57|339.45|341.02|14927
TER|2026-07-29|11:04|341.29|343.62|341.13|343.62|18288
TER|2026-07-29|11:05|343.77|343.94|340.13|341.315|20304
TER|2026-07-29|11:06|341.88|343.62|339.68|340.42|12411
TER|2026-07-29|11:07|340.03|341.37|339.76|341.37|6911
TER|2026-07-29|11:08|340.98|342.6955|339.22|339.24|19252
TER|2026-07-29|11:09|339.21|339.21|337.79|338.76|15274
TER|2026-07-29|11:10|338.77|339.08|336.54|336.845|22566
TER|2026-07-29|11:11|336.59|336.87|334.04|335.425|30060
TER|2026-07-29|11:12|335.43|337.4165|335.43|335.99|18400
TER|2026-07-29|11:13|336.18|336.56|333.66|334.115|31214
TER|2026-07-29|11:14|334.115|334.65|332.39|333.81|22672
TER|2026-07-29|11:15|333.81|335.3|333.04|335.155|29695
TER|2026-07-29|11:16|335.155|338.535|334.37|338.43|25472
TER|2026-07-29|11:17|337.79|338.9|336.96|338.695|41318
TER|2026-07-29|11:18|338.7|339.59|338.16|339|29701
TER|2026-07-29|11:19|339|339.47|335.85|335.85|14775
TER|2026-07-29|11:20|335.85|336.72|335.8075|336.24|10524
TER|2026-07-29|11:21|335.94|337.78|335.49|337.15|16729
TER|2026-07-29|11:22|336.65|337.42|335.3801|336.34|7471
TER|2026-07-29|11:23|336.17|338.35|336.17|338.34|6775
TER|2026-07-29|11:24|338.34|339.49|337.53|339.49|10789
TER|2026-07-29|11:25|339.5699|339.5699|337.89|338.0925|14104
TER|2026-07-29|11:26|337.89|338.725|336.6|337.245|15382
TER|2026-07-29|11:27|337.105|337.75|337|337.41|8558
TER|2026-07-29|11:28|337.41|337.41|336.01|336.87|10967
TER|2026-07-29|11:29|336.97|337.3|335.57|335.7375|9829
TER|2026-07-29|11:30|335.685|336.78|335.25|336.135|10918
TER|2026-07-29|11:31|335.99|336.15|334.65|336|11116
TER|2026-07-29|11:32|336.07|336.14|335.135|335.7725|8127
TER|2026-07-29|11:33|335.86|336.22|335.19|335.56|10345
TER|2026-07-29|11:34|335.9285|335.9285|333.99|334.61|11033
TER|2026-07-29|11:35|334.78|335.23|334.15|334.975|12546
TER|2026-07-29|11:36|334.975|334.98|333.97|334.27|11364
TER|2026-07-29|11:37|334.11|334.58|333.48|333.8375|17479
TER|2026-07-29|11:38|333.865|333.865|331.51|331.87|19113
TER|2026-07-29|11:39|332.035|332.21|330.15|330.15|26216
TER|2026-07-29|11:40|330.16|330.83|330|330.395|33855
TER|2026-07-29|11:41|330.395|333.08|330.395|332.19|30422
TER|2026-07-29|11:42|331.84|332.31|331.5|331.935|13166
TER|2026-07-29|11:43|332|332.07|331.33|331.54|14470
TER|2026-07-29|11:44|331.58|333.57|331.5401|332.86|9833
TER|2026-07-29|11:45|332.86|332.9|331.59|331.855|14214
TER|2026-07-29|11:46|332.13|332.61|331.38|331.38|13013
TER|2026-07-29|11:47|331.375|331.51|330.81|331.045|17148
TER|2026-07-29|11:48|331.04|333.4814|331.005|332.5|11533
TER|2026-07-29|11:49|332.56|332.75|331.62|331.975|11589
TER|2026-07-29|11:50|332.33|332.3583|331.24|331.955|8577
TER|2026-07-29|11:51|331.955|332.91|331.9|332.305|7711
TER|2026-07-29|11:52|332.3|332.57|331.42|332.18|11755
TER|2026-07-29|11:53|332.82|332.88|330.49|330.7051|7082
TER|2026-07-29|11:54|330.705|331.09|328.35|328.96|14591
TER|2026-07-29|11:55|328.96|329.67|328.22|329.38|19003
TER|2026-07-29|11:56|329.22|330.11|328.78|329.75|16905
TER|2026-07-29|11:57|329.475|330.27|329.16|329.44|36424
TER|2026-07-29|11:58|329.51|329.9|328.7801|329.755|6916
TER|2026-07-29|11:59|329.755|331.39|329.755|330.73|11395
TER|2026-07-29|12:00|331.38|332.6|330.68|331.53|22458
TER|2026-07-29|12:01|330.78|331.02|329.96|330.245|10010
TER|2026-07-29|12:02|330.06|330.06|328.56|329.5|10209
TER|2026-07-29|12:03|329.99|329.99|329.41|329.41|3100
TER|2026-07-29|12:04|329.28|329.41|326.81|327.57|31752
TER|2026-07-29|12:05|327.495|329.35|326.41|329.055|25516
TER|2026-07-29|12:06|329.18|329.57|328.7501|329.45|11378
TER|2026-07-29|12:07|329.45|330.63|329.1|330.38|12311
TER|2026-07-29|12:08|330.77|331.4757|330.58|330.78|10401
TER|2026-07-29|12:09|330.62|331.13|329.09|329.95|11893
TER|2026-07-29|12:10|329.48|331.355|329.48|331.241|8241
TER|2026-07-29|12:11|331.135|332.18|329.88|329.88|15731
TER|2026-07-29|12:12|329.95|330.98|329.77|330.505|7627
TER|2026-07-29|12:13|330.51|330.51|328.89|328.89|4494
TER|2026-07-29|12:14|328.885|329.2773|328.3701|328.57|5692
TER|2026-07-29|12:15|328.77|330.505|328.37|330.505|11563
TER|2026-07-29|12:16|330.52|331.09|329.46|330|3498
TER|2026-07-29|12:17|330.235|330.73|329.2|330.36|9250
TER|2026-07-29|12:18|330.36|330.72|329.75|330.72|8634
TER|2026-07-29|12:19|331.3199|331.3199|330.325|330.44|8515
TER|2026-07-29|12:20|330.75|331.72|330.21|331.72|6848
TER|2026-07-29|12:21|332.02|332.7132|330.56|330.56|16995
TER|2026-07-29|12:22|330.405|331.94|330.405|331.9|5834
TER|2026-07-29|12:23|331.9|332.85|331.45|331.59|8130
TER|2026-07-29|12:24|332.02|332.56|331.32|331.5575|11362
TER|2026-07-29|12:25|331.565|332.88|331.565|332.08|9139
TER|2026-07-29|12:26|332.4|332.9|331.575|332.31|11894
TER|2026-07-29|12:27|332.75|332.75|331.57|331.57|4047
TER|2026-07-29|12:28|331.5|332.74|331.31|332.14|12862
TER|2026-07-29|12:29|332.14|333.02|331.37|331.98|15491
TER|2026-07-29|12:30|332.2|333.79|332.18|333.12|11981
TER|2026-07-29|12:31|333.085|333.38|331.3401|331.78|210545
TER|2026-07-29|12:32|332.06|332.06|330.59|330.76|4435
TER|2026-07-29|12:33|330.93|331.33|330.835|331.08|4384
TER|2026-07-29|12:34|331.315|331.6|328.92|330.32|13360
TER|2026-07-29|12:35|329.835|329.835|328.65|329.155|13573
TER|2026-07-29|12:36|329.29|329.46|328.18|328.24|15445
TER|2026-07-29|12:37|328.22|329.66|328.17|329.66|12262
TER|2026-07-29|12:38|329.68|330.34|329.28|329.8975|9109
TER|2026-07-29|12:39|329.92|330.44|329.65|330.18|8961
TER|2026-07-29|12:40|330|330.41|329.39|330.41|7125
TER|2026-07-29|12:41|330.47|330.65|329.66|329.66|6994
TER|2026-07-29|12:42|329.67|329.95|329.15|329.885|6529
TER|2026-07-29|12:43|329.68|330.12|328.5|328.83|7276
TER|2026-07-29|12:44|328.31|329.3|328.31|329.19|12270
TER|2026-07-29|12:45|328.95|329.45|328.43|329.102|10560
TER|2026-07-29|12:46|329.025|329.35|328.37|328.81|10302
TER|2026-07-29|12:47|328.7|330.16|328.65|330.06|9780
TER|2026-07-29|12:48|330.22|330.29|329.18|329.67|11426
TER|2026-07-29|12:49|329.31|330.7403|329.31|330.7403|6108
TER|2026-07-29|12:50|330.56|331.12|330.09|330.44|8706
TER|2026-07-29|12:51|330.275|330.91|330.07|330.5225|7264
TER|2026-07-29|12:52|330.56|331.41|330.12|331|8381
TER|2026-07-29|12:53|331.125|331.59|330.1|330.46|8299
TER|2026-07-29|12:54|330.47|330.81|330.02|330.58|6482
TER|2026-07-29|12:55|330.495|331.5668|330.0201|331.5668|3505
TER|2026-07-29|12:56|331.01|331.59|330.84|331.11|7770
TER|2026-07-29|12:57|331.27|331.7099|330.885|331.2751|8952
TER|2026-07-29|12:58|331.275|331.98|330.88|331.07|7707
TER|2026-07-29|12:59|331.0675|332.77|331.065|332.77|8076
TER|2026-07-29|13:00|332.89|333.44|332|333.02|10903
TER|2026-07-29|13:01|332.645|334|332.595|332.6|44643
TER|2026-07-29|13:02|332.97|335.66|332.965|334.72|42299
TER|2026-07-29|13:03|335.15|336.78|334.71|336.78|4671
TER|2026-07-29|13:04|336.81|337.0075|335.18|336.49|14820
TER|2026-07-29|13:05|336.19|336.5|334.26|334.61|20830
TER|2026-07-29|13:06|334.575|335.69|334.425|335.63|8200
TER|2026-07-29|13:07|335.61|336.05|335.045|335.575|13573
TER|2026-07-29|13:08|335.34|335.99|334.78|335.4|10672
TER|2026-07-29|13:09|335.5|335.63|335.145|335.45|5506
TER|2026-07-29|13:10|335.66|336.71|335.1|336.36|22973
TER|2026-07-29|13:11|336.7|337.17|336.49|337.06|12986
TER|2026-07-29|13:12|337.13|337.27|334.81|336.69|65736
TER|2026-07-29|13:13|337.39|338.81|336.6992|337.9799|4700
TER|2026-07-29|13:14|337.98|338.62|336.7301|338.62|9314
TER|2026-07-29|13:15|338.71|339.335|337.99|338.46|19960
TER|2026-07-29|13:16|338.48|339.23|338.3|338.56|3482
TER|2026-07-29|13:17|338.88|339.4|338.05|339.18|4720
TER|2026-07-29|13:18|338.8284|339.49|337.42|338.5|15327
TER|2026-07-29|13:19|338.21|338.43|337.7|338.105|14002
TER|2026-07-29|13:20|337.79|338.755|337.79|338.75|4378
TER|2026-07-29|13:21|338.34|339.38|338.18|339.3004|8930
TER|2026-07-29|13:22|338.945|339.5799|338.39|338.51|5345
TER|2026-07-29|13:23|338.4|339.17|337.87|337.87|5385
TER|2026-07-29|13:24|338.18|338.78|336.21|336.89|8330
TER|2026-07-29|13:25|336.36|336.9163|336.2|336.76|8604
TER|2026-07-29|13:26|336.3|337.35|336.29|337.2197|2601
TER|2026-07-29|13:27|337.71|337.88|336.31|336.32|9106
TER|2026-07-29|13:28|336.31|336.86|336.22|336.86|4269
TER|2026-07-29|13:29|336.08|336.08|335.16|335.405|5268
TER|2026-07-29|13:30|335.405|335.6599|334.335|335.0398|5879
TER|2026-07-29|13:31|335.08|335.625|334.75|335.42|9681
TER|2026-07-29|13:32|335.42|335.74|334.86|335.3125|7417
TER|2026-07-29|13:33|335.57|336.84|335.57|336.4551|8257
TER|2026-07-29|13:34|336.45|336.568|334.9|335.31|11099
TER|2026-07-29|13:35|335.53|335.83|334.335|334.68|7113
TER|2026-07-29|13:36|334.435|335.29|333.305|335.1799|15977
TER|2026-07-29|13:37|334.42|335.79|334.29|335.0818|9585
TER|2026-07-29|13:38|334.855|335.45|334.4|334.95|7143
TER|2026-07-29|13:39|334.77|335.37|334.755|334.78|4131
TER|2026-07-29|13:40|334.62|334.74|333.91|333.91|3776
TER|2026-07-29|13:41|333.93|334.8|333.56|334.755|11573
TER|2026-07-29|13:42|334.74|334.745|333.55|333.55|5069
TER|2026-07-29|13:43|333.65|334.77|333.56|334.51|4949
TER|2026-07-29|13:44|334.97|335.01|334.18|334.605|5061
TER|2026-07-29|13:45|334.605|335.6899|333.89|333.92|8000
TER|2026-07-29|13:46|333.88|334.39|333.79|334.2|3798
TER|2026-07-29|13:47|334.235|334.65|332.555|333.3|19084
TER|2026-07-29|13:48|332.905|333.984|332.655|333.57|5735
TER|2026-07-29|13:49|333.57|333.77|332.77|333.085|4810
TER|2026-07-29|13:50|333.29|333.6|332.935|333.44|4104
TER|2026-07-29|13:51|333.18|333.92|332.955|333.68|7184
TER|2026-07-29|13:52|333.675|333.845|332.07|333.78|9054
TER|2026-07-29|13:53|333.53|336.3|333.53|335.985|14911
TER|2026-07-29|13:54|335.69|336.02|335.265|335.8221|7616
TER|2026-07-29|13:55|336.09|336.84|334.49|334.51|31605
TER|2026-07-29|13:56|335.08|335.465|334.38|334.38|3276
TER|2026-07-29|13:57|334.44|334.79|333.86|334.29|4639
TER|2026-07-29|13:58|334.53|334.7|333.79|334.1658|8585
TER|2026-07-29|13:59|334.23|335.3|334.13|334.98|4132
TER|2026-07-29|14:00|334.985|343|334.985|341.84|48763
TER|2026-07-29|14:01|342.4703|345|339.2782|344.9|56724
TER|2026-07-29|14:02|344.42|344.99|341.74|343.18|34902
TER|2026-07-29|14:03|342.78|344.31|341.645|341.645|26609
TER|2026-07-29|14:04|341.645|341.752|339.125|339.4201|8068
TER|2026-07-29|14:05|341.9799|342.21|339.42|341.205|21102
TER|2026-07-29|14:06|342|343.64|342|343.1|6507
TER|2026-07-29|14:07|343.09|343.48|341.435|342.065|12468
TER|2026-07-29|14:08|342|342|340.2401|340.2401|6107
TER|2026-07-29|14:09|341.005|341.71|340.175|340.99|8943
TER|2026-07-29|14:10|340.25|340.9699|339.675|340.9699|5260
TER|2026-07-29|14:11|340.19|340.61|339.06|339.99|8093
TER|2026-07-29|14:12|340.1|340.12|338.76|339|3113
TER|2026-07-29|14:13|338.9701|339.534|337.3835|337.85|7849
TER|2026-07-29|14:14|338.09|339.56|338.09|339.15|8573
TER|2026-07-29|14:15|339.48|340.435|339.01|339.26|5954
TER|2026-07-29|14:16|339.295|339.33|338.435|338.84|3992
TER|2026-07-29|14:17|338.77|338.77|337.035|337.72|6156
TER|2026-07-29|14:18|337.78|337.78|335.91|335.91|6651
TER|2026-07-29|14:19|335.9101|335.93|335.08|335.3|6830
TER|2026-07-29|14:20|335.08|335.8|333.4|334.305|11089
TER|2026-07-29|14:21|334.305|336.44|334.15|336.125|16307
TER|2026-07-29|14:22|335.99|336.85|335.78|336.46|12139
TER|2026-07-29|14:23|336.58|337.3593|335.9125|336.635|44669
TER|2026-07-29|14:24|336.2875|337.845|335.9105|337.115|10886
TER|2026-07-29|14:25|337.105|337.6479|335.165|335.1845|6297
TER|2026-07-29|14:26|336.09|336.84|335.7228|336.04|3204
TER|2026-07-29|14:27|335.66|335.66|334.435|335.085|5435
TER|2026-07-29|14:28|335.16|335.44|333.82|335|5778
TER|2026-07-29|14:29|334.38|335.49|334.19|335.45|5077
TER|2026-07-29|14:30|335.7|336.4088|335.24|335.785|7302
TER|2026-07-29|14:31|336.13|337.03|334.395|335.82|11813
TER|2026-07-29|14:32|335.14|335.51|333.4901|334.66|7867
TER|2026-07-29|14:33|335.09|336.34|334.63|335|4852
TER|2026-07-29|14:34|334.995|335.53|334.835|334.965|4229
TER|2026-07-29|14:35|334.965|334.965|332.865|333.51|10336
TER|2026-07-29|14:36|333.615|335.56|333.15|335.345|6849
TER|2026-07-29|14:37|335.585|337.46|335.585|336.9934|22110
TER|2026-07-29|14:38|336.92|339.7|336.92|337.6|18597
TER|2026-07-29|14:39|337.965|338.5|336.74|338.4393|8324
TER|2026-07-29|14:40|338.14|340.96|337.66|339.55|16719
TER|2026-07-29|14:41|339.8121|342.16|339.8121|340.81|12639
TER|2026-07-29|14:42|341.2|341.9099|340.22|340.96|7298
TER|2026-07-29|14:43|340.0001|341.9999|340.0001|341.9999|7380
TER|2026-07-29|14:44|341.445|342.7637|341.445|341.85|6809
TER|2026-07-29|14:45|341.54|343.39|341.21|342.935|27212
TER|2026-07-29|14:46|343|343.78|342.4|342.97|7939
TER|2026-07-29|14:47|343.5|345.684|342.4|344.12|8997
TER|2026-07-29|14:48|344.39|344.655|342.53|342.83|9683
TER|2026-07-29|14:49|342.29|344.31|342.28|344.31|9527
TER|2026-07-29|14:50|344.085|345.26|342.64|344.88|9687
TER|2026-07-29|14:51|344.32|344.97|343.03|344.93|12151
TER|2026-07-29|14:52|344.99|346.6|344.04|346.6|8436
TER|2026-07-29|14:53|346.295|348.98|346.295|347.805|13450
TER|2026-07-29|14:54|348.0199|348.0875|346.9|347.68|9979
TER|2026-07-29|14:55|347.68|348.42|347|347.615|10215
TER|2026-07-29|14:56|347.38|348.3175|346.1835|346.88|14404
TER|2026-07-29|14:57|346.88|346.88|345.76|346.61|15911
TER|2026-07-29|14:58|346.48|348.22|346.35|347.325|7854
TER|2026-07-29|14:59|347.325|347.86|347|347.31|12810
TER|2026-07-29|15:00|347.71|348.6|345.76|345.77|15627
TER|2026-07-29|15:01|346.72|348.99|345|348.97|22182
TER|2026-07-29|15:02|349.29|349.89|347.585|347.99|16257
TER|2026-07-29|15:03|347.72|348|345.38|345.655|10108
TER|2026-07-29|15:04|345.655|345.78|344|344.79|14950
TER|2026-07-29|15:05|344.79|345.575|343.64|343.64|12503
TER|2026-07-29|15:06|343.48|345.04|343.48|344.44|7812
TER|2026-07-29|15:07|344.48|344.85|341.33|342.1|18201
TER|2026-07-29|15:08|342.11|343.83|340.61|342.3|15122
TER|2026-07-29|15:09|342.27|342.275|340.05|340.05|9088
TER|2026-07-29|15:10|340.55|341.78|340.265|341.65|18370
TER|2026-07-29|15:11|341.3257|342.73|340.74|341.41|11444
TER|2026-07-29|15:12|341.495|341.805|340.58|340.87|7899
TER|2026-07-29|15:13|340.87|342.44|340.54|342|23404
TER|2026-07-29|15:14|342|342.49|341.6|342.015|245512
TER|2026-07-29|15:15|342.015|343.24|341.26|342.85|18251
TER|2026-07-29|15:16|343.17|343.62|340.16|340.51|9382
TER|2026-07-29|15:17|340.51|340.885|337.45|337.955|12385
TER|2026-07-29|15:18|337.955|338.02|336.94|337.88|11923
TER|2026-07-29|15:19|338.12|338.4991|336.315|336.985|11102
TER|2026-07-29|15:20|337.16|337.45|334.69|335.325|13957
TER|2026-07-29|15:21|335.1593|335.33|332.525|333.54|17700
TER|2026-07-29|15:22|334.26|334.31|331.49|333.405|21376
TER|2026-07-29|15:23|333.16|333.87|332.62|332.62|12388
TER|2026-07-29|15:24|334|334.6335|333.36|333.895|9589
TER|2026-07-29|15:25|333.895|333.95|331.85|332.36|18943
TER|2026-07-29|15:26|332.48|332.99|330.17|332.63|20542
TER|2026-07-29|15:27|332.63|334.69|332.26|334.66|35235
TER|2026-07-29|15:28|334.4508|335.64|334.091|335.01|23024
TER|2026-07-29|15:29|334.55|335.76|334.151|335.485|24355
TER|2026-07-29|15:30|335.48|338.6|335.48|337.545|40105
TER|2026-07-29|15:31|337.29|338.03|333.935|334.96|27150
TER|2026-07-29|15:32|334.25|334.96|332.36|332.3701|20642
TER|2026-07-29|15:33|332.575|332.79|330.29|330.625|24961
TER|2026-07-29|15:34|330.625|331.59|330.01|330.715|23508
TER|2026-07-29|15:35|330.94|331.08|329.415|329.865|17849
TER|2026-07-29|15:36|329.865|331.705|329.865|330.63|17356
TER|2026-07-29|15:37|330.275|330.64|328|329.535|26794
TER|2026-07-29|15:38|329.54|329.8|327.6|327.95|18325
TER|2026-07-29|15:39|327.95|327.96|326.36|326.59|24014
TER|2026-07-29|15:40|326.42|327.01|324.911|327|28925
TER|2026-07-29|15:41|326.58|327.46|326.4|326.68|20511
TER|2026-07-29|15:42|326.46|327.14|325.955|326.34|17396
TER|2026-07-29|15:43|326.66|326.88|325.34|326.02|20413
TER|2026-07-29|15:44|325.47|325.55|324.4|325.35|16315
TER|2026-07-29|15:45|325.51|325.78|324.25|324.625|17542
TER|2026-07-29|15:46|324.87|326.02|324.52|324.555|31317
TER|2026-07-29|15:47|324.555|325.34|324.16|325.31|22123
TER|2026-07-29|15:48|325.39|326.46|325.25|326.19|21919
TER|2026-07-29|15:49|326|327.299|325.42|326.74|24924
TER|2026-07-29|15:50|326.42|326.61|324.181|325.83|52401
TER|2026-07-29|15:51|325.69|325.69|324.165|324.9601|41049
TER|2026-07-29|15:52|325.25|325.405|324.49|325.145|37401
TER|2026-07-29|15:53|325.145|325.52|324.73|324.82|49280
TER|2026-07-29|15:54|324.75|326.66|324.74|325.575|53624
TER|2026-07-29|15:55|325.57|325.57|321.06|321.53|144549
TER|2026-07-29|15:56|321.53|324.74|321.42|321.645|143208
TER|2026-07-29|15:57|321.62|322.01|320|320.08|180477
TER|2026-07-29|15:58|320.095|320.6|319.19|319.85|169588
TER|2026-07-29|15:59|319.88|321.02|319.19|319.27|260432
TTAN|2026-06-05|09:30|83.05|84.0775|82.76|83.695|203321
UUUU|2026-06-18|09:30|17.92|18.06|17.31|17.44|1221542
VPG|2026-05-12|09:30|83.94|83.99|82.32|82.32|428
VPG|2026-05-12|09:31|82.13|82.13|82.13|82.13|262
VPG|2026-05-12|09:32|82.775|82.775|81.55|81.55|1134
VPG|2026-05-12|09:33|82.44|83.3|82.42|83.3|1507
VPG|2026-05-12|09:34|83.3|85.95|82.74|83.5122|65532
VPG|2026-05-12|09:35|84.11|87.8799|83.99|85.5|21694
VPG|2026-05-12|09:36|85.5|86.39|85.0351|85.665|8631
VPG|2026-05-12|09:37|85.29|86.09|84.5|85.295|9811
VPG|2026-05-12|09:38|84.9|85.04|84.5|84.8298|2944
VPG|2026-05-12|09:39|84.98|85.419|84.535|84.62|5708
VPG|2026-05-12|09:40|85.14|85.14|84.6555|84.995|1809
VPG|2026-05-12|09:41|84.995|86.88|84.995|86.86|4851
VPG|2026-05-12|09:42|85.81|86.3|84.05|85.2|9715
VPG|2026-05-12|09:43|85.325|85.33|85.2|85.31|3224
VPG|2026-05-12|09:44|84.7032|84.7032|82.4|84.24|4557
VPG|2026-05-12|09:45|83.31|83.31|82.07|82.0701|4288
VPG|2026-05-12|09:46|82.07|82.8|81.6279|82.55|7929
VPG|2026-05-12|09:47|82.2|82.2|80.0001|81.72|4020
VPG|2026-05-12|09:48|80.2916|82.4399|80.2916|82.4399|5184
VPG|2026-05-12|09:49|81.965|82.3896|80.8001|81|2388
VPG|2026-05-12|09:50|81|81.05|80.535|80.76|5457
VPG|2026-05-12|09:51|80.435|80.96|80.435|80.96|1196
VPG|2026-05-12|09:52|81.25|81.25|79.47|80.31|8409
VPG|2026-05-12|09:53|80.09|80.1|80.09|80.1|684
