ticker|ep_date|mon|rung|session_idx|cofire|stop_w|grade|gap_pct|dvol|rs|rs_stale_d|theme|ext|day1|mature|settled|r_none|r_trail|tail_none|tail_trail
QUBT|2026-05-21|2026-05|ep_close_reclaim|2|2|1.7710583153347739|strong|11.51|635228895.77|74.2|1|null|3.6876355748373086|not_in_pop|True|True|-1.0|-1.0|False|False
QUBT|2026-05-21|2026-05|ep_close_620_prox|2|2|2.5519031141868505|strong|11.51|635228895.77|74.2|1|null|3.6876355748373086|not_in_pop|True|True|-1.0|-1.0|False|False
QUBT|2026-05-21|2026-05|ep_low_reclaim|10|1|1.0541354544752444|strong|11.51|635228895.77|74.2|1|null|3.6876355748373086|not_in_pop|True|True|-1.0|-1.0|False|False
QURE|2026-06-17|2026-06|ep_close_reclaim|3|1|9.158723580605045|game_changer|75.2|945133016.8|87.7|1|not_in_theme|2.003023431594851|survived_day1|True|True|-1.0|-0.6991|False|False
QURE|2026-06-17|2026-06|ep_close_620_prox|4|1|2.871307581078276|game_changer|75.2|945133016.8|87.7|1|not_in_theme|2.003023431594851|survived_day1|True|True|-1.0|-1.0|False|False
QURE|2026-06-17|2026-06|ep_low_reclaim|10|1|3.6186907131982706|game_changer|75.2|945133016.8|87.7|1|not_in_theme|2.003023431594851|survived_day1|True|True|-1.0|-0.5728|False|False
RARE|2026-08-20|2026-08|ep_close_reclaim|2|2|1.8809385301531878|game_changer|11.39|97007022.12|43.2|1|not_in_theme|2.9423303256178897|not_in_pop|False|True|-1.0|-0.134|False|False
RARE|2026-08-20|2026-08|ep_close_620_prox|2|2|2.05187766163375|game_changer|11.39|97007022.12|43.2|1|not_in_theme|2.9423303256178897|not_in_pop|False|True|-1.0|-0.2075|False|False
RCAT|2026-05-28|2026-05|ep_close_reclaim|1|1|12.844036697247708|strong|16.07|1093420081.6000001|16.9|1|null|24.79532163742689|survived_day1|True|True|-1.0|-1.0|False|False
RCAT|2026-05-28|2026-05|ep_close_620_prox|5|1|7.566473546206338|strong|16.07|1093420081.6000001|16.9|1|null|24.79532163742689|survived_day1|True|True|-1.0|-1.0|False|False
RCAT|2026-05-28|2026-05|ep_low_reclaim|10|1|9.615384615384617|strong|16.07|1093420081.6000001|16.9|1|null|24.79532163742689|survived_day1|True|True|-1.0|0.0435|False|False
RDDT|2026-08-14|2026-08|ep_low_reclaim|1|1|3.0226410757384317|strong|12.24|3810413818.09|19.4|1|not_in_theme|4.805461655730099|not_in_pop|False|True|-1.0|-1.0|False|False
RDW|2026-05-26|2026-05|ep_high_break|1|1|16.88311688311689|strong|15.04|2312827260.64|97.9|4|null|25.736879942487406|survived_day1|True|True|-1.0|-1.0|False|False
RDW|2026-05-26|2026-05|ep_close_reclaim|3|1|1.9904998869034212|strong|15.04|2312827260.64|97.9|4|null|25.736879942487406|survived_day1|True|True|-1.0|-1.0|False|False
RDW|2026-05-26|2026-05|ep_close_620_prox|5|1|5.0958391771856|strong|15.04|2312827260.64|97.9|4|null|25.736879942487406|survived_day1|True|True|-1.0|-1.0|False|False
RDW|2026-05-26|2026-05|ep_low_reclaim|6|1|2.712294043092523|strong|15.04|2312827260.64|97.9|4|null|25.736879942487406|survived_day1|True|True|-1.0|-1.0|False|False
RDW|2026-08-06|2026-08|ep_high_break|1|1|11.292549019607844|strong|12.46|391691477.45|56.5|1|not_in_theme|37.789203084832906|never_triggered|False|True|-1.0|-0.2431|False|False
RDW|2026-08-06|2026-08|ep_close_reclaim|10|2|1.3790221479314597|strong|12.46|391691477.45|56.5|1|not_in_theme|37.789203084832906|never_triggered|False|True|-1.0|-1.0|False|False
RDW|2026-08-06|2026-08|ep_close_620_prox|10|2|0.9244254876113485|strong|12.46|391691477.45|56.5|1|not_in_theme|37.789203084832906|never_triggered|False|True|-1.0|-1.0|False|False
RDW|2026-08-06|2026-08|ep_low_reclaim|13|1|0.35335689045937213|strong|12.46|391691477.45|56.5|1|not_in_theme|37.789203084832906|never_triggered|False|True|-1.0|-1.0|False|False
RIOT|2026-08-11|2026-08|ep_close_reclaim|1|1|0.5166051660516626|game_changer|17.92|1539173711.6799998|32.6|1|not_in_theme|0.0|never_triggered|False|True|-1.0|-1.0|False|False
RIOT|2026-08-11|2026-08|ep_low_reclaim|2|2|1.5979328165374704|game_changer|17.92|1539173711.6799998|32.6|1|not_in_theme|0.0|never_triggered|False|True|-1.0|-0.4528|False|False
RIOT|2026-08-11|2026-08|ep_close_620_prox|2|2|2.3249143179311607|game_changer|17.92|1539173711.6799998|32.6|1|not_in_theme|0.0|never_triggered|False|True|-1.0|-1.0|False|False
RLAY|2026-05-21|2026-05|ep_low_reclaim|1|2|2.9432878679109846|game_changer|11.6|142282450.72|88.4|1|null|7.870753935376962|stopped_day1|True|True|-1.0|-1.0|False|False
RLAY|2026-05-21|2026-05|ep_close_620_prox|1|2|0.8551367331855032|game_changer|11.6|142282450.72|88.4|1|null|7.870753935376962|stopped_day1|True|True|-1.0|-1.0|False|False
ROCK|2026-08-05|2026-08|ep_low_reclaim|1|1|0.7269155206286787|strong|14.9|40890394.74|90.7|1|not_in_theme|13.724562233790829|not_in_pop|False|True|-1.0|-1.0|False|False
RPD|2026-08-11|2026-08|ep_low_reclaim|2|1|8.671093750000011|strong|16.78|91452688.02000001|77.5|1|in_theme|14.04715127701375|not_in_pop|False|True|-1.0|-0.5361|False|False
RPD|2026-08-11|2026-08|ep_close_620_prox|3|1|0.5787037037037119|strong|16.78|91452688.02000001|77.5|1|in_theme|14.04715127701375|not_in_pop|False|True|-1.0|-1.0|False|False
RUM|2026-06-04|2026-06|ep_low_reclaim|2|2|10.146699266503669|strong|15.49|109304014.82|83.1|1|null|0.0|stopped_day1|True|True|-1.0|-0.3735|False|False
RUM|2026-06-04|2026-06|ep_close_620_prox|2|2|3.11903246339911|strong|15.49|109304014.82|83.1|1|null|0.0|stopped_day1|True|True|-1.0|0.0612|False|False
RXT|2026-06-16|2026-06|ep_close_reclaim|1|1|9.248120300751882|strong|17.5|509746794.3|99.9|1|not_in_theme|31.152993348115306|abstain|True|True|-1.0|-0.4715|False|False
RXT|2026-06-16|2026-06|ep_close_620_prox|5|1|0.4173132259668167|strong|17.5|509746794.3|99.9|1|not_in_theme|31.152993348115306|abstain|True|True|-1.0|-1.0|False|False
RXT|2026-06-16|2026-06|ep_low_reclaim|7|1|1.1666666666666714|strong|17.5|509746794.3|99.9|1|not_in_theme|31.152993348115306|abstain|True|True|-1.0|-1.0|False|False
SAIC|2026-06-01|2026-06|ep_low_reclaim|1|1|3.3238535371489473|routine|15.51|211856986.32|67.5|3|null|4.189581041895808|not_in_pop|True|True|-1.0|0.3449|False|False
SAIC|2026-06-01|2026-06|ep_close_620_prox|3|1|3.277978029522821|routine|15.51|211856986.32|67.5|3|null|4.189581041895808|not_in_pop|True|True|-1.0|-1.0|False|False
SCSC|2026-08-20|2026-08|ep_low_reclaim|3|1|4.947499555080977|strong|20.58|61311380.86|40.1|1|not_in_theme|0.0|not_in_pop|False|False|||False|False
SCSC|2026-08-20|2026-08|ep_close_620_prox|6|1|0.9417509591908025|strong|20.58|61311380.86|40.1|1|not_in_theme|0.0|not_in_pop|False|True|-1.0|-1.0|False|False
SE|2026-05-12|2026-05|ep_high_break|1|2|7.998756326678327|strong|13.26|1424280695.34|15.6|1|null|0.4616477272727279|stopped_day1|True|True|-1.0|-1.0|False|False
SE|2026-05-12|2026-05|ep_close_reclaim|1|2|2.5227568270481115|strong|13.26|1424280695.34|15.6|1|null|0.4616477272727279|stopped_day1|True|True|-1.0|-1.0|False|False
SE|2026-05-12|2026-05|ep_low_reclaim|2|1|3.2329495128432106|strong|13.26|1424280695.34|15.6|1|null|0.4616477272727279|stopped_day1|True|True|-1.0|-0.6815|False|False
SE|2026-08-11|2026-08|ep_low_reclaim|2|1|0.3289201804848242|strong|10.58|1997394527.07|88.5|1|not_in_theme|3.423423423423421|not_in_pop|False|True|-1.0|-1.0|False|False
SEDG|2026-06-30|2026-06|ep_close_reclaim|1|3|4.817861339600466|strong|10.19|246980472.12|51.5|1|not_in_theme|11.298753518295129|not_in_pop|True|True|-1.0|-1.0|False|False
SEDG|2026-06-30|2026-06|ep_low_reclaim|1|3|3.201407211961302|strong|10.19|246980472.12|51.5|1|not_in_theme|11.298753518295129|not_in_pop|True|True|-1.0|-0.467|False|False
SEDG|2026-06-30|2026-06|ep_close_620_prox|1|3|3.218941862775963|strong|10.19|246980472.12|51.5|1|not_in_theme|11.298753518295129|not_in_pop|True|True|-1.0|-0.47|False|False
SG|2026-07-17|2026-07|ep_low_reclaim|1|1|2.287822878228786|routine|15.16|96319647.6|12.2|1|not_in_theme|0.0|not_in_pop|True|True|-1.0|-1.0|False|False
SG|2026-07-17|2026-07|ep_close_620_prox|2|1|3.80395025603511|routine|15.16|96319647.6|12.2|1|not_in_theme|0.0|not_in_pop|True|True|-1.0|-0.1731|False|False
SHAZ|2026-06-12|2026-06|ep_high_break|2|1|12.116554166945129|game_changer|11.87|184043299.36|98.6|1|not_in_theme|20.26572485704676|abstain|True|True|-1.0|0.6823|False|False
SIBN|2026-05-12|2026-05|ep_close_reclaim|1|2|3.1285714285714326|strong|13.35|46620850.2|3.3|1|null|0.0|survived_day1|True|True|-1.0|1.0502|False|False
SIBN|2026-05-12|2026-05|ep_close_620_prox|1|2|4.019815994338297|strong|13.35|46620850.2|3.3|1|null|0.0|survived_day1|True|True|-1.0|0.581|False|False
SIMO|2026-07-30|2026-07|ep_close_reclaim|1|2|2.778587956211469|game_changer|19.18|661695981.9|25.5|1|not_in_theme|0.0|never_triggered|True|True|-1.0|-0.4962|False|False
SIMO|2026-07-30|2026-07|ep_close_620_prox|1|2|4.834411876665394|game_changer|19.18|661695981.9|25.5|1|not_in_theme|0.0|never_triggered|True|True|-1.0|-0.7165|False|False
SIMO|2026-07-30|2026-07|ep_low_reclaim|7|1|2.9215670069011193|game_changer|19.18|661695981.9|25.5|1|not_in_theme|0.0|never_triggered|False|True|-1.0|-1.0|False|False
SITM|2026-08-06|2026-08|ep_high_break|1|1|10.231884266901158|game_changer|28.88|958999937.5|23.8|1|not_in_theme|17.5177427730656|survived_day1|False|True|-1.0|-0.1917|False|False
SITM|2026-08-06|2026-08|ep_close_620_prox|2|1|0.8766826923077022|game_changer|28.88|958999937.5|23.8|1|not_in_theme|17.5177427730656|survived_day1|False|True|-1.0|-1.0|False|False
SITM|2026-08-06|2026-08|ep_close_reclaim|3|1|1.4339080459770142|game_changer|28.88|958999937.5|23.8|1|not_in_theme|17.5177427730656|survived_day1|False|True|-1.0|-1.0|False|False
SITM|2026-08-06|2026-08|ep_low_reclaim|9|1|1.0720928561735197|game_changer|28.88|958999937.5|23.8|1|not_in_theme|17.5177427730656|survived_day1|False|True|-1.0|-1.0|False|False
SKM|2026-06-01|2026-06|ep_high_break|1|1|11.83221104899351|strong|10.69|339907316.43|76.2|3|null|1.7438692098092659|not_in_pop|True|True|-1.0|-1.0|False|False
SKM|2026-06-01|2026-06|ep_close_620_prox|2|1|0.39973351099267096|strong|10.69|339907316.43|76.2|3|null|1.7438692098092659|not_in_pop|True|True|-1.0|-1.0|False|False
SKM|2026-06-01|2026-06|ep_low_reclaim|3|1|2.205607476635509|strong|10.69|339907316.43|76.2|3|null|1.7438692098092659|not_in_pop|True|True|-1.0|-1.0|False|False
SLN|2026-08-10|2026-08|ep_close_reclaim|1|2|4.97094899935442|strong|18.83|249280799.99|91.7|56|not_in_theme|13.918017159199229|not_in_pop|False|True|-1.0|-1.0|False|False
SLN|2026-08-10|2026-08|ep_close_620_prox|1|2|2.516556291390722|strong|18.83|249280799.99|91.7|56|not_in_theme|13.918017159199229|not_in_pop|False|True|-1.0|-1.0|False|False
SLN|2026-08-10|2026-08|ep_low_reclaim|2|1|3.9242219215155623|strong|18.83|249280799.99|91.7|56|not_in_theme|13.918017159199229|not_in_pop|False|True|-1.0|-1.0|False|False
SLS|2026-05-20|2026-05|ep_low_reclaim|2|1|15.202241715399609|strong|19.89|163473460.02|98.5|1|null|45.40229885057472|survived_day1|True|True|0.6908|0.0978|False|False
SLS|2026-05-20|2026-05|ep_close_620_prox|5|1|4.225352112676056|strong|19.89|163473460.02|98.5|1|null|45.40229885057472|survived_day1|True|True|-1.0|-1.0|False|False
SMCI|2026-07-22|2026-07|ep_close_reclaim|1|2|3.7292936639329364|strong|15.88|4949942614.72|3.4|1|not_in_theme|7.007973143096945|survived_day1|True|True|-1.0|-1.0|False|False
SMCI|2026-07-22|2026-07|ep_close_620_prox|1|2|3.1139646869983917|strong|15.88|4949942614.72|3.4|1|not_in_theme|7.007973143096945|survived_day1|True|True|-1.0|-1.0|False|False
SMCI|2026-07-22|2026-07|ep_low_reclaim|4|1|4.9071153172099615|strong|15.88|4949942614.72|3.4|1|not_in_theme|7.007973143096945|survived_day1|True|True|-1.0|-1.0|False|False
SNOW|2026-05-28|2026-05|ep_high_break|1|1|6.300016331863458|routine|35.23|9423023511.199999|70.6|1|null|6.709693132001937|not_in_pop|True|True|-1.0|-0.3409|False|False
SNOW|2026-05-28|2026-05|ep_close_reclaim|6|2|0.5252626313156541|routine|35.23|9423023511.199999|70.6|1|null|6.709693132001937|not_in_pop|True|True|-1.0|-1.0|False|False
SNOW|2026-05-28|2026-05|ep_close_620_prox|6|2|0.9629770107676409|routine|35.23|9423023511.199999|70.6|1|null|6.709693132001937|not_in_pop|True|True|-1.0|-1.0|False|False
SNOW|2026-05-28|2026-05|ep_low_reclaim|15|1|4.3973976805413475|routine|35.23|9423023511.199999|70.6|1|null|6.709693132001937|not_in_pop|True|True|-1.0|0.2469|False|False
SOLS|2026-08-28|2026-08|ep_close_reclaim|1|3|1.5369091050221362|strong|16.26|1042779196.45|2.1|1|not_in_theme|1.7702312138728395|survived_day1|False|True|-1.0|-1.0|False|False
SOLS|2026-08-28|2026-08|ep_low_reclaim|1|3|0.3239826155669669|strong|16.26|1042779196.45|2.1|1|not_in_theme|1.7702312138728395|survived_day1|False|True|-1.0|-1.0|False|False
SOLS|2026-08-28|2026-08|ep_close_620_prox|1|3|0.3958201393286891|strong|16.26|1042779196.45|2.1|1|not_in_theme|1.7702312138728395|survived_day1|False|True|-1.0|-1.0|False|False
SOUN|2026-08-06|2026-08|ep_low_reclaim|7|2|0.4299938572306112|routine|25.19|626662708.5600001|12.4|1|not_in_theme|12.807017543859642|not_in_pop|False|True|-1.0|-1.0|False|False
SOUN|2026-08-06|2026-08|ep_close_620_prox|7|2|0.07127583749108901|routine|25.19|626662708.5600001|12.4|1|not_in_theme|12.807017543859642|not_in_pop|False|True|-1.0|-1.0|False|False
STAA|2026-05-14|2026-05|ep_close_reclaim|1|3|1.1033411033410938|game_changer|17.31|126778005.74999999|94.3|1|null|10.153615586361923|not_in_pop|True|True|-1.0|-1.0|False|False
STAA|2026-05-14|2026-05|ep_low_reclaim|1|3|1.6419324281654661|game_changer|17.31|126778005.74999999|94.3|1|null|10.153615586361923|not_in_pop|True|True|-1.0|-1.0|False|False
STAA|2026-05-14|2026-05|ep_close_620_prox|1|3|4.477154247163449|game_changer|17.31|126778005.74999999|94.3|1|null|10.153615586361923|not_in_pop|True|True|-1.0|-1.0|False|False
STC|2026-05-19|2026-05|ep_low_reclaim|1|2|0.7611940298507539|strong|10.54|6670881.7|43.7|1|null|3.398496240601512|not_in_pop|True|True|-1.0|2.1961|False|False
STC|2026-05-19|2026-05|ep_close_620_prox|1|2|1.7945498855328312|strong|10.54|6670881.7|43.7|1|null|3.398496240601512|not_in_pop|True|True|-1.0|0.3416|False|False
STDN|2026-08-14|2026-08|ep_close_reclaim|1|2|2.014925373134325|strong|12.9|16038736.34|98.4|1|not_in_theme|47.43902439024391|not_in_pop|False|True|-1.0|-1.0|False|False
STDN|2026-08-14|2026-08|ep_close_620_prox|1|2|3.349282296650718|strong|12.9|16038736.34|98.4|1|not_in_theme|47.43902439024391|not_in_pop|False|True|-1.0|-1.0|False|False
STDN|2026-08-14|2026-08|ep_low_reclaim|2|1|1.801801801801807|strong|12.9|16038736.34|98.4|1|not_in_theme|47.43902439024391|not_in_pop|False|True|-1.0|-1.0|False|False
STUB|2026-05-14|2026-05|ep_low_reclaim|1|2|3.210463733650411|strong|14.3|154078310.25|38.5|1|null|2.73224043715846|survived_day1|True|True|11.4444|5.1481|True|True
STUB|2026-05-14|2026-05|ep_close_620_prox|1|2|4.00943396226415|strong|14.3|154078310.25|38.5|1|null|2.73224043715846|survived_day1|True|True|8.8824|3.8824|True|False
SWBI|2026-06-18|2026-06|ep_low_reclaim|1|1|7.2204472843450525|strong|15.59|74769571.91999999|36.0|3|not_in_theme|0.0|abstain|True|True|-0.4071|-0.3717|False|False
SYRE|2026-06-22|2026-06|ep_close_reclaim|1|2|4.469685794364952|game_changer|12.35|281355967.2|96.9|4|in_theme|9.345215992078224|survived_day1|True|True|-1.0|-1.0|False|False
SYRE|2026-06-22|2026-06|ep_close_620_prox|1|2|1.5086993551526946|game_changer|12.35|281355967.2|96.9|4|in_theme|9.345215992078224|survived_day1|True|True|-1.0|-1.0|False|False
SYRE|2026-06-22|2026-06|ep_low_reclaim|10|1|14.070721953272985|game_changer|12.35|281355967.2|96.9|4|in_theme|9.345215992078224|survived_day1|True|True|0.742|-0.0673|False|False
TASK|2026-08-06|2026-08|ep_low_reclaim|2|1|1.1379800853485074|routine|11.39|24275477.42|2.6|52|not_in_theme|8.965517241379318|not_in_pop|False|True|-1.0|-1.0|False|False
TASK|2026-08-06|2026-08|ep_close_620_prox|9|1|7.748846860585762|routine|11.39|24275477.42|2.6|52|not_in_theme|8.965517241379318|not_in_pop|False|False|||False|False
TATT|2026-05-20|2026-05|ep_close_reclaim|3|2|8.388074785245074|routine|21.57|21789426.419999998|9.2|1|null|1.9014962593516194|not_in_pop|True|True|0.8916|0.4247|False|False
TATT|2026-05-20|2026-05|ep_close_620_prox|3|2|0.8018327605956413|routine|21.57|21789426.419999998|9.2|1|null|1.9014962593516194|not_in_pop|True|True|-1.0|-1.0|False|False
TATT|2026-08-05|2026-08|ep_low_reclaim|1|1|1.8353246175717135|strong|11.79|29536256.68|61.3|51|not_in_theme|7.069408740359898|stopped_day1|False|True|-1.0|-1.0|False|False
TE|2026-05-12|2026-05|ep_low_reclaim|1|2|4.968383017163512|strong|18.21|214271401.5|40.2|1|null|18.431372549019617|not_in_pop|True|True|10.6727|14.1636|True|True
TE|2026-05-12|2026-05|ep_close_620_prox|1|2|6.155218554861742|strong|18.21|214271401.5|40.2|1|null|18.431372549019617|not_in_pop|True|True|8.3043|11.087|True|True
TEAM|2026-08-07|2026-08|ep_close_reclaim|1|2|2.938617042640061|strong|31.66|2989747472.79|91.5|1|not_in_theme|12.28088055442315|stopped_day1|False|False|||False|False
TEAM|2026-08-07|2026-08|ep_close_620_prox|1|2|2.066729704173985|strong|31.66|2989747472.79|91.5|1|not_in_theme|12.28088055442315|stopped_day1|False|False|||False|False
TEM|2026-08-19|2026-08|ep_high_break|1|1|11.568247821878016|routine|16.76|1366204892.5|56.9|1|not_in_theme|0.0|not_in_pop|False|False|||False|False
TER|2026-07-29|2026-07|ep_high_break|2|1|7.449695080998311|game_changer|10.4|2932670900.25|11.9|1|not_in_theme|0.0|stopped_day1|True|True|-0.6224|-0.2571|False|False
TEVA|2026-07-29|2026-07|ep_close_reclaim|1|2|3.233093322038673|strong|11.4|616187088.27|15.8|1|not_in_theme|5.04145936981759|stopped_day1|True|True|-1.0|-1.0|False|False
TEVA|2026-07-29|2026-07|ep_close_620_prox|1|2|1.8051575931231962|strong|11.4|616187088.27|15.8|1|not_in_theme|5.04145936981759|stopped_day1|True|True|-1.0|-1.0|False|False
TH|2026-08-10|2026-08|ep_close_reclaim|1|1|3.371462974111973|strong|12.17|32056564.560000002|44.9|3|not_in_theme|8.618421052631595|not_in_pop|False|True|-1.0|-1.0|False|False
TH|2026-08-10|2026-08|ep_close_620_prox|2|1|0.3647416413373783|strong|12.17|32056564.560000002|44.9|3|not_in_theme|8.618421052631595|not_in_pop|False|True|-1.0|-1.0|False|False
THC|2026-07-24|2026-07|ep_high_break|1|1|7.069059822133983|game_changer|14.31|1079250299.6|44.2|1|not_in_theme|8.345582230932557|stopped_day1|True|True|1.8212|1.8212|False|False
TNDM|2026-06-01|2026-06|ep_close_620_prox|1|1|0.8653326122228239|strong|10.52|106269304.16000001|38.9|3|null|18.294360385144433|not_in_pop|True|True|-1.0|-1.0|False|False
TNDM|2026-06-01|2026-06|ep_low_reclaim|2|1|0.422892585283334|strong|10.52|106269304.16000001|38.9|3|null|18.294360385144433|not_in_pop|True|True|-1.0|-1.0|False|False
TRUP|2026-08-06|2026-08|ep_close_reclaim|2|1|6.429955947136566|routine|18.0|55013854.72|81.8|24|not_in_theme|0.0|not_in_pop|False|False|||False|False
TSAT|2026-08-04|2026-08|ep_close_reclaim|2|1|9.081041968162088|game_changer|14.46|71987709.0|23.0|25|not_in_theme|16.76838128451033|survived_day1|False|True|-1.0|-0.5299|False|False
TSAT|2026-08-04|2026-08|ep_close_620_prox|4|1|0.9235011563778716|game_changer|14.46|71987709.0|23.0|25|not_in_theme|16.76838128451033|survived_day1|False|True|-1.0|-1.0|False|False
TSAT|2026-08-04|2026-08|ep_low_reclaim|12|1|0.6576670128072082|game_changer|14.46|71987709.0|23.0|25|not_in_theme|16.76838128451033|survived_day1|False|True|-1.0|3.386|False|False
TSEM|2026-07-14|2026-07|ep_low_reclaim|1|2|0.497807277468302|game_changer|18.57|1164576561.92|37.9|1|not_in_theme|8.375406974000848|stopped_day1|True|True|-1.0|-1.0|False|False
TSEM|2026-07-14|2026-07|ep_close_620_prox|1|2|2.4202755156404434|game_changer|18.57|1164576561.92|37.9|1|not_in_theme|8.375406974000848|stopped_day1|True|True|-1.0|-1.0|False|False
TTAN|2026-06-05|2026-06|ep_low_reclaim|1|1|0.6814001191027556|strong|16.28|361635555.6|79.4|1|null|18.52974007335353|abstain|True|True|-1.0|-1.0|False|False
TTAN|2026-06-05|2026-06|ep_close_620_prox|19|1|4.232534421213658|strong|16.28|361635555.6|79.4|1|null|18.52974007335353|abstain|True|True|-1.0|-1.0|False|False
TWLO|2026-08-07|2026-08|ep_high_break|1|1|10.797642436149308|strong|17.97|1958227756.16|29.2|1|not_in_theme|2.6294820717131415|stopped_day1|False|True|-1.0|-0.9421|False|False
TWLO|2026-08-07|2026-08|ep_close_620_prox|3|1|0.6100288747000692|strong|17.97|1958227756.16|29.2|1|not_in_theme|2.6294820717131415|stopped_day1|False|True|-1.0|-1.0|False|False
TWLO|2026-08-07|2026-08|ep_close_reclaim|5|1|0.4266246945284352|strong|17.97|1958227756.16|29.2|1|not_in_theme|2.6294820717131415|stopped_day1|False|True|-1.0|-1.0|False|False
TWLO|2026-08-07|2026-08|ep_low_reclaim|8|1|1.042262192708552|strong|17.97|1958227756.16|29.2|1|not_in_theme|2.6294820717131415|stopped_day1|False|True|-1.0|-1.0|False|False
TWST|2026-08-19|2026-08|ep_close_reclaim|1|2|4.286305859893176|strong|16.7|504194161.81999993|98.1|1|in_theme|0.0|survived_day1|False|True|-1.0|-1.0|False|False
TWST|2026-08-19|2026-08|ep_close_620_prox|1|2|2.697110239029612|strong|16.7|504194161.81999993|98.1|1|in_theme|0.0|survived_day1|False|True|-1.0|-1.0|False|False
U|2026-08-06|2026-08|ep_high_break|1|1|16.466634661545847|game_changer|18.41|1672204155.93|94.5|1|not_in_theme|16.524310118265433|not_in_pop|False|False|||False|False
UUUU|2026-06-18|2026-06|ep_close_reclaim|1|3|1.7407983786327095|game_changer|12.36|470351808.71999997|2.1|1|not_in_theme|11.760409057706363|abstain|True|True|-1.0|-1.0|False|False
UUUU|2026-06-18|2026-06|ep_low_reclaim|1|3|0.8346213292117561|game_changer|12.36|470351808.71999997|2.1|1|not_in_theme|11.760409057706363|abstain|True|True|-1.0|-1.0|False|False
UUUU|2026-06-18|2026-06|ep_close_620_prox|1|3|3.1491712707182318|game_changer|12.36|470351808.71999997|2.1|1|not_in_theme|11.760409057706363|abstain|True|True|-1.0|-0.3314|False|False
UUUU|2026-08-21|2026-08|ep_close_reclaim|1|2|1.3183915622939966|strong|9.28|169642564.5|36.9|1|not_in_theme|0.0|survived_day1|False|True|-1.0|-1.0|False|False
UUUU|2026-08-21|2026-08|ep_close_620_prox|1|2|0.9402283411685733|strong|9.28|169642564.5|36.9|1|not_in_theme|0.0|survived_day1|False|True|-1.0|-1.0|False|False
UUUU|2026-08-21|2026-08|ep_low_reclaim|5|1|0.5039370078740211|strong|9.28|169642564.5|36.9|1|not_in_theme|0.0|survived_day1|False|True|-1.0|0.8832|False|False
VEEV|2026-08-27|2026-08|ep_close_reclaim|1|2|1.8579854407623246|strong|15.1|1804093262.98|97.0|1|in_theme|2.756566249895105|survived_day1|False|True|-1.0|-1.0|False|False
VEEV|2026-08-27|2026-08|ep_close_620_prox|1|2|0.5527836605764614|strong|15.1|1804093262.98|97.0|1|in_theme|2.756566249895105|survived_day1|False|True|-1.0|-1.0|False|False
VERA|2026-08-14|2026-08|ep_close_reclaim|1|2|2.034428794992171|game_changer|14.23|185722503.6|1.9|1|not_in_theme|0.0|not_in_pop|False|True|-1.0|-1.0|False|False
VERA|2026-08-14|2026-08|ep_close_620_prox|1|2|1.1443102352193244|game_changer|14.23|185722503.6|1.9|1|not_in_theme|0.0|not_in_pop|False|True|-1.0|0.4722|False|False
VG|2026-05-12|2026-05|ep_high_break|1|2|10.959911732254508|strong|10.07|552679775.05|73.9|1|null|1.4847161572052396|not_in_pop|True|True|-1.0|-0.4732|False|False
VG|2026-05-12|2026-05|ep_close_reclaim|1|2|0.9752212655336631|strong|10.07|552679775.05|73.9|1|null|1.4847161572052396|not_in_pop|True|True|-1.0|-1.0|False|False
VG|2026-05-12|2026-05|ep_close_620_prox|2|1|2.2239263803680918|strong|10.07|552679775.05|73.9|1|null|1.4847161572052396|not_in_pop|True|True|-1.0|-0.5172|False|False
VG|2026-05-12|2026-05|ep_low_reclaim|12|1|0.32948929159803064|strong|10.07|552679775.05|73.9|1|null|1.4847161572052396|not_in_pop|True|True|-1.0|-1.0|False|False
VIK|2026-05-14|2026-05|ep_low_reclaim|2|2|4.361911373365741|strong|11.36|592398368.64|75.2|1|null|3.9731747437681904|stopped_day1|True|True|-1.0|-1.0|False|False
VIK|2026-05-14|2026-05|ep_close_620_prox|2|2|1.6755210461789973|strong|11.36|592398368.64|75.2|1|null|3.9731747437681904|stopped_day1|True|True|-1.0|-1.0|False|False
VOYG|2026-08-04|2026-08|ep_low_reclaim|1|2|4.14969065942356|game_changer|16.96|156415915.74|18.5|1|not_in_theme|23.82847038019452|not_in_pop|False|False|||False|False
VOYG|2026-08-04|2026-08|ep_close_620_prox|1|2|5.672705672705672|game_changer|16.96|156415915.74|18.5|1|not_in_theme|23.82847038019452|not_in_pop|False|False|||False|False
VPG|2026-05-12|2026-05|ep_high_break|1|1|9.933898422733755|strong|17.12|93565660.8|96.2|1|null|10.944527736131922|stopped_day1|True|True|6.165|3.3941|True|False
VSNT|2026-05-14|2026-05|ep_low_reclaim|16|1|4.810248972685509|strong|15.38|209486072.67|68.9|1|null|0.17339608620262642|stopped_day1|True|True|-1.0|0.0452|False|False
VSTS|2026-05-12|2026-05|ep_low_reclaim|1|1|0.0887681159420152|strong|20.22|111831012.0|61.7|1|null|4.260089686098664|stopped_day1|True|True|-1.0|-1.0|False|False
VSTS|2026-05-12|2026-05|ep_close_620_prox|3|1|1.1175496688741704|strong|20.22|111831012.0|61.7|1|null|4.260089686098664|stopped_day1|True|True|-1.0|-1.0|False|False
WEN|2026-06-24|2026-06|ep_high_break|1|2|15.608642845199478|routine|25.34|1608660989.28|11.5|1|not_in_theme|1.3776337115072927|not_in_pop|True|True|-1.0|-1.0|False|False
