id	birth	birth_name	names	founders	class	class_src	n_gappers	gap_recency	pre_nat	post_nat	pre_rlx	post_rlx	matured	alive	last_live	life_days	rs_birth	f_level	f_subtle	f_vel	f_turn	f_hold	split	mech	rs_death	subtle_death	post_death	diss_why	succ	split_subtle
289	2026-08-17	Advanced Nuclear Fuel & Reactor Design Manufacturers	Advanced Nuclear Fuel & Reactor Design Manufacturers	STDN|XE	cogap	scan	2	1			-0.498		False	False	2026-08-24	7	92.400	1.000	1.000	1.000	1.000	0.000	post-death window incomplete (censored)		55.200	0.500				post-death window incomplete (censored)
290	2026-08-17	Emerging Immunotherapy & Cell Therapy Biotech	Emerging Immunotherapy & Cell Therapy Biotech	IMMX|IBRX|JBIO	grind	scan	0				0.365		True	False	2026-08-27	10	91.500	1.000	1.000	1.000	0.333	0.667								
291	2026-08-17	Emerging Memory & Storage Semiconductor Makers	Emerging Memory & Storage Semiconductor Makers|Pure-Play NAND/DRAM Memory Chip Makers	MRAM|SIMO|SNDK	cogap	scan	3	9			0.666		True	True	2026-09-04	18	79.700	1.000	1.000	1.000	0.000	0.333								
292	2026-08-17	Lumber & Building Products Manufacturing-Distribution	Lumber & Building Products Manufacturing-Distribution	BCC|BLDR|FBIN|UFPI	grind	scan	0		0.821		0.821		False	False	2026-08-24	7	32.400	0.000	0.000	0.000	0.000	0.000	dissolved		40.200	0.000		rs<50		dissolved
293	2026-08-17	Natural Gas Midstream & LNG Infrastructure	Natural Gas Midstream & LNG Infrastructure	VG|TRGP|KGS	grind	scan	0				0.547		False	False	2026-08-19	2	62.700	0.333	1.000	1.000	0.000	0.667	absorbed	theme_pass1_protect_strip					Independent Oil Refiners	absorbed
294	2026-08-17	Resilient PNT: GPS-Alternative Timing & Navigation Infrastructure	Resilient PNT: GPS-Alternative Timing & Navigation Infrastructure	NN|SITM|INFQ|IONQ	cogap	scan	2	7	0.294		0.294		False	False	2026-08-21	4	78.300	0.750	1.000	1.000	1.000	0.000	absorbed	tombstone:absorbed					AI Chip & Interconnect Supply Chain Enablement	absorbed
295	2026-08-17	Semiconductor Test & Inspection Equipment	Semiconductor Test & Inspection Equipment	AEHR|COHU|TER|ONTO	cogap	scan	4	1	0.678		0.678		False	False	2026-08-28	11	85.650	1.000	1.000	1.000	0.000	0.500	dissolved		11.150	0.000		rs<50		dissolved
296	2026-08-17	Specialty & Multi-line P&C Insurance Carriers	Specialty & Multi-line P&C Insurance Carriers	ACGL|CNA|KMPR|L	grind	scan	0		0.790		0.790		False	False	2026-08-24	7	25.550	0.000	0.750	0.000	0.000	0.750	dissolved		43.950	0.500		rs<50		dissolved
297	2026-08-17	U.S. Oil & Gas E&P Rotation	Oilfield Services & Drilling Equipment|U.S. Oil & Gas E&P Rotation	SM|MTDR|VIST|CHRD|DVN|VET|TALO|CRGY|NOG	grind	scan	0		0.763		0.763		False	False	2026-08-25	8	70.900	0.556	1.000	1.000	0.000	1.000	reborn	reborn as lineage 382						reborn
298	2026-08-18	Americas-Focused Mid-Tier Gold & Silver Producers	Americas-Focused Mid-Tier Gold & Silver Producers	BVN|PAAS|AGI	grind	scan	0				0.706		False	False	2026-08-18	0	31.000	0.000	1.000	0.000	0.000	1.000	absorbed	tombstone:absorbed					Latin American Silver & Gold Mining Operators	absorbed
299	2026-08-18	Data & Analytics-as-a-Service Providers	Data & Analytics-as-a-Service Providers	NIQ|IQV|ITRI	cogap	scan	3	5			0.370		False	False	2026-08-20	2	77.300	0.667	0.667	0.333	0.000	0.667	post-death window incomplete (censored)	cap-drop	82.700	0.667				post-death window incomplete (censored)
300	2026-08-18	Drone & Advanced Aerial Defense Platforms	Drone & Advanced Aerial Defense Platforms	RCAT|BETA|AVEX	grind	scan	1	2			0.070		False	False	2026-08-20	2	87.100	0.667	1.000	0.667	0.000	1.000	absorbed	tombstone:absorbed					Emerging Defense & Aerospace Hardware Suppliers	absorbed
301	2026-08-18	International Integrated Oil & Gas Majors	International Integrated Oil & Gas Majors	BP|WDS|YPF	grind	scan	0				0.647		False	False	2026-08-20	2	57.100	0.000	1.000	1.000	0.000	1.000	absorbed	tombstone:absorbed					U.S. Oil & Gas E&P Rotation	absorbed
302	2026-08-18	Latin American Silver & Gold Mining Operators	Latin American Silver & Gold Mining Operators	AGI|BVN|PAAS|AG|FSM	grind	scan	0		0.807		0.807		True	True	2026-09-04	17	37.000	0.200	1.000	0.000	0.000	1.000								
303	2026-08-18	Natural Gas E&P Producers	Natural Gas E&P Producers	AR|CRK|EQT|EXE|RRC	grind	scan	0		0.844		0.844		False	False	2026-08-18	0	54.000	0.000	1.000	0.600	0.000	1.000	absorbed	tombstone:absorbed					Independent Oil Refiners	absorbed
304	2026-08-18	Power Semiconductor & Electrification Components	Power Semiconductor & Electrification Components	VICR|WOLF	grind	scan	0				0.513		False	False	2026-08-25	7	72.900	1.000	1.000	1.000	0.000	0.500	dissolved		16.800	0.500		rs<50		dissolved
305	2026-08-18	Reinsurance & Specialty Insurance Holding Carriers	Reinsurance & Specialty Insurance Holding Carriers	EG|RNR|CINF|ORI|L	grind	scan	0		0.754		0.754		False	False	2026-08-18	0	35.500	0.000	0.600	0.000	0.000	0.600	absorbed	tombstone:absorbed					Property & Casualty Insurance Underwriters	absorbed
306	2026-08-18	Semiconductor Deposition & Etch Equipment Makers	Semiconductor Deposition & Etch Equipment Makers|Semiconductor Wafer Fab Capital Equipment|Semiconductor Wafer Fab Equipment (Deposition & Lithography)	AMAT|LRCX|ACMR	cogap	scan	3	7			0.873		False	False	2026-08-21	3	71.200	0.667	1.000	1.000	0.000	0.000	absorbed	tombstone:absorbed					AI Chip & Interconnect Supply Chain Enablement	absorbed
307	2026-08-18	South African Gold & PGM Mining Producers	African Gold & Silver Mining Operators|South African Gold & PGM Mining Producers	AU|GFI|HMY|SBSW	cogap	scan	3	7	0.841		0.841		False	False	2026-08-28	10	61.650	0.250	1.000	0.000	0.000	1.000	absorbed	tombstone:absorbed					Gold & Precious Metals Miners Rotation	absorbed
308	2026-08-18	Video & Streaming Content Distribution Rebound	Video & Streaming Content Distribution Rebound	RUM|PSKY|ECHO	grind	scan	0				0.112		True	True	2026-09-04	17	71.800	0.667	1.000	1.000	0.333	0.333								
309	2026-08-19	CRISPR & Gene-Editing Therapeutics	CRISPR & Gene-Editing Therapeutics|CRISPR Gene Editing Pure-Plays|Genetic Medicine: Gene Editing & Gene Therapy Innovators	BEAM|CRSP|NTLA	grind	scan	0				0.721		True	True	2026-09-04	16	41.600	0.333	0.667	0.333	0.000	0.333								
310	2026-08-19	CRISPR Gene Editing Therapeutics	CRISPR Gene Editing Therapeutics|Precision Gene Editing & Genetic Medicine Rotation	BEAM|CRSP|NTLA	grind	scan	0				0.721		False	False	2026-08-21	2	41.600	0.333	0.667	0.333	0.000	0.333	post-death window incomplete (censored)	cap-drop	71.233	1.000				post-death window incomplete (censored)
311	2026-08-19	Clinical-Stage Oncology & Hematology Biotech Breakout	Clinical-Stage Oncology & Hematology Biotech Breakout	KURA|URGN|SNDX|INBX|OMER	cogap	scan	2	1	0.120		0.120		True	False	2026-08-27	8	96.100	0.800	1.000	1.000	0.200	0.800								
312	2026-08-19	Cloud Application Software Rotation (Oversold Turning Up)	Cloud Application Software Rotation (Oversold Turning Up)	PCOR|APPF|ZM|DUOL	grind	scan	0		0.540		0.540		True	True	2026-09-04	16	90.600	1.000	0.750	0.750	0.750	0.500								
313	2026-08-19	Corporate Digital Asset Treasury Vehicles	Bitcoin Treasury & Crypto Proxy Equities Correlation Basket|Corporate Digital Asset Treasury Vehicles	ASST|BMNR|MSTR|SBET	grind	scan	1	17	0.838		0.838		True	True	2026-09-04	16	71.800	0.500	0.750	0.750	0.000	0.000								
314	2026-08-19	Crypto-Native Exchange & Treasury Platforms	Altcoin & Diversified Digital-Asset Infrastructure Second Wave|Crypto-Native Exchange & Treasury Platforms	PURR|BLSH	cogap	scan	2	2			0.223		True	True	2026-09-04	16	72.550	0.500	1.000	1.000	0.000	0.000								
315	2026-08-19	Defensive Consumer Staples Rotation	Defensive Consumer Staples Rotation	COST|KR|PEP	grind	scan	0				0.820		True	True	2026-09-04	16	19.400	0.000	0.667	0.000	0.000	0.667								
316	2026-08-19	Diversified Regulated Electric & Gas Utilities	Diversified Regulated Electric & Gas Utilities	AEP|CMS|EVRG|EXC|FE|SO|XEL	grind	scan	0		0.794		0.794		False	False	2026-08-21	2	16.400	0.000	1.000	0.000	0.000	1.000	dissolved		14.714	0.857		rs<50		dissolved
317	2026-08-19	Emerging Oncology Therapeutics	Emerging Oncology Therapeutics	KURA|URGN|SNDX	grind	scan	1	1			0.390		False	False	2026-08-19	0	96.100	0.667	1.000	1.000	0.000	0.667	absorbed	tombstone:absorbed					Clinical-Stage Oncology & Hematology Biotech Breakout	absorbed
318	2026-08-19	Gateway & Coastal Office REIT Stress Reversal	Gateway & Coastal Office REIT Stress Reversal	BXP|VNO|DEI	grind	scan	0				0.839		False	True	2026-09-04	16	37.800	0.000	0.000	0.000	0.000	0.000	still-live (censored)							still-live (censored)
319	2026-08-19	Industrial Automation & Power Transmission Components	Industrial Automation & Power Transmission Components	ROK|TKR|AIN	grind	scan	0				0.863		False	False	2026-08-28	9	18.700	0.000	0.333	0.000	0.000	0.333	absorbed	tombstone:absorbed					Industrial Automation & Precision Bearings Manufacturers	absorbed
320	2026-08-19	Industrial Automation & Precision Bearings Manufacturers	Industrial Automation & Precision Bearings Manufacturers	AIN|ROK|TKR	grind	scan	0				0.863		False	False	2026-08-21	2	18.700	0.000	0.333	0.000	0.000	0.333	absorbed	tombstone:absorbed					Industrial Automation & Power Transmission Components	absorbed
321	2026-08-19	Rare Earth & Critical Minerals Mining	Rare Earth & Critical Minerals Mining	ALOY|MP|USAR	grind	scan	1	7			0.697		False	False	2026-08-28	9	52.600	0.000	0.333	0.333	0.000	0.000	post-death window incomplete (censored)		66.250	1.000				post-death window incomplete (censored)
322	2026-08-19	Rare Earth Elements & Critical Minerals Processing	Rare Earth Elements & Critical Minerals Processing	MP|USAR|ALOY	grind	scan	1	7			0.697		False	False	2026-08-19	0	52.600	0.000	0.333	0.333	0.000	0.000	absorbed	tombstone:absorbed					Rare Earth & Critical Minerals Mining	absorbed
323	2026-08-19	Regulated Natural Gas Distribution Utilities	Regulated Natural Gas Distribution Utilities	UGI|ATO|OGS|SR	grind	scan	0		0.527		0.527		False	False	2026-08-21	2	38.300	0.000	1.000	0.250	0.000	1.000	absorbed	tombstone:absorbed					Independent Petroleum Refiners & Marketers	absorbed
324	2026-08-19	mRNA Vaccine & Therapeutics Platforms	Vaccine & Antiviral Therapeutics Rebound|mRNA & Next-Gen Vaccine Platform Resurgence|mRNA Vaccine & Personalized Cancer Immunotherapy Platforms|mRNA Vaccine & Therapeutics Innovation|mRNA Vaccine & Therapeutics Platforms	BNTX|MRNA	cogap	scan	2	0			0.572		False	True	2026-09-04	16	93.600	1.000	1.000	1.000	0.000	0.500	still-live (censored)							still-live (censored)
325	2026-08-20	Agricultural & Heavy Construction Equipment Manufacturers	Agricultural & Heavy Construction Equipment Manufacturers|Global Agriculture Value Chain Recovery|Pure-Play Agricultural Tractor & Farm Machinery Manufacturers	CNH|DE|OSK	grind	scan	1	13			0.707		True	False	2026-09-04	15	63.000	0.000	1.000	1.000	0.000	0.333								
326	2026-08-20	Business Development Companies & Specialty Direct Lending	Business Development Companies & Direct Lending|Business Development Companies & Specialty Direct Lending	MAIN|FSK|HTGC	grind	scan	0				0.571		False	False	2026-08-24	4	74.800	1.000	0.333	0.333	0.000	0.000	absorbed	tombstone:absorbed					Private Equity & Alternative Asset Management Platforms	absorbed
327	2026-08-20	Cardiac & Diagnostic Imaging Recovery	AI-Driven Diagnostics & Imaging Re-Rating|AI-Native Diagnostics & Computational Medicine Re-Rating|Cardiac & Diagnostic Imaging Recovery	HTFL|RDNT|IRTC	grind	scan	1	4			0.082		True	True	2026-09-04	15	95.100	1.000	1.000	1.000	0.667	0.333								
328	2026-08-20	Diabetes Management & Continuous Glucose Monitoring Devices	Diabetes Management & Continuous Glucose Monitoring Devices|Diabetes Management Devices (CGM, Insulin Pumps & Delivery)	DXCM|INSP|TNDM	cogap	scan	2	12			0.080		True	True	2026-09-04	15	90.100	1.000	1.000	0.667	0.000	0.667								
329	2026-08-20	Grocery-Anchored & Open-Air Shopping Center REITs	Grocery-Anchored & Open-Air Shopping Center REITs|Grocery-Anchored Shopping Center REIT Momentum Reversal	BRX|FRT|PECO|REG	grind	scan	0		0.861		0.861		False	False	2026-09-04	15	16.950	0.000	0.000	0.000	0.000	0.000	dissolved		33.533	0.833		rs<50		dissolved
330	2026-08-20	Marketing & Digital Presence SaaS Platforms	Marketing & Digital Presence SaaS Platforms	ZETA|SPT|WIX	cogap	scan	3	9			0.327		True	True	2026-09-04	15	97.300	1.000	0.333	0.333	0.333	0.333								
331	2026-08-20	Natural Gas Midstream & LNG Export Infrastructure	Natural Gas Midstream & LNG Export Infrastructure|Natural Gas Pipeline & Midstream Transport Infrastructure	LNG|KMI|WMB|OKE|TRGP|KNTK|ET|DTM	grind	scan	0		0.761		0.761		False	False	2026-08-27	7	73.150	0.625	1.000	0.625	0.000	1.000	absorbed	tombstone:absorbed					Oil & Gas Value Chain (Upstream, Midstream & Downstream)	absorbed
332	2026-08-21	Bioprocessing & Cell Culture Technology	Bioprocessing & Cell Culture Technology	RGEN|AVTR|DHR	cogap	scan	2	17			0.275		False	False	2026-08-21	0	89.100	1.000	0.667	0.667	0.000	0.667	absorbed	theme_pass1_protect_strip					Life Science Tools & Analytical Instruments	absorbed
333	2026-08-21	Core Banking & Credit Union Software Platforms	Core Banking & Credit Union Software Platforms	JKHY|NCNO|QTWO	grind	scan	0				0.663		False	False	2026-08-21	0	84.400	1.000	0.333	0.333	0.000	0.000	absorbed	tombstone:absorbed					B2B Digital Financial Infrastructure & Payment Rails Modernization	absorbed
334	2026-08-21	Crypto-Native Exchange & Blockchain Financial Software	Crypto Exchange & Stablecoin Platform Velocity Breakout|Crypto-Native Exchange & Blockchain Financial Software	FIGR|COIN	grind	scan	0				0.340		True	True	2026-09-04	14	80.550	1.000	1.000	1.000	0.500	0.000								
335	2026-08-21	Custody & Trust Banks	Custody & Trust Banks	BNY|NTRS|STT	grind	scan	0				0.853		False	False	2026-08-21	0	59.600	0.333	1.000	0.000	0.000	1.000	absorbed	tombstone:absorbed					Wealth Management & Retail Brokerage Platforms	absorbed
336	2026-08-21	Fertilizer & Crop Nutrient Producers	Farm Economy Value Chain Re-Rating|Fertilizer & Crop Nutrient Producers	CF|MOS|NTR|SQM	grind	scan	0		0.425		0.425		True	True	2026-09-04	14	69.350	0.500	1.000	1.000	0.000	1.000								
337	2026-08-21	Liquid Biopsy & Early Cancer Detection Diagnostics	Liquid Biopsy & Early Cancer Detection Diagnostics|Liquid Biopsy & Multi-Cancer Early Detection Diagnostics	GH|NTRA|GRAL	cogap	scan	2	10			0.573		False	False	2026-08-28	7	93.500	1.000	1.000	1.000	0.000	0.333	absorbed	tombstone:absorbed					Genomics & DNA Sequencing Tools	absorbed
338	2026-08-21	Metallurgical & Thermal Coal Mining Rebound	Metallurgical & Thermal Coal Mining Rebound	AMR|HCC	grind	scan	0				0.742		True	True	2026-09-04	14	87.850	1.000	1.000	1.000	0.500	1.000								
339	2026-08-21	Natural Gas Value Chain & LNG Export Infrastructure	Natural Gas Value Chain & LNG Export Infrastructure	LNG|TRGP|OKE|KGS|EQT|AR|RRC	grind	scan	0		0.538		0.538		False	False	2026-08-21	0	64.600	0.286	0.857	0.714	0.000	0.857	absorbed	tombstone:absorbed					U.S. Oil & Gas E&P Rotation	absorbed
340	2026-08-21	Offshore Drilling Rig Contractors	Offshore Drilling Rig Contractors	SDRL|NE|VAL	grind	scan	0				0.828		False	False	2026-08-21	0	68.200	0.333	1.000	1.000	0.000	1.000	absorbed	tombstone:absorbed					Offshore Energy Equipment & Services	absorbed
341	2026-08-21	Oil Refining & Marketing	Oil & Gas Value Chain (Upstream, Midstream & Downstream)|Oil Refining & Marketing	MPC|PSX|VLO|DK|DINO|PBF|CVI	cogap	scan	2	16	0.783		0.783		True	False	2026-08-28	7	91.500	1.000	1.000	0.857	0.000	1.000								
342	2026-08-21	Robotic Process Automation & Low-Code Workflow Execution	Robotic Process Automation & Low-Code Workflow Execution	APPN|PATH	grind	scan	0				0.760		True	True	2026-09-04	14	98.550	1.000	1.000	0.500	0.000	1.000								
343	2026-08-24	Government AI & Public-Sector Digitization Breakout	Government AI & Public-Sector Digitization Breakout	CACI|PLTR|TYL|GRRR	cogap	scan	2	12	0.094		0.094		True	False	2026-09-01	8	88.150	1.000	1.000	1.000	0.750	1.000								
344	2026-08-24	Pawn Lending & Retail Pawn Shop Operators	Pawn Lending & Retail Pawn Shop Operators	EZPW|FCFS	grind	scan	0				0.796		False	False	2026-08-31	7	78.600	1.000	1.000	1.000	0.000	0.000	post-death window incomplete (censored)		62.300	0.000				post-death window incomplete (censored)
345	2026-08-24	Quick-Service & Fast-Casual Restaurant Chains	Quick-Service & Fast-Casual Restaurant Chains	CMG|FWRG|YUM|SBUX	grind	scan	1	17	0.406		0.406		True	True	2026-09-04	11	66.600	0.000	1.000	1.000	0.000	0.500								
346	2026-08-24	Rare Disease & Specialty Drug Delivery Pharmaceuticals	Rare Disease & Specialty Drug Delivery Pharmaceuticals	ETON|HALO	cogap	scan	2	6			-0.158		False	False	2026-08-26	2	99.100	1.000	1.000	0.500	0.000	1.000	reborn	reborn as lineage 395						reborn
347	2026-08-24	Wood-Based Building Materials Distribution	Building Products & Construction Materials Manufacturing|Wood-Based Building Materials Distribution	BCC|BLDR|UFPI	grind	scan	0				0.864		False	True	2026-09-04	11	29.600	0.000	0.000	0.000	0.000	0.000	still-live (censored)							still-live (censored)
348	2026-08-25	AI Data Center Component & Connectivity Semiconductor Suppliers	AI Data Center Component & Connectivity Semiconductor Suppliers	ALAB|FLEX|LSCC|MXL|VICR	cogap	scan	2	15	0.741		0.741		False	False	2026-09-01	7	22.100	0.000	0.000	0.000	0.000	0.000	absorbed	tombstone:absorbed					Optical Networking & Photonics Components for AI Data Centers	absorbed
349	2026-08-25	Business Development Companies & Private Credit Lenders	Business Development Companies & Private Credit Lenders	ARCC|FSK|OBDC|OTF	grind	scan	0		0.834		0.834		True	True	2026-09-04	10	59.150	0.250	0.500	0.500	0.000	0.500								
350	2026-08-25	Frozen Foods Producers	Frozen Foods Producers	LW|NOMD|MICC|CAG|SJM	grind	scan	0		0.555		0.555		True	True	2026-09-04	10	81.800	1.000	0.800	0.800	0.000	0.600								
351	2026-08-25	Residential Rental REITs (Apartment & Single-Family)	Multifamily Apartment REIT Rotation|Residential Rental REITs (Apartment & Single-Family)	AMH|CPT|INVH|IRT|MAA	grind	scan	0		0.805		0.805		False	False	2026-09-03	9	43.000	0.000	0.600	0.400	0.000	0.600	dissolved		32.000	1.000		rs<50		dissolved
352	2026-08-26	Bitcoin Miner to AI/HPC Data Center Conversion	Bitcoin Miner to AI/HPC Data Center Conversion|Bitcoin Miners Pivoting to AI/HPC Data Center Hosting	APLD|CIFR|CLSK|CORZ|HUT|WULF	cogap	scan	6	19	0.917		0.917		False	False	2026-09-03	8	3.350	0.000	0.000	0.000	0.000	0.000	absorbed	theme_pass1_protect_strip					Bitcoin Mining Equities Momentum Basket	absorbed
353	2026-08-26	Coal Mining Relative Strength Breakout	Coal Mining Relative Strength Breakout	BTU|CNR	grind	scan	0				0.619		True	True	2026-09-04	9	81.450	1.000	1.000	1.000	0.000	1.000								
354	2026-08-27	5G/IoT Edge Connectivity Hardware Re-Acceleration	5G/IoT Edge Connectivity Hardware Re-Acceleration	NOK|SMTC|GRRR	grind	scan	1	20			0.234		False	False	2026-08-27	0	65.800	0.333	1.000	0.667	0.333	0.667	absorbed	tombstone:absorbed					Network Security & Zero-Trust Edge	absorbed
355	2026-08-27	Electronic Components & Power Conversion Manufacturers	Electronic Components & Power Conversion Manufacturers	AEIS|BELFA|BELFB|KN	cogap	scan	2	17	0.885		0.885		False	False	2026-09-03	7	7.350	0.000	0.000	0.000	0.000	0.000	dissolved		19.600	0.000		rs<50		dissolved
356	2026-08-27	Large-Cap Reinsurance & Specialty P&C Carriers	Large-Cap Reinsurance & Specialty P&C Carriers	CB|MKL|RNR|EG|TRV	grind	scan	0		0.799		0.799		True	True	2026-09-04	8	58.200	0.000	1.000	0.400	0.000	1.000								
357	2026-08-27	Major US Passenger Airlines	Major US Passenger Airlines	AAL|ALK|DAL|LUV|UAL	grind	scan	0		0.822		0.822		False	False	2026-09-01	5	16.600	0.000	0.000	0.000	0.000	0.000	absorbed	tombstone:absorbed					Major US Network Airlines Rebound	absorbed
358	2026-08-27	Power Generation Buildout for AI Data Center Electricity Demand	Power Generation Buildout for AI Data Center Electricity Demand	EROC|WLDN|HNRG|DEC	cogap	scan	2	11	0.002		0.002		False	True	2026-09-04	8	76.800	0.750	1.000	1.000	0.500	0.500	still-live (censored)							still-live (censored)
359	2026-08-27	Rare & Orphan Disease Specialty Therapeutics	Rare & Orphan Disease Specialty Therapeutics	ETON|MIRM|CAPR	cogap	scan	2	1			0.206		False	False	2026-08-28	1	76.000	0.667	0.667	0.667	0.000	0.333	post-death window incomplete (censored)	cap-drop	68.033	0.667				post-death window incomplete (censored)
360	2026-08-28	Electrical Grid & Power Infrastructure Construction (EPC)	AI Data Center Power & Electrical Infrastructure Buildout|Electrical Grid & Power Infrastructure Construction (EPC)	AGX|ECG|EME|FIX|GEV|PWR	grind	scan	1	17	0.762		0.762		False	False	2026-09-04	7	9.100	0.000	0.167	0.000	0.000	0.167	dissolved		9.425	0.250		rs<50		dissolved
361	2026-08-28	Independent Oil Refining & Fuel Distribution	Independent Oil Refining & Fuel Distribution|Independent Oil Refining & Marketing	DK|PBF|DINO|MPC|KNTK|OKE	grind	scan	0		0.609		0.609		False	False	2026-09-01	4	98.450	1.000	1.000	1.000	0.000	0.833	absorbed	theme_auto_retired					Global Crude Oil Price Leverage: E&P, Integrated & Tanker Shipping	absorbed
362	2026-08-28	Infectious Disease Vaccines, Antivirals & Diagnostics Rebound	Infectious Disease Vaccines, Antivirals & Diagnostics Rebound	NVAX|VIR|QDEL	grind	scan	0				0.162		False	False	2026-08-28	0	80.900	1.000	1.000	1.000	0.667	0.333	absorbed	tombstone:absorbed					mRNA & Next-Gen Vaccine Platform Resurgence	absorbed
363	2026-08-28	Non-Alcoholic Beverages & Energy Drinks	Non-Alcoholic Beverages & Energy Drinks	KO|KDP|CCEP|CELH|MNST	grind	scan	0		0.396		0.396		True	True	2026-09-04	7	68.600	0.400	1.000	1.000	0.200	0.800								
364	2026-08-28	Oilfield Services, Completions & Drilling Equipment	Oilfield Services, Completions & Drilling Equipment	INVX|HAL|SLB	grind	scan	0				0.728		False	False	2026-08-28	0	80.400	0.667	1.000	1.000	0.000	0.667	post-death window incomplete (censored)		75.800	1.000				post-death window incomplete (censored)
365	2026-08-28	Semiconductor Packaging, Test & Specialty Materials Equipment	Semiconductor Packaging, Test & Specialty Materials Equipment	KEYS|KLIC|ROG	grind	scan	0				0.871		False	True	2026-09-04	7	14.000	0.000	0.333	0.000	0.000	0.333	still-live (censored)							still-live (censored)
366	2026-08-28	Uniform & Facility Services Rental Providers	Uniform & Facility Services Rental Providers	CTAS|UNF	grind	scan	0				0.789		False	True	2026-09-04	7	63.600	0.500	1.000	0.500	0.000	1.000	still-live (censored)							still-live (censored)
367	2026-08-31	Buy Now Pay Later & Point-of-Sale Consumer Credit	Buy Now Pay Later & AI Consumer Lending|Buy Now Pay Later & Point-of-Sale Consumer Credit	SEZL|AFRM|PGY	grind	scan	1	1			0.374		False	True	2026-09-04	4	60.900	0.333	0.667	0.333	0.000	0.333	still-live (censored)							still-live (censored)
368	2026-08-31	Customer Engagement & Behavioral Analytics Martech Platforms	Customer Engagement & Behavioral Analytics Martech Platforms|Customer Engagement & Marketing/CX SaaS Platforms	AMPL|BRZE	grind	scan	0				0.633		False	True	2026-09-04	4	98.400	1.000	1.000	0.500	0.500	1.000	still-live (censored)							still-live (censored)
369	2026-08-31	Emerging Bitcoin Miners Diversifying into AI/HPC Hosting	Emerging Bitcoin Miners Diversifying into AI/HPC Hosting	APLD|CIFR|CORZ|RIOT	grind	scan	1	14	0.785		0.785		False	True	2026-09-04	4	6.350	0.000	0.000	0.000	0.000	0.000	still-live (censored)							still-live (censored)
370	2026-08-31	Home Improvement Retail & Building Products Suppliers	Home Improvement Retail & Building Products Suppliers	HD|LOW|IBP|LPX	grind	scan	0		0.756		0.756		False	True	2026-09-04	4	19.700	0.000	0.500	0.000	0.000	0.500	still-live (censored)							still-live (censored)
371	2026-08-31	Pure-Play Homebuilders	Pure-Play Homebuilders	DHI|KBH|LEN|MHO|MTH|NVR|PHM|TOL	grind	scan	0		0.903		0.903		False	False	2026-09-03	3	26.500	0.000	0.125	0.000	0.000	0.125	absorbed	tombstone:absorbed					Homebuilders & Housing Supply Chain Recovery	absorbed
372	2026-08-31	RV & Recreational Vehicle Manufacturing Supply Chain	RV & Recreational Vehicle Manufacturing Supply Chain	THO|LCII|PATK	grind	scan	0				0.720		False	True	2026-09-04	4	25.800	0.000	0.333	0.000	0.000	0.333	still-live (censored)							still-live (censored)
373	2026-09-01	AI Data Center High-Speed Interconnect & Signal Integrity Chipmakers	AI Data Center High-Speed Interconnect & Signal Integrity Chipmakers	COHR|GLW|LITE|RMBS	cogap	scan	2	17	0.876		0.876		False	True	2026-09-04	3	8.200	0.250	0.750	0.250	0.000	0.750	still-live (censored)							still-live (censored)
374	2026-09-01	Agricultural Commodity Farming & Food Processing	Agricultural Commodity Farming & Food Processing	BG|AGRO|DOLE|JBS	grind	scan	0		-0.030		-0.030		False	False	2026-09-03	2	67.400	0.500	1.000	0.750	0.250	1.000	absorbed	tombstone:absorbed					Global Agriculture Value Chain Recovery	absorbed
375	2026-09-01	Major US Network Airlines Rebound	Major U.S. Network Airlines Correlation|Major US Network Airlines Rebound	AAL|DAL|LUV|UAL	grind	scan	0		0.806		0.806		False	False	2026-09-04	3	18.450	0.000	0.000	0.000	0.000	0.000	dissolved		20.100	0.000		rs<50		dissolved
376	2026-09-01	Management & Business Advisory Consulting Firms	Management & Business Advisory Consulting Firms	CBZ|GIB|HURN	grind	scan	0				0.335		False	True	2026-09-04	3	90.500	0.667	1.000	0.333	0.000	1.000	still-live (censored)							still-live (censored)
377	2026-09-01	Media Streaming & Entertainment Content Turnaround	Media Streaming & Entertainment Content Turnaround	SPOT|PSKY	grind	scan	0				0.188		False	True	2026-09-04	3	84.050	1.000	1.000	1.000	1.000	1.000	still-live (censored)							still-live (censored)
378	2026-09-01	Optical Networking & Photonics Components for AI Data Centers	Optical Networking & Photonics Components for AI Data Centers	COHR|GLW|LITE	cogap	scan	2	17			0.878		False	True	2026-09-04	3	11.200	0.333	0.667	0.333	0.000	0.667	still-live (censored)							still-live (censored)
379	2026-09-01	Orthopedic Surgical Devices & Instruments	Orthopedic Surgical Devices & Instruments	CNMD|ZBH|MMSI	grind	scan	0				0.354		False	True	2026-09-04	3	85.600	1.000	1.000	0.333	0.000	1.000	still-live (censored)							still-live (censored)
380	2026-09-01	Skilled Nursing & Senior Housing Healthcare REITs	Skilled Nursing & Senior Housing Healthcare REITs	CTRE|NHI|OHI|SBRA	grind	scan	0		0.875		0.875		False	True	2026-09-04	3	59.050	0.250	1.000	1.000	0.000	1.000	still-live (censored)							still-live (censored)
381	2026-09-01	US LNG Export Value Chain Buildout	US LNG Export Value Chain Buildout	DEC|PBA|LNG|NEXT	grind	scan	0		0.469		0.469		False	False	2026-09-03	2	72.450	0.750	1.000	1.000	1.000	1.000	absorbed	tombstone:absorbed					Global Oil & Gas Upstream, Integrated & Transport Value Chain	absorbed
