ticker,alert_date,scan_date,stage,reason,universe_sources,base_age,runup_pct,flag_depth_pct,pivot_high_date,pivot_high_price,sma_10,sma_20,held_from_stage,score
FIGS,2026-08-07,2026-08-27,unqualified,runup_79%_below_90%,{rs_1m_80},13,0.7862595419847327,,2026-08-07,16.38,,,,0
FIGS,2026-08-07,2026-08-28,unqualified,runup_79%_below_90%,{rs_1m_80},14,0.7862595419847327,,2026-08-07,16.38,,,,0
FROG,2026-08-07,2026-08-13,unqualified,runup_33%_below_90%,{rs_1m_80},3,0.3342805655669532,,2026-08-07,96.255,,,,0
FROG,2026-08-07,2026-08-14,unqualified,runup_33%_below_90%,"{rs_top200,rs_1m_80}",4,0.3342805655669532,,2026-08-07,96.255,,,,0
FROG,2026-08-07,2026-08-17,unqualified,base_age_0_below_3,"{rs_top200,rs_1m_80}",0,,,2026-08-14,98.47,,,,0
FROG,2026-08-07,2026-08-18,unqualified,base_age_1_below_3,"{rs_top200,rs_1m_80}",1,,,2026-08-14,98.47,,,,0
FROG,2026-08-07,2026-08-19,unqualified,base_age_2_below_3,"{rs_top200,rs_1m_80}",2,,,2026-08-14,98.47,,,,0
FROG,2026-08-07,2026-08-20,unqualified,runup_36%_below_90%,{rs_1m_80},3,0.36498475187136115,,2026-08-14,98.47,,,,0
FROG,2026-08-07,2026-08-21,unqualified,runup_36%_below_90%,{rs_1m_80},4,0.36498475187136115,,2026-08-14,98.47,,,,0
FROG,2026-08-07,2026-08-24,unqualified,runup_36%_below_90%,{rs_1m_80},5,0.36498475187136115,,2026-08-14,98.47,,,,0
FROG,2026-08-07,2026-08-26,unqualified,runup_36%_below_90%,"{rs_top200,rs_1m_80}",7,0.36498475187136115,,2026-08-14,98.47,,,,0
FROG,2026-08-07,2026-08-27,unqualified,runup_36%_below_90%,"{rs_top200,rs_1m_80}",8,0.36498475187136115,,2026-08-14,98.47,,,,0
FROG,2026-08-07,2026-08-28,unqualified,base_age_0_below_3,"{rs_top200,rs_1m_80}",0,,,2026-08-27,104.83,,,,0
NET,2026-08-07,2026-08-10,unqualified,base_age_0_below_3,"{rs_1m_80,ninem_universe_watch}",0,,,2026-08-07,324.73,,,,0
NET,2026-08-07,2026-08-11,unqualified,base_age_1_below_3,{ninem_universe_watch},1,,,2026-08-07,324.73,,,,0
NET,2026-08-07,2026-08-12,unqualified,base_age_2_below_3,"{rs_top200,rs_1m_80,magna53_failed_r3,ninem_universe_watch}",2,,,2026-08-07,324.73,,,,0
NET,2026-08-07,2026-08-13,unqualified,runup_53%_below_90%,"{rs_top200,rs_1m_80,magna53_failed_r3,ninem_universe_watch}",3,0.5294366993217785,,2026-08-07,324.73,,,,0
NET,2026-08-07,2026-08-14,unqualified,base_age_0_below_3,"{rs_top200,rs_1m_80,magna53_failed_r3,ninem_universe_watch}",0,,,2026-08-13,332.22,,,,0
NET,2026-08-07,2026-08-17,unqualified,base_age_1_below_3,"{rs_top200,rs_1m_80,ninem_universe_watch}",1,,,2026-08-13,332.22,,,,0
NET,2026-08-07,2026-08-18,unqualified,base_age_2_below_3,"{rs_top200,rs_1m_80,ninem_universe_watch}",2,,,2026-08-13,332.22,,,,0
NET,2026-08-07,2026-08-19,unqualified,runup_56%_below_90%,{ninem_universe_watch},3,0.564713639788998,,2026-08-13,332.22,,,,0
NET,2026-08-07,2026-08-20,unqualified,runup_56%_below_90%,{ninem_universe_watch},4,0.564713639788998,,2026-08-13,332.22,,,,0
NET,2026-08-07,2026-08-21,unqualified,runup_56%_below_90%,{ninem_universe_watch},5,0.564713639788998,,2026-08-13,332.22,,,,0
NET,2026-08-07,2026-08-27,unqualified,runup_56%_below_90%,"{rs_top200,rs_1m_80}",9,0.564713639788998,,2026-08-13,332.22,,,,0
ONTO,2026-08-07,2026-08-10,unqualified,runup_40%_below_90%,{momentum_25pct},21,0.4007013270619857,,2026-07-09,333.535,,,,0
ONTO,2026-08-07,2026-08-11,unqualified,runup_40%_below_90%,{momentum_25pct},22,0.4007013270619857,,2026-07-09,333.535,,,,0
ONTO,2026-08-07,2026-08-12,unqualified,runup_40%_below_90%,"{rs_1m_80,momentum_25pct}",23,0.4007013270619857,,2026-07-09,333.535,,,,0
ONTO,2026-08-07,2026-08-13,unqualified,base_age_0_below_3,"{rs_1m_80,momentum_25pct}",0,,,2026-08-12,343.58,,,,0
ONTO,2026-08-07,2026-08-14,unqualified,base_age_1_below_3,{rs_1m_80},1,,,2026-08-12,343.58,,,,0
ONTO,2026-08-07,2026-08-17,unqualified,base_age_2_below_3,"{rs_1m_80,momentum_25pct}",2,,,2026-08-12,343.58,,,,0
ONTO,2026-08-07,2026-08-18,unqualified,base_age_0_below_3,{rs_1m_80},0,,,2026-08-17,353.8362,,,,0
ONTO,2026-08-07,2026-08-19,unqualified,base_age_1_below_3,{rs_1m_80},1,,,2026-08-17,353.8362,,,,0
ONTO,2026-08-07,2026-08-20,unqualified,base_age_2_below_3,{rs_1m_80},2,,,2026-08-17,353.8362,,,,0
ONTO,2026-08-07,2026-08-21,unqualified,runup_65%_below_90%,{rs_1m_80},3,0.6452133513677634,,2026-08-17,353.8362,,,,0
ONTO,2026-08-07,2026-08-27,unqualified,runup_65%_below_90%,{rs_1m_80},7,0.6452133513677634,,2026-08-17,353.8362,,,,0
QNST,2026-08-07,2026-08-10,unqualified,base_age_0_below_3,"{rs_top200,rs_1m_80,momentum_25pct}",0,,,2026-08-07,21.28,,,,0
QNST,2026-08-07,2026-08-11,unqualified,base_age_0_below_3,"{rs_top200,rs_1m_80,momentum_25pct}",0,,,2026-08-10,22.29,,,,0
QNST,2026-08-07,2026-08-12,unqualified,base_age_1_below_3,"{rs_top200,rs_1m_80,momentum_25pct}",1,,,2026-08-10,22.29,,,,0
QNST,2026-08-07,2026-08-13,unqualified,base_age_2_below_3,"{rs_top200,rs_1m_80,momentum_25pct}",2,,,2026-08-10,22.29,,,,0
QNST,2026-08-07,2026-08-14,unqualified,runup_85%_below_90%,"{rs_top200,rs_1m_80,momentum_25pct}",3,0.8528678304239401,,2026-08-10,22.29,,,,0
QNST,2026-08-07,2026-08-17,unqualified,runup_85%_below_90%,"{rs_top200,rs_1m_80,momentum_25pct}",4,0.8528678304239401,,2026-08-10,22.29,,,,0
QNST,2026-08-07,2026-08-18,unqualified,runup_85%_below_90%,"{rs_top200,rs_1m_80,momentum_25pct}",5,0.8528678304239401,,2026-08-10,22.29,,,,0
QNST,2026-08-07,2026-08-19,unqualified,adr_4.0pct_below_4pct,"{rs_top200,rs_1m_80,momentum_25pct}",,,,,,,,,0
QNST,2026-08-07,2026-08-20,unqualified,adr_4.0pct_below_4pct,"{rs_top200,rs_1m_80}",,,,,,,,,0
QNST,2026-08-07,2026-08-21,unqualified,adr_4.0pct_below_4pct,"{rs_top200,rs_1m_80}",,,,,,,,,0
QNST,2026-08-07,2026-08-24,unqualified,adr_4.0pct_below_4pct,"{rs_top200,rs_1m_80}",,,,,,,,,0
QNST,2026-08-07,2026-08-25,unqualified,runup_81%_below_90%,"{rs_top200,rs_1m_80}",9,0.8125516102394716,,2026-08-11,21.95,,,,0
QNST,2026-08-07,2026-08-26,unqualified,runup_81%_below_90%,"{rs_top200,rs_1m_80}",10,0.8125516102394716,,2026-08-11,21.95,,,,0
QNST,2026-08-07,2026-08-27,unqualified,runup_81%_below_90%,"{rs_top200,rs_1m_80}",11,0.8125516102394716,,2026-08-11,21.95,,,,0
TEAM,2026-08-07,2026-08-10,unqualified,base_age_0_below_3,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch}",0,,,2026-08-07,153.2,,,,0
TEAM,2026-08-07,2026-08-11,unqualified,base_age_1_below_3,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch}",1,,,2026-08-07,153.2,,,,0
TEAM,2026-08-07,2026-08-12,unqualified,base_age_2_below_3,"{rs_top200,rs_1m_80,momentum_25pct,magna53_failed_r3,ninem_universe_watch}",2,,,2026-08-07,153.2,,,,0
TEAM,2026-08-07,2026-08-13,unqualified,base_age_2_below_3,"{rs_top200,rs_1m_80,momentum_25pct,magna53_failed_r3,ninem_universe_watch}",2,,,2026-08-10,153.99,,,,0
TEAM,2026-08-07,2026-08-14,unqualified,base_age_0_below_3,"{rs_top200,rs_1m_80,momentum_25pct,magna53_failed_r3,ninem_universe_watch}",0,,,2026-08-13,167.11,,,,0
TEAM,2026-08-07,2026-08-17,unqualified,base_age_1_below_3,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch}",1,,,2026-08-13,167.11,,,,0
TEAM,2026-08-07,2026-08-18,unqualified,base_age_2_below_3,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch}",2,,,2026-08-13,167.11,,,,0
TEAM,2026-08-07,2026-08-19,WATCH,runup_125% base_3d close_vs_pivot_+4.3%,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch}",3,1.245800295659186,,2026-08-13,167.11,154.42000000000002,126.89175,,1
TEAM,2026-08-07,2026-08-20,unqualified,base_age_0_below_3,"{rs_top200,rs_1m_80,ninem_universe_watch}",0,,,2026-08-19,176.15,,,,0
TEAM,2026-08-07,2026-08-21,unqualified,base_age_1_below_3,"{rs_top200,rs_1m_80,ninem_universe_watch}",1,,,2026-08-19,176.15,,,,0
TEAM,2026-08-07,2026-08-24,unqualified,base_age_2_below_3,"{rs_top200,rs_1m_80}",2,,,2026-08-19,176.15,,,,0
TEAM,2026-08-07,2026-08-25,INVALIDATED,close_166.49_below_base_low_close_171.33,"{rs_top200,rs_1m_80}",3,1.367289342830265,,2026-08-19,176.15,166.355,142.97475,,0
TEAM,2026-08-07,2026-08-26,WATCH,runup_137% base_4d close_vs_pivot_-4.4%,"{rs_top200,rs_1m_80}",4,1.367289342830265,,2026-08-19,176.15,167.678,146.18425,,1
TEAM,2026-08-07,2026-08-27,WATCH,runup_137% base_5d close_vs_pivot_+5.4%,"{rs_top200,rs_1m_80}",5,1.367289342830265,,2026-08-19,176.15,169.642,150.55925,,1
TEAM,2026-08-07,2026-08-28,unqualified,base_age_0_below_3,"{rs_top200,rs_1m_80}",0,,,2026-08-27,185.73,,,,0
TWLO,2026-08-07,2026-08-10,unqualified,base_age_0_below_3,"{rs_top200,rs_1m_80,momentum_25pct}",0,,,2026-08-07,254.5,,,,0
TWLO,2026-08-07,2026-08-11,unqualified,base_age_1_below_3,"{rs_top200,rs_1m_80,momentum_25pct}",1,,,2026-08-07,254.5,,,,0
TWLO,2026-08-07,2026-08-12,unqualified,base_age_2_below_3,"{rs_top200,rs_1m_80,momentum_25pct}",2,,,2026-08-07,254.5,,,,0
TWLO,2026-08-07,2026-08-13,unqualified,runup_42%_below_90%,"{rs_top200,rs_1m_80,momentum_25pct}",3,0.420200892857143,,2026-08-07,254.5,,,,0
TWLO,2026-08-07,2026-08-14,unqualified,runup_42%_below_90%,"{rs_top200,rs_1m_80}",4,0.420200892857143,,2026-08-07,254.5,,,,0
TWLO,2026-08-07,2026-08-17,unqualified,runup_42%_below_90%,{rs_1m_80},5,0.420200892857143,,2026-08-07,254.5,,,,0
TWLO,2026-08-07,2026-08-18,unqualified,runup_42%_below_90%,"{rs_top200,rs_1m_80}",6,0.420200892857143,,2026-08-07,254.5,,,,0
TWLO,2026-08-07,2026-08-19,unqualified,runup_42%_below_90%,"{rs_top200,rs_1m_80}",7,0.420200892857143,,2026-08-07,254.5,,,,0
TWLO,2026-08-07,2026-08-20,unqualified,runup_42%_below_90%,"{rs_top200,rs_1m_80}",8,0.420200892857143,,2026-08-07,254.5,,,,0
TWLO,2026-08-07,2026-08-21,unqualified,runup_42%_below_90%,{rs_1m_80},9,0.420200892857143,,2026-08-07,254.5,,,,0
TWLO,2026-08-07,2026-08-24,unqualified,runup_42%_below_90%,"{rs_top200,rs_1m_80}",10,0.420200892857143,,2026-08-07,254.5,,,,0
TWLO,2026-08-07,2026-08-25,unqualified,runup_42%_below_90%,"{rs_top200,rs_1m_80}",11,0.420200892857143,,2026-08-07,254.5,,,,0
TWLO,2026-08-07,2026-08-26,unqualified,runup_42%_below_90%,"{rs_top200,rs_1m_80}",12,0.420200892857143,,2026-08-07,254.5,,,,0
TWLO,2026-08-07,2026-08-27,unqualified,runup_42%_below_90%,"{rs_top200,rs_1m_80}",13,0.420200892857143,,2026-08-07,254.5,,,,0
ABCL,2026-08-10,2026-08-11,unqualified,base_age_0_below_3,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch}",0,,,2026-08-10,10.01,,,,0
ABCL,2026-08-10,2026-08-12,unqualified,base_age_0_below_3,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch}",0,,,2026-08-11,10.29,,,,0
ABCL,2026-08-10,2026-08-13,unqualified,base_age_1_below_3,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch}",1,,,2026-08-11,10.29,,,,0
ABCL,2026-08-10,2026-08-14,unqualified,base_age_0_below_3,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch}",0,,,2026-08-13,11.065,,,,0
ABCL,2026-08-10,2026-08-17,unqualified,base_age_0_below_3,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch}",0,,,2026-08-14,11.5,,,,0
ABCL,2026-08-10,2026-08-18,unqualified,base_age_1_below_3,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch}",1,,,2026-08-14,11.5,,,,0
ABCL,2026-08-10,2026-08-19,unqualified,base_age_2_below_3,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch}",2,,,2026-08-14,11.5,,,,0
ABCL,2026-08-10,2026-08-20,unqualified,base_age_0_below_3,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch}",0,,,2026-08-19,12.15,,,,0
ABCL,2026-08-10,2026-08-21,unqualified,base_age_1_below_3,"{rs_top200,rs_1m_80,ninem_universe_watch}",1,,,2026-08-19,12.15,,,,0
ABCL,2026-08-10,2026-08-24,unqualified,base_age_2_below_3,"{rs_top200,rs_1m_80,ninem_universe_watch}",2,,,2026-08-19,12.15,,,,0
ABCL,2026-08-10,2026-08-25,WATCH,runup_144% base_3d close_vs_pivot_+2.9%,"{rs_top200,rs_1m_80}",3,1.439759036144578,,2026-08-19,12.15,11.3035,9.01125,,1
ABCL,2026-08-10,2026-08-26,unqualified,base_age_0_below_3,"{rs_top200,rs_1m_80}",0,,,2026-08-25,12.5,,,,0
ABCL,2026-08-10,2026-08-27,unqualified,base_age_1_below_3,"{rs_top200,rs_1m_80}",1,,,2026-08-25,12.5,,,,0
ABCL,2026-08-10,2026-08-28,unqualified,base_age_2_below_3,"{rs_top200,rs_1m_80}",2,,,2026-08-25,12.5,,,,0
ABCL,2026-08-10,2026-08-31,WATCH,runup_151% base_3d close_vs_pivot_-8.2%,"{rs_top200,rs_1m_80}",3,1.51004016064257,,2026-08-25,12.5,11.66,10.25375,,1
ACHR,2026-08-10,2026-08-11,unqualified,base_age_0_below_3,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch}",0,,,2026-08-10,6.87,,,,0
ACHR,2026-08-10,2026-08-12,unqualified,base_age_0_below_3,"{rs_1m_80,momentum_25pct,ninem_universe_watch}",0,,,2026-08-11,7.08,,,,0
ACHR,2026-08-10,2026-08-13,unqualified,base_age_1_below_3,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch}",1,,,2026-08-11,7.08,,,,0
ACHR,2026-08-10,2026-08-14,unqualified,base_age_2_below_3,"{rs_1m_80,momentum_25pct,ninem_universe_watch}",2,,,2026-08-11,7.08,,,,0
ACHR,2026-08-10,2026-08-17,unqualified,base_age_0_below_3,"{rs_1m_80,ninem_universe_watch}",0,,,2026-08-14,7.29,,,,0
ACHR,2026-08-10,2026-08-18,unqualified,base_age_1_below_3,"{rs_1m_80,ninem_universe_watch}",1,,,2026-08-14,7.29,,,,0
ACHR,2026-08-10,2026-08-19,unqualified,base_age_2_below_3,"{rs_1m_80,ninem_universe_watch}",2,,,2026-08-14,7.29,,,,0
ACHR,2026-08-10,2026-08-20,unqualified,runup_70%_below_90%,"{rs_1m_80,ninem_universe_watch}",3,0.6953488372093024,,2026-08-14,7.29,,,,0
ACHR,2026-08-10,2026-08-21,unqualified,runup_70%_below_90%,"{rs_1m_80,ninem_universe_watch}",4,0.6953488372093024,,2026-08-14,7.29,,,,0
ACHR,2026-08-10,2026-08-24,unqualified,runup_70%_below_90%,"{rs_1m_80,ninem_universe_watch}",5,0.6953488372093024,,2026-08-14,7.29,,,,0
ACHR,2026-08-10,2026-08-25,unqualified,runup_70%_below_90%,{rs_1m_80},6,0.6953488372093024,,2026-08-14,7.29,,,,0
ACHR,2026-08-10,2026-08-26,unqualified,runup_70%_below_90%,{rs_1m_80},7,0.6953488372093024,,2026-08-14,7.29,,,,0
ACHR,2026-08-10,2026-08-27,unqualified,runup_70%_below_90%,{rs_1m_80},8,0.6953488372093024,,2026-08-14,7.29,,,,0
NESR,2026-08-10,2026-08-11,unqualified,base_age_0_below_3,"{rs_top200,rs_1m_80,momentum_25pct}",0,,,2026-08-10,36.6,,,,0
NESR,2026-08-10,2026-08-12,unqualified,base_age_1_below_3,"{rs_top200,rs_1m_80,momentum_25pct}",1,,,2026-08-10,36.6,,,,0
NESR,2026-08-10,2026-08-13,unqualified,base_age_2_below_3,"{rs_top200,rs_1m_80,momentum_25pct}",2,,,2026-08-10,36.6,,,,0
NESR,2026-08-10,2026-08-14,unqualified,runup_55%_below_90%,"{rs_top200,rs_1m_80,momentum_25pct}",3,0.5534804753820035,,2026-08-10,36.6,,,,0
NESR,2026-08-10,2026-08-17,unqualified,runup_55%_below_90%,"{rs_top200,rs_1m_80,momentum_25pct}",4,0.5534804753820035,,2026-08-10,36.6,,,,0
NESR,2026-08-10,2026-08-18,unqualified,runup_55%_below_90%,"{rs_top200,rs_1m_80,momentum_25pct}",5,0.5534804753820035,,2026-08-10,36.6,,,,0
NESR,2026-08-10,2026-08-19,unqualified,runup_55%_below_90%,"{rs_top200,rs_1m_80}",6,0.5534804753820035,,2026-08-10,36.6,,,,0
NESR,2026-08-10,2026-08-20,unqualified,runup_55%_below_90%,"{rs_top200,rs_1m_80}",7,0.5534804753820035,,2026-08-10,36.6,,,,0
NESR,2026-08-10,2026-08-21,unqualified,runup_55%_below_90%,"{rs_top200,rs_1m_80}",8,0.5534804753820035,,2026-08-10,36.6,,,,0
NESR,2026-08-10,2026-08-24,unqualified,runup_55%_below_90%,"{rs_top200,rs_1m_80}",9,0.5534804753820035,,2026-08-10,36.6,,,,0
NESR,2026-08-10,2026-08-25,unqualified,runup_55%_below_90%,"{rs_top200,rs_1m_80}",10,0.5534804753820035,,2026-08-10,36.6,,,,0
NESR,2026-08-10,2026-08-26,unqualified,runup_55%_below_90%,"{rs_top200,rs_1m_80}",11,0.5534804753820035,,2026-08-10,36.6,,,,0
NESR,2026-08-10,2026-08-27,unqualified,runup_55%_below_90%,"{rs_top200,rs_1m_80}",12,0.5534804753820035,,2026-08-10,36.6,,,,0
NESR,2026-08-10,2026-08-28,unqualified,runup_55%_below_90%,"{rs_top200,rs_1m_80}",13,0.5534804753820035,,2026-08-10,36.6,,,,0
TH,2026-08-10,2026-08-18,unqualified,base_age_0_below_3,{rs_1m_80},0,,,2026-08-17,18.16,,,,0
TH,2026-08-10,2026-08-19,unqualified,base_age_1_below_3,{rs_1m_80},1,,,2026-08-17,18.16,,,,0
TH,2026-08-10,2026-08-20,unqualified,base_age_2_below_3,{rs_1m_80},2,,,2026-08-17,18.16,,,,0
TH,2026-08-10,2026-08-21,unqualified,runup_29%_below_90%,{rs_1m_80},3,0.2897727272727273,,2026-08-17,18.16,,,,0
TH,2026-08-10,2026-08-24,unqualified,runup_29%_below_90%,{rs_1m_80},4,0.2897727272727273,,2026-08-17,18.16,,,,0
TH,2026-08-10,2026-08-25,unqualified,runup_29%_below_90%,{rs_1m_80},5,0.2897727272727273,,2026-08-17,18.16,,,,0
TH,2026-08-10,2026-08-27,unqualified,base_age_0_below_3,{rs_1m_80},0,,,2026-08-26,18.6794,,,,0
TH,2026-08-10,2026-08-28,unqualified,base_age_0_below_3,{rs_1m_80},0,,,2026-08-27,19.06,,,,0
TH,2026-08-10,2026-08-31,unqualified,base_age_0_below_3,{rs_1m_80},0,,,2026-08-28,19.65,,,,0
BW,2026-08-11,2026-08-12,unqualified,runup_21%_below_90%,"{magna53_failed_r3,ninem_universe_watch}",21,0.2064264849074977,,2026-07-13,12.39,,,,0
BW,2026-08-11,2026-08-13,unqualified,runup_21%_below_90%,"{magna53_failed_r3,ninem_universe_watch}",22,0.2064264849074977,,2026-07-13,12.39,,,,0
BW,2026-08-11,2026-08-14,unqualified,runup_21%_below_90%,"{magna53_failed_r3,ninem_universe_watch}",23,0.2064264849074977,,2026-07-13,12.39,,,,0
BW,2026-08-11,2026-08-17,unqualified,runup_21%_below_90%,"{magna53_failed_r3,ninem_universe_watch}",24,0.2064264849074977,,2026-07-13,12.39,,,,0
BW,2026-08-11,2026-08-18,unqualified,runup_52%_below_90%,"{magna53_failed_r3,ninem_universe_watch}",4,0.523329129886507,,2026-08-11,12.08,,,,0
BW,2026-08-11,2026-08-19,unqualified,runup_52%_below_90%,{ninem_universe_watch},5,0.523329129886507,,2026-08-11,12.08,,,,0
BW,2026-08-11,2026-08-20,unqualified,runup_52%_below_90%,{ninem_universe_watch},6,0.523329129886507,,2026-08-11,12.08,,,,0
BW,2026-08-11,2026-08-21,unqualified,runup_52%_below_90%,{ninem_universe_watch},7,0.523329129886507,,2026-08-11,12.08,,,,0
BW,2026-08-11,2026-08-24,unqualified,runup_52%_below_90%,{ninem_universe_watch},8,0.523329129886507,,2026-08-11,12.08,,,,0
BW,2026-08-11,2026-08-25,unqualified,runup_52%_below_90%,{ninem_universe_watch},9,0.523329129886507,,2026-08-11,12.08,,,,0
FRMI,2026-08-11,2026-08-12,unqualified,runup_41%_below_90%,"{rs_1m_80,momentum_25pct,magna53_failed_r3,ninem_universe_watch}",12,0.4129213483146068,,2026-07-24,7.545,,,,0
FRMI,2026-08-11,2026-08-13,unqualified,runup_41%_below_90%,"{magna53_failed_r3,ninem_universe_watch}",13,0.4129213483146068,,2026-07-24,7.545,,,,0
FRMI,2026-08-11,2026-08-14,unqualified,runup_41%_below_90%,"{magna53_failed_r3,ninem_universe_watch}",14,0.4129213483146068,,2026-07-24,7.545,,,,0
FRMI,2026-08-11,2026-08-17,unqualified,runup_41%_below_90%,"{magna53_failed_r3,ninem_universe_watch}",15,0.4129213483146068,,2026-07-24,7.545,,,,0
FRMI,2026-08-11,2026-08-18,unqualified,runup_41%_below_90%,"{magna53_failed_r3,ninem_universe_watch}",16,0.4129213483146068,,2026-07-24,7.545,,,,0
FRMI,2026-08-11,2026-08-19,unqualified,runup_41%_below_90%,{ninem_universe_watch},17,0.4129213483146068,,2026-07-24,7.545,,,,0
FRMI,2026-08-11,2026-08-20,unqualified,runup_41%_below_90%,{ninem_universe_watch},18,0.4129213483146068,,2026-07-24,7.545,,,,0
FRMI,2026-08-11,2026-08-21,unqualified,runup_41%_below_90%,{ninem_universe_watch},19,0.4129213483146068,,2026-07-24,7.545,,,,0
FRMI,2026-08-11,2026-08-24,unqualified,runup_41%_below_90%,{ninem_universe_watch},20,0.4129213483146068,,2026-07-24,7.545,,,,0
FRMI,2026-08-11,2026-08-25,unqualified,runup_41%_below_90%,{ninem_universe_watch},21,0.4129213483146068,,2026-07-24,7.545,,,,0
FRMI,2026-08-11,2026-08-26,unqualified,runup_41%_below_90%,{ninem_universe_watch},22,0.4129213483146068,,2026-07-24,7.545,,,,0
RIOT,2026-08-11,2026-08-12,unqualified,runup_44%_below_90%,{ninem_universe_watch},13,0.4432339449541285,,2026-07-23,25.17,,,,0
RIOT,2026-08-11,2026-08-13,unqualified,runup_44%_below_90%,{ninem_universe_watch},14,0.4432339449541285,,2026-07-23,25.17,,,,0
RIOT,2026-08-11,2026-08-14,unqualified,runup_44%_below_90%,{ninem_universe_watch},15,0.4432339449541285,,2026-07-23,25.17,,,,0
RIOT,2026-08-11,2026-08-17,unqualified,runup_44%_below_90%,{ninem_universe_watch},16,0.4432339449541285,,2026-07-23,25.17,,,,0
RIOT,2026-08-11,2026-08-18,unqualified,runup_44%_below_90%,{ninem_universe_watch},17,0.4432339449541285,,2026-07-23,25.17,,,,0
RIOT,2026-08-11,2026-08-19,unqualified,runup_44%_below_90%,{ninem_universe_watch},18,0.4432339449541285,,2026-07-23,25.17,,,,0
RIOT,2026-08-11,2026-08-20,unqualified,runup_44%_below_90%,{ninem_universe_watch},19,0.4432339449541285,,2026-07-23,25.17,,,,0
RIOT,2026-08-11,2026-08-21,unqualified,runup_44%_below_90%,{ninem_universe_watch},20,0.4432339449541285,,2026-07-23,25.17,,,,0
RIOT,2026-08-11,2026-08-24,unqualified,runup_44%_below_90%,{ninem_universe_watch},21,0.4432339449541285,,2026-07-23,25.17,,,,0
RIOT,2026-08-11,2026-08-25,unqualified,runup_44%_below_90%,{ninem_universe_watch},22,0.4432339449541285,,2026-07-23,25.17,,,,0
RIOT,2026-08-11,2026-08-26,unqualified,runup_44%_below_90%,{ninem_universe_watch},23,0.4432339449541285,,2026-07-23,25.17,,,,0
SE,2026-08-11,2026-08-12,unqualified,adr_3.5pct_below_4pct,"{rs_top200,rs_1m_80,ninem_universe_watch}",,,,,,,,,0
SE,2026-08-11,2026-08-13,unqualified,adr_3.4pct_below_4pct,"{rs_top200,rs_1m_80,ninem_universe_watch}",,,,,,,,,0
SE,2026-08-11,2026-08-14,unqualified,adr_3.4pct_below_4pct,"{rs_top200,rs_1m_80,ninem_universe_watch}",,,,,,,,,0
SE,2026-08-11,2026-08-17,unqualified,adr_3.3pct_below_4pct,"{rs_top200,rs_1m_80,ninem_universe_watch}",,,,,,,,,0
SE,2026-08-11,2026-08-18,unqualified,adr_3.3pct_below_4pct,{ninem_universe_watch},,,,,,,,,0
SE,2026-08-11,2026-08-19,unqualified,adr_3.3pct_below_4pct,{ninem_universe_watch},,,,,,,,,0
SE,2026-08-11,2026-08-20,unqualified,adr_3.2pct_below_4pct,{ninem_universe_watch},,,,,,,,,0
SE,2026-08-11,2026-08-21,unqualified,adr_3.2pct_below_4pct,{ninem_universe_watch},,,,,,,,,0
SE,2026-08-11,2026-08-24,unqualified,adr_3.2pct_below_4pct,{ninem_universe_watch},,,,,,,,,0
SE,2026-08-11,2026-08-25,unqualified,adr_3.2pct_below_4pct,"{rs_top200,rs_1m_80,ninem_universe_watch}",,,,,,,,,0
ATRO,2026-08-12,2026-08-13,unqualified,adv_474k_below_500k_shares,"{rs_1m_80,momentum_25pct}",,,,,,,,,0
ATRO,2026-08-12,2026-08-14,unqualified,adv_494k_below_500k_shares,"{rs_top200,rs_1m_80,momentum_25pct}",,,,,,,,,0
ATRO,2026-08-12,2026-08-17,unqualified,base_age_1_below_3,"{rs_top200,rs_1m_80}",1,,,2026-08-13,94.46,,,,0
ATRO,2026-08-12,2026-08-18,unqualified,base_age_2_below_3,{rs_1m_80},2,,,2026-08-13,94.46,,,,0
ATRO,2026-08-12,2026-08-19,unqualified,runup_47%_below_90%,{rs_1m_80},3,0.4708813453752725,,2026-08-13,94.46,,,,0
ATRO,2026-08-12,2026-08-20,unqualified,runup_47%_below_90%,{rs_1m_80},4,0.4708813453752725,,2026-08-13,94.46,,,,0
ATRO,2026-08-12,2026-08-21,unqualified,runup_47%_below_90%,{rs_1m_80},5,0.4708813453752725,,2026-08-13,94.46,,,,0
BE,2026-08-12,2026-08-13,unqualified,runup_20%_below_90%,{ninem_universe_watch},24,0.19719867305565786,,2026-07-09,276.08,,,,0
