ticker,alert_date,source,skip_reason,skip_category,ep_score,gap_pct,rel_volume,catalyst_quality,open_d0,close_d0,ret_1d,ret_5d,ret_20d,max_high_5d,max_high_20d,scan_time_et,rank_by_gap,projected_vol_multiple,pm_rvol,adv,adv_source,minutes_since_open,filter_reason
LCID,2026-04-21,scan_filter,low volume rel_vol 0.5x < 2.0x (post-open),session_rvol_low,,8.0,0.51,,7.18,7.11,-0.037604456824512474,-0.18245125348189412,,0.07103064066852377,0.07103064066852377,,,,,,,,low volume rel_vol 0.5x < 2.0x (post-open)
LZM,2026-04-21,scan_filter,low volume rel_vol 0.2x < 2.0x (post-open),session_rvol_low,,10.28,0.25,,5.81,5.48,-0.17039586919104982,-0.18072289156626503,,0.02237521514629962,0.060240963855421784,,,,,,,,low volume rel_vol 0.2x < 2.0x (post-open)
MOB,2026-04-21,scan_filter,quality filter: Market cap too low ($68M),mcap_low,,10.57,0.18,,5.48,6.08,0.20437956204379545,0.21715328467153275,,0.24999999999999983,0.2773722627737225,,,,,,,,quality filter: Market cap too low ($68M)
MXL,2026-04-21,scan_filter,score 18 < 50 (catalyst=routine),score_below_50,18.0,16.42,0.95,routine,33.52,33.7,0.011038186157517822,0.5516109785202862,,0.8949880668257756,2.1106801909307875,,,,,,,,score 18 < 50 (catalyst=routine)
NVTS,2026-04-21,scan_filter,"routine catalyst, gap 11.3%",catalyst_downgrade,,11.33,0.33,,14.445,15.33,0.2786431291104187,0.046728971962616744,,0.37002422983731387,0.6490134994807892,,,,,,,,"routine catalyst, gap 11.3%"
PBI,2026-04-21,scan_filter,M&A/buyout catalyst — no momentum trade,ma_filter,,10.35,0.35,,14.25,14.63,0.06807017543859653,0.11017543859649125,,0.11929824561403504,0.15929824561403505,,,,,,,,M&A/buyout catalyst — no momentum trade
POET,2026-04-21,scan_filter,score 48 < 50 (catalyst=routine),score_below_50,48.0,17.35,0.94,routine,9.03,10.25,0.41417497231450723,-0.1107419712070875,,0.7165005537098561,1.3045404208194906,,,,,,,,score 48 < 50 (catalyst=routine)
QTTB,2026-04-21,scan_filter,low volume rel_vol 0.1x < 2.0x (post-open),session_rvol_low,,11.28,0.13,,6.99,6.42,-0.04864091559370527,-0.18168812589413455,,0.03433476394849788,0.03433476394849788,,,,,,,,low volume rel_vol 0.1x < 2.0x (post-open)
SNSE,2026-04-21,scan_filter,"pre-mkt volume 463 < 25,000 shares",pm_rvol_low,,10.7,0.01,,32.81,30.36,-0.03565985979884186,-0.11277049679975625,,0.01280097531240459,0.01280097531240459,,,,,,,,"pre-mkt volume 463 < 25,000 shares"
SOUN,2026-04-21,scan_filter,low volume rel_vol 0.1x < 2.0x (post-open),session_rvol_low,,8.77,0.11,,8.85,7.85,-0.07118644067796599,-0.08926553672316374,,0.010169491525423712,0.13502824858757065,,,,,,,,low volume rel_vol 0.1x < 2.0x (post-open)
UPBD,2026-04-21,scan_filter,"pre-mkt volume 9,121 < 25,000 shares",pm_rvol_low,,8.99,0.01,,20.75,19.78,-0.038072289156626464,-0.08144578313253019,,0.011566265060240888,0.011566265060240888,,,,,,,,"pre-mkt volume 9,121 < 25,000 shares"
VCX,2026-04-21,scan_filter,"pre-mkt volume 21,111 < 25,000 shares",pm_rvol_low,,8.57,0.04,,95.5,89.0,-0.027120418848167575,-0.17643979057591616,,0.03664921465968586,2.2459685863874346,,,,,,,,"pre-mkt volume 21,111 < 25,000 shares"
YSS,2026-04-21,scan_filter,EP cooldown — alerted within last 60 days,cooldown,,8.06,0.15,,39.28,41.35,0.10616089613034627,-0.18711812627291247,,0.13391038696537672,0.13391038696537672,,,,,,,,EP cooldown — alerted within last 60 days
ACLS,2026-04-20,scan_filter,outside top-20 gap cap (gap 8.3%),outside_top20,,8.33,0.73,,121.5,131.02,0.0962139917695473,0.1313580246913581,,0.21761316872427983,0.41242798353909477,,,,,,,,outside top-20 gap cap (gap 8.3%)
ALMR,2026-04-20,scan_filter,outside top-20 gap cap (gap 11.0%),outside_top20,,11.02,0.06,,22.34,22.0,0.03983885407341095,0.19471799462846917,,0.20859444941808417,0.2175470008952551,,,,,,,,outside top-20 gap cap (gap 11.0%)
AOSL,2026-04-20,scan_filter,outside top-20 gap cap (gap 12.4%),outside_top20,,12.43,0.74,,35.66,39.9,0.09702748177229392,0.1873247335950647,,0.2891166573191253,0.4012899607403254,,,,,,,,outside top-20 gap cap (gap 12.4%)
ATXG,2026-04-20,scan_filter,"quality filter: ADV too low ($191,778)",adv_low,,24.67,1.1,,6.26,7.4,0.0015974440894568351,-0.10543130990415338,,0.2619808306709266,0.2619808306709266,,,,,,,,"quality filter: ADV too low ($191,778)"
AVEX,2026-04-20,scan_filter,low volume projected 1.4x < 2.0x (post-open),session_rvol_low,,31.73,0.4,,30.4,33.41,0.18388157894736853,0.11677631578947383,,0.39276315789473704,0.39276315789473704,,,,,,,,low volume projected 1.4x < 2.0x (post-open)
BIRD,2026-04-20,scan_filter,already up 352% in prior 5 days (extended),extension_gate,,10.56,5.48,,11.2,11.02,-0.24107142857142852,-0.40178571428571425,,0.11607142857142864,0.11607142857142864,,,,,,,,already up 352% in prior 5 days (extended)
BLD,2026-04-20,scan_filter,M&A/buyout catalyst — no momentum trade,ma_filter,,16.32,3.27,,489.0,489.83,-0.03901840490797543,-0.08838445807770967,,0.004396728016359872,0.004396728016359872,,,,,,,,M&A/buyout catalyst — no momentum trade
BMNZ,2026-04-20,scan_filter,outside top-20 gap cap (gap 11.4%),outside_top20,,11.4,0.18,,15.11,14.68,0.0443414956982131,0.04103242885506294,,0.05228325612177372,0.17405691594970213,,,,,,,,outside top-20 gap cap (gap 11.4%)
BWET,2026-04-20,scan_filter,"pre-mkt volume 1,121 < 25,000 shares",pm_rvol_low,,9.67,0.01,,151.42,138.7,-0.10005283317923643,-0.07449478272355041,,0.0,0.4297979130894203,,,,,,,,"pre-mkt volume 1,121 < 25,000 shares"
CMCT,2026-04-20,scan_filter,outside top-20 gap cap (gap 10.9%),outside_top20,,10.93,0.33,,5.99,6.4,0.07846410684474119,-0.12186978297161943,,0.20517529215358932,0.20517529215358932,,,,,,,,outside top-20 gap cap (gap 10.9%)
CODI,2026-04-20,scan_filter,outside top-20 gap cap (gap 8.6%),outside_top20,,8.56,1.13,,10.57,11.46,0.11731315042573322,0.09744560075685897,,0.1333869441816462,0.195837275307474,,,,,,,,outside top-20 gap cap (gap 8.6%)
DFTX,2026-04-20,scan_filter,score 22 < 50 (catalyst=strong),score_below_50,21.6,13.8,0.07,strong,25.63,23.18,-0.06984003121342174,-0.18142801404603975,,0.024190401872805346,0.024190401872805346,,,,,,,,score 22 < 50 (catalyst=strong)
EDSA,2026-04-20,scan_filter,low volume projected 1.6x < 2.0x (post-open),session_rvol_low,,15.51,0.44,,6.03,6.75,0.26865671641791045,0.8524046434494195,,0.9688059701492536,2.3698175787728024,,,,,,,,low volume projected 1.6x < 2.0x (post-open)
ETHD,2026-04-20,scan_filter,outside top-20 gap cap (gap 12.2%),outside_top20,,12.25,0.45,,49.94,49.41,0.01822186623948746,0.021025230276331686,,0.040048057669203045,0.08600320384461357,,,,,,,,outside top-20 gap cap (gap 12.2%)
FGI,2026-04-20,scan_filter,already up 77% in prior 5 days (extended),extension_gate,,25.23,18.03,,7.4674,9.79,0.5159225433216382,-0.08401853389399253,,0.6645686584353323,0.6645686584353323,,,,,,,,already up 77% in prior 5 days (extended)
HELP,2026-04-20,scan_filter,quality filter: Market cap too low ($274M),mcap_low,,18.91,0.32,,5.85,5.61,-0.15726495726495726,-0.0769230769230768,,0.06984615384615397,0.06984615384615397,,,,,,,,quality filter: Market cap too low ($274M)
HIMZ,2026-04-20,scan_filter,outside top-20 gap cap (gap 8.9%),outside_top20,,8.95,0.55,,40.6118,48.15,0.08761492965098812,0.0418154329529841,,0.24348095873613082,0.24348095873613082,,,,,,,,outside top-20 gap cap (gap 8.9%)
HQ,2026-04-20,scan_filter,outside top-20 gap cap (gap 8.9%),outside_top20,,8.93,0.16,,11.5,13.05,0.021739130434782608,0.011304347826087024,,0.1721739130434783,0.1721739130434783,,,,,,,,outside top-20 gap cap (gap 8.9%)
IONZ,2026-04-20,scan_filter,quality filter: ATR too high (35.0%),atr_high,,8.31,0.85,,7.01,6.1,-0.06276747503566327,0.01569186875891588,,0.153352353780314,0.20970042796005717,,,,,,,,quality filter: ATR too high (35.0%)
JLHL,2026-04-20,scan_filter,"quality filter: ADV too low ($125,971)",adv_low,,53.6,33.94,,6.56,9.44,0.5243902439024392,0.5472560975609757,,0.9695121951219513,3.703170731707317,,,,,,,,"quality filter: ADV too low ($125,971)"
JTAI,2026-04-20,scan_filter,quality filter: Market cap too low ($5M),mcap_low,,15.38,0.51,,8.41,6.94,-0.041617122473246095,-0.20689655172413796,,0.09869203329369798,0.09869203329369798,,,,,,,,quality filter: Market cap too low ($5M)
KSPI,2026-04-20,scan_filter,outside top-20 gap cap (gap 8.3%),outside_top20,,8.35,1.83,,87.01,91.81,0.021721641190667745,0.02620388461096427,,0.11860705666015392,0.11860705666015392,,,,,,,,outside top-20 gap cap (gap 8.3%)
LEGN,2026-04-20,scan_filter,outside top-20 gap cap (gap 9.9%),outside_top20,,9.92,0.72,,21.71,25.07,0.16167664670658674,0.08935974205435272,,0.23076923076923067,0.4007369875633348,,,,,,,,outside top-20 gap cap (gap 9.9%)
LNZA,2026-04-20,scan_filter,outside top-20 gap cap (gap 13.5%),outside_top20,,13.47,0.45,,22.71,24.49,0.047996477322765296,0.09995596653456625,,0.3650374284456186,0.3650374284456186,,,,,,,,outside top-20 gap cap (gap 13.5%)
LWLG,2026-04-20,scan_filter,outside top-20 gap cap (gap 11.5%),outside_top20,,11.52,0.7,,12.37,14.18,0.04365400161681495,0.006467259498787395,,0.2360549717057397,0.5124494745351658,,,,,,,,outside top-20 gap cap (gap 11.5%)
LZM,2026-04-20,scan_filter,outside top-20 gap cap (gap 14.9%),outside_top20,,14.86,0.42,,5.69,5.45,-0.036906854130052714,-0.13181019332161686,,0.12478031634446396,0.12478031634446396,,,,,,,,outside top-20 gap cap (gap 14.9%)
MAAS,2026-04-20,scan_filter,already up 84% in prior 5 days (extended),extension_gate,,18.7,0.81,,9.72,10.34,-0.065843621399177,-0.09979423868312763,,1.1491769547325101,1.1491769547325101,,,,,,,,already up 84% in prior 5 days (extended)
MRVL,2026-04-20,scan_filter,EP cooldown — alerted within last 60 days,cooldown,,8.07,0.03,,147.51,147.84,0.025760965358280874,0.07253745508779078,,0.15815876889702402,0.3026235509456987,,,,,,,,EP cooldown — alerted within last 60 days
MRVU,2026-04-20,scan_filter,"pre-mkt volume 9,394 < 25,000 shares",pm_rvol_low,,11.28,0.14,,72.94,73.18,0.047436248971757716,0.1372360844529751,,0.3249245955579929,0.6231148889498218,,,,,,,,"pre-mkt volume 9,394 < 25,000 shares"
MVLL,2026-04-20,scan_filter,score -12 < 50 (catalyst=routine),score_below_50,-12.0,11.8,0.27,routine,55.85,56.0,0.04834377797672329,0.13912264995523715,,0.3258728737690241,0.6168307967770814,,,,,,,,score -12 < 50 (catalyst=routine)
MXL,2026-04-20,scan_filter,outside top-20 gap cap (gap 15.5%),outside_top20,,15.49,0.57,,26.5,31.73,0.2716981132075473,0.9490566037735848,,1.396981132075472,2.9347169811320755,,,,,,,,outside top-20 gap cap (gap 15.5%)
NXTC,2026-04-20,scan_filter,"quality filter: ADV too low ($495,426)",adv_low,,17.58,1.06,,10.51,11.7,0.043767840152236046,-0.08468125594671747,,0.26498572787821123,0.26498572787821123,,,,,,,,"quality filter: ADV too low ($495,426)"
ONDG,2026-04-20,scan_filter,outside top-20 gap cap (gap 11.6%),outside_top20,,11.59,0.86,,6.16,7.3,0.2191558441558441,0.22402597402597402,,0.3782467532467533,0.3782467532467533,,,,,,,,outside top-20 gap cap (gap 11.6%)
ONDL,2026-04-20,scan_filter,outside top-20 gap cap (gap 11.2%),outside_top20,,11.15,0.75,,17.23,20.4,0.22867092280905404,0.22402785838653508,,0.3789901334881022,0.3789901334881022,,,,,,,,outside top-20 gap cap (gap 11.2%)
ONDU,2026-04-20,scan_filter,outside top-20 gap cap (gap 13.1%),outside_top20,,13.05,1.14,,9.83,11.62,0.22685656154628692,0.22482197355035596,,0.3733468972533062,0.3733468972533062,,,,,,,,outside top-20 gap cap (gap 13.1%)
OWLS,2026-04-20,scan_filter,outside top-20 gap cap (gap 9.6%),outside_top20,,9.64,1.17,,5.3952,5.92,0.18438612099644122,0.09449139976275213,,0.18438612099644122,0.18438612099644122,,,,,,,,outside top-20 gap cap (gap 9.6%)
PBM,2026-04-20,scan_filter,already up 185% in prior 5 days (extended),extension_gate,,70.92,966.65,,13.115,11.3,-0.2764010674799847,-0.46244757910789175,,0.2931223789553945,0.2931223789553945,,,,,,,,already up 185% in prior 5 days (extended)
POET,2026-04-20,scan_filter,score 48 < 50 (catalyst=routine),score_below_50,48.0,17.78,2.9,routine,7.315,8.59,0.4012303485987696,0.08680792891319204,,1.118933697881066,1.8448393711551603,,,,,,,,score 48 < 50 (catalyst=routine)
ROMA,2026-04-20,scan_filter,outside top-20 gap cap (gap 13.7%),outside_top20,,13.7,0.95,,5.37,6.0,0.05400372439478585,0.2011173184357542,,0.296461824953445,0.5973929236499067,,,,,,,,outside top-20 gap cap (gap 13.7%)
SHIM,2026-04-20,scan_filter,outside top-20 gap cap (gap 9.0%),outside_top20,,9.0,0.84,,5.31,5.23,0.04143126177024494,0.25612052730696805,,0.26365348399246713,0.2736911487758946,,,,,,,,outside top-20 gap cap (gap 9.0%)
SILA,2026-04-20,scan_filter,M&A/buyout catalyst — no momentum trade,ma_filter,,18.96,15.54,,30.505,30.4,-0.0037698737911817225,-0.002786428454351657,,0.0014751680052450978,0.004094410752335691,,,,,,,,M&A/buyout catalyst — no momentum trade
SKYQ,2026-04-20,scan_filter,quality filter: ATR too high (16.8%),atr_high,,19.6,1.72,,9.33,9.13,-0.038585209003215375,-0.4158628081457663,,0.09845659163987135,0.09845659163987135,,,,,,,,quality filter: ATR too high (16.8%)
SOC,2026-04-20,scan_filter,"pre-mkt volume 23,822 < 25,000 shares",pm_rvol_low,,9.99,0.0,,13.49,13.59,0.043736100815418816,-0.0022238695329873507,,0.09636767976278716,0.14677538917716831,,,,,,,,"pre-mkt volume 23,822 < 25,000 shares"
STEL,2026-04-20,scan_filter,"pre-mkt volume 314 < 25,000 shares",pm_rvol_low,,8.04,0.0,,37.84,37.94,-0.00581395348837225,-0.007399577167019057,,0.011099365750528398,0.011099365750528398,,,,,,,,"pre-mkt volume 314 < 25,000 shares"
USAR,2026-04-20,scan_filter,outside top-20 gap cap (gap 9.1%),outside_top20,,9.07,1.12,,21.4,22.58,0.06775700934579452,0.09859813084112164,,0.2126168224299066,0.3406401869158879,,,,,,,,outside top-20 gap cap (gap 9.1%)
VCX,2026-04-20,scan_filter,outside top-20 gap cap (gap 11.7%),outside_top20,,11.66,0.94,,86.0,91.92,0.03488372093023256,-0.011627906976744186,,0.20697674418604647,2.6045348837209303,,,,,,,,outside top-20 gap cap (gap 11.7%)
VMET,2026-04-20,scan_filter,M&A/buyout catalyst — no momentum trade,ma_filter,,17.86,2.4,,12.33,13.37,0.010543390105433965,0.021086780210867784,,0.11354420113544204,0.11354420113544204,,,,,,,,M&A/buyout catalyst — no momentum trade
VTIX,2026-04-20,scan_filter,outside top-20 gap cap (gap 8.3%),outside_top20,,8.3,0.45,,6.22,6.77,0.07395498392282958,-0.42604501607717044,,0.22990353697749208,0.22990353697749208,,,,,,,,outside top-20 gap cap (gap 8.3%)
AALG,2026-04-17,scan_filter,low volume rel_vol 0.3x < 2.0x (post-open),session_rvol_low,,14.13,0.32,,11.61,11.08,-0.12833763996554698,-0.15362618432385874,-0.14150732127476306,0.038127304048234265,0.038127304048234265,,,,,,,,low volume rel_vol 0.3x < 2.0x (post-open)
ADV,2026-04-17,scan_filter,outside top-20 gap cap (gap 9.5%),outside_top20,,9.48,0.01,,27.79,30.69,0.21482547679021227,0.20151133501259452,0.23749550197912925,0.2691615689096799,0.6840590140338251,,,,,,,,outside top-20 gap cap (gap 9.5%)
AFRU,2026-04-17,scan_filter,low volume rel_vol 0.2x < 2.0x (post-open),session_rvol_low,,12.76,0.17,,8.86,9.22,0.11738148984198657,-0.011286681715575581,0.02934537246049659,0.16478555304740417,0.2246049661399549,,,,,,,,low volume rel_vol 0.2x < 2.0x (post-open)
ALV,2026-04-17,scan_filter,low volume rel_vol 0.1x < 2.0x (post-open),session_rvol_low,,13.0,0.14,,125.15,118.92,-0.030283659608469883,-0.05864962045545348,-0.08230123851378354,0.00727127447063521,0.00727127447063521,,,,,,,,low volume rel_vol 0.1x < 2.0x (post-open)
ASMG,2026-04-17,scan_filter,outside top-20 gap cap (gap 8.4%),outside_top20,,8.37,0.17,,38.31,38.15,0.016507439310884806,-0.01003393369877315,0.02871051944661963,0.020360219263899793,0.17462803445575562,,,,,,,,outside top-20 gap cap (gap 8.4%)
ASMU,2026-04-17,scan_filter,outside top-20 gap cap (gap 9.1%),outside_top20,,9.07,0.25,,25.1,24.94,0.018326693227091524,-0.012350597609561843,0.028286852589641327,0.02071713147410357,0.17531075697211146,,,,,,,,outside top-20 gap cap (gap 9.1%)
BIRD,2026-04-17,scan_filter,already up 356% in prior 5 days (extended),extension_gate,,17.42,41.89,,12.53,10.8,-0.12051077414205905,-0.4397446129289705,-0.6480446927374302,0.07581005586592189,0.07581005586592189,,,,,,,,already up 356% in prior 5 days (extended)
BJRI,2026-04-17,scan_filter,outside top-20 gap cap (gap 8.3%),outside_top20,,8.34,0.0,,38.04,39.19,0.031019978969505778,0.003417455310199857,0.10567823343848588,0.044952681388012644,0.1516824395373292,,,,,,,,outside top-20 gap cap (gap 8.3%)
BTM,2026-04-17,scan_filter,low volume rel_vol 0.4x < 2.0x (post-open),session_rvol_low,,14.05,0.36,,5.46,5.3,0.173992673992674,0.3351648351648352,-0.46336996336996333,0.5201465201465203,0.5201465201465203,,,,,,,,low volume rel_vol 0.4x < 2.0x (post-open)
CDRE,2026-04-17,scan_filter,low volume rel_vol 0.0x < 2.0x (post-open),session_rvol_low,,10.88,0.0,,31.39,31.32,-0.028034405861739376,-0.06148454921949664,-0.05129021981522776,0.023892959541255178,0.023892959541255178,,,,,,,,low volume rel_vol 0.0x < 2.0x (post-open)
COIA,2026-04-17,scan_filter,outside top-20 gap cap (gap 8.0%),outside_top20,,8.02,0.02,,7.34,7.42,0.06267029972752043,-0.0681198910081744,-0.14577656675749323,0.08991825613079021,0.10354223433242504,,,,,,,,outside top-20 gap cap (gap 8.0%)
COIG,2026-04-17,scan_filter,outside top-20 gap cap (gap 8.1%),outside_top20,,8.09,0.17,,9.39,9.4799,0.06070287539936105,-0.07188498402555918,-0.14802981895633657,0.0905218317358892,0.10117145899893495,,,,,,,,outside top-20 gap cap (gap 8.1%)
CONX,2026-04-17,scan_filter,outside top-20 gap cap (gap 8.1%),outside_top20,,8.06,0.16,,11.53,11.62,0.0589765828274069,-0.07134431916738938,-0.1448395490026019,0.09193408499566354,0.10927146574154381,,,,,,,,outside top-20 gap cap (gap 8.1%)
CRDU,2026-04-17,scan_filter,outside top-20 gap cap (gap 8.3%),outside_top20,,8.31,0.1,,43.07,41.35,0.1318783375899698,0.3930810308799628,0.02275365683770599,0.4501973531460413,0.560018574413745,,,,,,,,outside top-20 gap cap (gap 8.3%)
CRML,2026-04-17,scan_filter,low volume rel_vol 0.9x < 2.0x (post-open),session_rvol_low,,26.86,0.91,,11.31,12.56,0.0557029177718832,0.017683465959327963,-0.011494252873563288,0.21573828470380188,0.28293545534924835,,,,,,,,low volume rel_vol 0.9x < 2.0x (post-open)
CRMU,2026-04-17,scan_filter,"quality filter: ADV too low ($300,249)",adv_low,,51.29,3.11,,10.34,12.44,0.08220502901353961,-0.057059961315280454,-0.2240038684719536,0.3955512572533849,0.4274661508704062,,,,,,,,"quality filter: ADV too low ($300,249)"
CRMX,2026-04-17,scan_filter,low volume rel_vol 1.5x < 2.0x (post-open),session_rvol_low,,52.92,1.5,,23.7,28.36,0.08143459915611813,-0.05907172995780585,-0.2232067510548523,0.4038016877637131,0.4295358649789031,,,,,,,,low volume rel_vol 1.5x < 2.0x (post-open)
CRVS,2026-04-17,scan_filter,outside top-20 gap cap (gap 10.7%),outside_top20,,10.7,0.22,,16.87,16.74,-0.07883817427385903,-0.04682868998221711,-0.27030231179608777,0.1677534084173087,0.1677534084173087,,,,,,,,outside top-20 gap cap (gap 10.7%)
DSU,2026-04-17,scan_filter,"pre-mkt volume 103 < 25,000 shares",pm_rvol_low,,18.78,0.0,,9.82,9.85,0.006109979633401272,0.007128309572301455,0.0010183299389001819,0.008146639511201636,0.021384928716904183,,,,,,,,"pre-mkt volume 103 < 25,000 shares"
DUG,2026-04-17,scan_filter,outside top-20 gap cap (gap 8.5%),outside_top20,,8.5,0.15,,21.05,20.67,-0.02185273159144897,-0.08218527315914491,-0.1657957244655583,0.033254156769596165,0.033254156769596165,,,,,,,,outside top-20 gap cap (gap 8.5%)
GDXU,2026-04-17,scan_filter,outside top-20 gap cap (gap 8.3%),outside_top20,,8.26,0.37,,255.82,260.56,-0.02185130169650537,-0.18352748025955745,-0.3844500039089985,0.07888359002423583,0.07888359002423583,,,,,,,,outside top-20 gap cap (gap 8.3%)
HODU,2026-04-17,scan_filter,outside top-20 gap cap (gap 8.5%),outside_top20,,8.47,0.25,,11.56,11.71,0.02249134948096884,-0.1263754325259516,-0.3088235294117647,0.06710207612456737,0.06710207612456737,,,,,,,,outside top-20 gap cap (gap 8.5%)
HOOG,2026-04-17,scan_filter,outside top-20 gap cap (gap 8.6%),outside_top20,,8.63,0.12,,28.11,28.5,0.020988971896122373,-0.12627534685165415,-0.3112771255780861,0.06723941657773036,0.06723941657773036,,,,,,,,outside top-20 gap cap (gap 8.6%)
HOOX,2026-04-17,scan_filter,outside top-20 gap cap (gap 8.0%),outside_top20,,8.03,0.07,,31.68,32.301,0.02714646464646463,-0.12181818181818187,-0.30334595959595956,0.07512626262626271,0.07512626262626271,,,,,,,,outside top-20 gap cap (gap 8.0%)
JOBX,2026-04-17,scan_filter,outside top-20 gap cap (gap 8.0%),outside_top20,,8.02,0.54,,24.05,22.76,-0.08232848232848235,-0.20582120582120578,0.10810810810810802,0.07484407484407488,0.28897713097713096,,,,,,,,outside top-20 gap cap (gap 8.0%)
KORU,2026-04-17,scan_filter,outside top-20 gap cap (gap 8.6%),outside_top20,,8.61,0.33,,508.17,515.85,-0.027982761674242924,0.03595253556880579,0.47852096739280164,0.07426648562488922,0.9831944034476651,,,,,,,,outside top-20 gap cap (gap 8.6%)
KPDD,2026-04-17,scan_filter,outside top-20 gap cap (gap 8.3%),outside_top20,,8.29,0.16,,9.78,9.26,-0.06850715746421268,-0.1782617586912065,-0.22699386503067484,0.0,0.0,,,,,,,,outside top-20 gap cap (gap 8.3%)
MGRT,2026-04-17,scan_filter,low volume rel_vol 0.1x < 2.0x (post-open),session_rvol_low,,11.06,0.1,,119.1,116.16,0.1682619647355163,0.15029387069689343,0.10965575146935351,0.31855583543240973,0.4023509655751471,,,,,,,,low volume rel_vol 0.1x < 2.0x (post-open)
NFXS,2026-04-17,scan_filter,outside top-20 gap cap (gap 9.7%),outside_top20,,9.69,0.21,,16.14,16.01,0.018513011152416353,0.04575588599752158,0.11000000000000007,0.052044609665427496,0.13413878562577441,,,,,,,,outside top-20 gap cap (gap 9.7%)
NRXS,2026-04-17,scan_filter,"pre-mkt volume 1,294 < 25,000 shares",pm_rvol_low,,8.7,0.01,,7.4,7.22,-0.0540540540540541,0.06216216216216215,0.06351351351351348,0.13512162162162164,0.26081081081081076,,,,,,,,"pre-mkt volume 1,294 < 25,000 shares"
NUCL,2026-04-17,scan_filter,"pre-mkt volume 13,057 < 25,000 shares",pm_rvol_low,,8.11,0.04,,12.79,11.21,-0.14386239249413604,0.02345582486317441,-0.1727912431587177,0.11180609851446455,0.11180609851446455,,,,,,,,"pre-mkt volume 13,057 < 25,000 shares"
OILD,2026-04-17,scan_filter,low volume rel_vol 0.1x < 2.0x (post-open),session_rvol_low,,11.67,0.06,,50.75,49.1,-0.03527093596059112,-0.1416748768472906,-0.2372413793103448,0.04311330049261088,0.04311330049261088,,,,,,,,low volume rel_vol 0.1x < 2.0x (post-open)
P,2026-04-17,scan_filter,low volume rel_vol 0.0x < 2.0x (post-open),session_rvol_low,,710.14,0.0,,68.0,66.97,0.0,0.050441176470588336,0.1938235294117648,0.06014705882352946,0.38117647058823534,,,,,,,,low volume rel_vol 0.0x < 2.0x (post-open)
PBM,2026-04-17,scan_filter,already up 136% in prior 5 days (extended),extension_gate,,67.45,1136.88,,9.82,7.6,0.15071283095723018,-0.1945010183299389,-0.5,0.7270162932790223,0.7270162932790223,,,,,,,,already up 136% in prior 5 days (extended)
PDDL,2026-04-17,scan_filter,outside top-20 gap cap (gap 8.8%),outside_top20,,8.78,0.17,,24.08,22.62,-0.06627491694352146,-0.17898671096345511,-0.2302616279069767,0.0,0.0,,,,,,,,outside top-20 gap cap (gap 8.8%)
ROBN,2026-04-17,scan_filter,outside top-20 gap cap (gap 8.2%),outside_top20,,8.25,0.1,,28.11,28.51,0.026680896478121666,-0.12344361437210953,-0.3080754180007115,0.07256848096762716,0.07256848096762716,,,,,,,,outside top-20 gap cap (gap 8.2%)
ROLR,2026-04-17,scan_filter,outside top-20 gap cap (gap 10.6%),outside_top20,,10.61,0.07,,7.65,7.58,0.06143790849673188,0.22614379084967326,-0.2758169934640523,0.3333333333333332,0.6797254901960783,,,,,,,,outside top-20 gap cap (gap 10.6%)
SHMD,2026-04-17,scan_filter,outside top-20 gap cap (gap 9.4%),outside_top20,,9.39,0.05,,5.71,6.9,0.13134851138353765,0.22066549912434322,0.20315236427320493,0.2950963222416812,0.2950963222416812,,,,,,,,outside top-20 gap cap (gap 9.4%)
SILC,2026-04-17,scan_filter,low volume rel_vol 0.3x < 2.0x (post-open),session_rvol_low,,19.98,0.27,,29.39,28.7,0.0071452875127594705,0.04014971078598162,0.6359305886355903,0.11755699217420885,0.7890438924804354,,,,,,,,low volume rel_vol 0.3x < 2.0x (post-open)
SMU,2026-04-17,scan_filter,outside top-20 gap cap (gap 9.2%),outside_top20,,9.22,0.17,,16.11,17.66,0.11173184357541904,-0.062073246430788334,-0.23463687150837986,0.324643078833023,0.324643078833023,,,,,,,,outside top-20 gap cap (gap 9.2%)
SMUP,2026-04-17,scan_filter,outside top-20 gap cap (gap 8.1%),outside_top20,,8.14,0.09,,12.22,13.36,0.11620294599018002,-0.05482815057283141,-0.22831423895253689,0.3191489361702128,0.3191489361702128,,,,,,,,outside top-20 gap cap (gap 8.1%)
SOUX,2026-04-17,scan_filter,outside top-20 gap cap (gap 9.0%),outside_top20,,8.98,0.03,,21.5,21.88,0.07586976744186046,0.01860465116279063,0.007906976744186126,0.21767441860465114,0.46926976744186055,,,,,,,,outside top-20 gap cap (gap 9.0%)
TEMT,2026-04-17,scan_filter,outside top-20 gap cap (gap 8.2%),outside_top20,,8.23,0.09,,27.49,26.11,-0.029465260094579802,-0.18261185885776646,-0.43724990905783917,0.01357584576209533,0.01357584576209533,,,,,,,,outside top-20 gap cap (gap 8.2%)
UMC,2026-04-17,scan_filter,low volume rel_vol 0.1x < 2.0x (post-open),session_rvol_low,,11.68,0.05,,11.85,11.66,0.06666666666666675,0.036286919831223605,0.45147679324894513,0.08185654008438824,0.4708860759493671,,,,,,,,low volume rel_vol 0.1x < 2.0x (post-open)
