date|ticker|source|target|target_today|group|target_members_at_branch|corr_at_branch|overlap|basket_n|verdict_at_branch|corr_today|verdict_today|current
2026-09-10|TS|Independent Petroleum Refining & Marketing Margin Upcycle|Oil Refining & Marketing|Oil & Gas Value Chain (Upstream, Midstream & Downstream)|oil_gas|8|0.3123|60|8|reject||n/a|no (gone 2026-09-10)
2026-09-10|WMB|Independent Petroleum Refining & Marketing Margin Upcycle|Oil Refining & Marketing|Oil & Gas Value Chain (Upstream, Midstream & Downstream)|oil_gas|8|0.2273|60|8|reject||n/a|no (gone 2026-09-10)
2026-09-10|ATO|Regulated Natural Gas Distribution Utilities|Oil Refining & Marketing|Oil & Gas Value Chain (Upstream, Midstream & Downstream)|oil_gas|24|0.3864|60|24|admit||n/a|no (gone 2026-09-10)
2026-09-10|NJR|Regulated Natural Gas Distribution Utilities|Oil Refining & Marketing|Oil & Gas Value Chain (Upstream, Midstream & Downstream)|oil_gas|24|0.4331|60|24|admit||n/a|no (gone 2026-09-10)
2026-09-10|OGS|Regulated Natural Gas Distribution Utilities|Oil Refining & Marketing|Oil & Gas Value Chain (Upstream, Midstream & Downstream)|oil_gas|24|0.2549|60|24|reject||n/a|no (gone 2026-09-10)
2026-09-10|SR|Regulated Natural Gas Distribution Utilities|Oil Refining & Marketing|Oil & Gas Value Chain (Upstream, Midstream & Downstream)|oil_gas|24|0.2286|60|24|reject||n/a|no (gone 2026-09-10)
2026-09-10|SWX|Regulated Natural Gas Distribution Utilities|Oil Refining & Marketing|Oil & Gas Value Chain (Upstream, Midstream & Downstream)|oil_gas|24|0.3612|60|24|admit||n/a|no (gone 2026-09-10)
2026-09-10|FTI|Offshore Drilling & Subsea Services|Oil Refining & Marketing|Oil & Gas Value Chain (Upstream, Midstream & Downstream)|oil_gas|21|0.5514|60|21|admit||n/a|no (gone 2026-09-10)
2026-09-10|HLX|Offshore Drilling & Subsea Services|Oil Refining & Marketing|Oil & Gas Value Chain (Upstream, Midstream & Downstream)|oil_gas|21|0.6055|55|21|admit||n/a|no (gone 2026-09-10)
2026-09-10|NE|Offshore Drilling & Subsea Services|Oil Refining & Marketing|Oil & Gas Value Chain (Upstream, Midstream & Downstream)|oil_gas|21|0.5923|60|21|admit||n/a|no (gone 2026-09-10)
2026-09-10|OII|Offshore Drilling & Subsea Services|Oil Refining & Marketing|Oil & Gas Value Chain (Upstream, Midstream & Downstream)|oil_gas|21|0.4109|60|21|admit||n/a|no (gone 2026-09-10)
2026-09-10|SDRL|Offshore Drilling & Subsea Services|Oil Refining & Marketing|Oil & Gas Value Chain (Upstream, Midstream & Downstream)|oil_gas|21|0.6164|60|21|admit||n/a|no (gone 2026-09-10)
2026-09-10|TDW|Offshore Drilling & Subsea Services|Oil Refining & Marketing|Oil & Gas Value Chain (Upstream, Midstream & Downstream)|oil_gas|21|0.3675|60|21|admit||n/a|no (gone 2026-09-10)
2026-09-10|VAL|Offshore Drilling & Subsea Services|Oil Refining & Marketing|Oil & Gas Value Chain (Upstream, Midstream & Downstream)|oil_gas|21|0.5241|60|21|admit||n/a|no (gone 2026-09-10)
2026-09-11|AEE|Diversified Regulated Electric & Gas Utility Rally|Oil & Product Tanker Shipping|Oil & Product Tanker Shipping|oil_gas|7|0.2022|60|7|reject||n/a|no (gone 2026-09-14)
2026-09-11|ATO|Diversified Regulated Electric & Gas Utility Rally|Oil & Product Tanker Shipping|Oil & Product Tanker Shipping|oil_gas|7|0.1542|60|7|reject||n/a|no (gone 2026-09-14)
2026-09-11|CNP|Diversified Regulated Electric & Gas Utility Rally|Oil & Product Tanker Shipping|Oil & Product Tanker Shipping|oil_gas|7|0.1911|60|7|reject||n/a|no (gone 2026-09-14)
2026-09-11|DUK|Diversified Regulated Electric & Gas Utility Rally|Oil & Product Tanker Shipping|Oil & Product Tanker Shipping|oil_gas|7|0.2472|60|7|reject||n/a|no (gone 2026-09-14)
2026-09-11|ES|Diversified Regulated Electric & Gas Utility Rally|Oil & Product Tanker Shipping|Oil & Product Tanker Shipping|oil_gas|7|0.1236|60|7|reject||n/a|no (gone 2026-09-14)
2026-09-11|NI|Diversified Regulated Electric & Gas Utility Rally|Oil & Product Tanker Shipping|Oil & Product Tanker Shipping|oil_gas|7|0.1831|60|7|reject||n/a|no (gone 2026-09-14)
2026-09-11|PNW|Diversified Regulated Electric & Gas Utility Rally|Oil & Product Tanker Shipping|Oil & Product Tanker Shipping|oil_gas|7|0.1129|60|7|reject||n/a|no (gone 2026-09-14)
2026-09-11|SO|Diversified Regulated Electric & Gas Utility Rally|Oil & Product Tanker Shipping|Oil & Product Tanker Shipping|oil_gas|7|0.2504|60|7|reject||n/a|no (gone 2026-09-14)
2026-09-11|WEC|Diversified Regulated Electric & Gas Utility Rally|Oil & Product Tanker Shipping|Oil & Product Tanker Shipping|oil_gas|7|0.1691|60|7|reject||n/a|no (gone 2026-09-14)
2026-09-11|UGI|Regulated Natural Gas Distribution Utilities|Oil & Product Tanker Shipping|Oil & Product Tanker Shipping|oil_gas|16|0.4334|60|16|admit||n/a|no (gone 2026-09-14)
2026-09-14|AESI|Oil & Gas Value Chain: Infrastructure, Refining & Services|Independent Petroleum Refiners RS Breakout|Independent Petroleum Refiners RS Breakout|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-09-15)
2026-09-14|AM|Oil & Gas Value Chain: Infrastructure, Refining & Services|Independent Petroleum Refiners RS Breakout|Independent Petroleum Refiners RS Breakout|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-09-15)
2026-09-14|CRK|Oil & Gas Value Chain: Infrastructure, Refining & Services|Independent Petroleum Refiners RS Breakout|Independent Petroleum Refiners RS Breakout|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-09-15)
2026-09-14|CVI|Oil & Gas Value Chain: Infrastructure, Refining & Services|Independent Petroleum Refiners RS Breakout|Independent Petroleum Refiners RS Breakout|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-09-14)
2026-09-14|DINO|Oil & Gas Value Chain: Infrastructure, Refining & Services|Independent Petroleum Refiners RS Breakout|Independent Petroleum Refiners RS Breakout|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-09-14)
2026-09-14|DK|Oil & Gas Value Chain: Infrastructure, Refining & Services|Independent Petroleum Refiners RS Breakout|Independent Petroleum Refiners RS Breakout|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-09-15)
2026-09-14|DTM|Oil & Gas Value Chain: Infrastructure, Refining & Services|Independent Petroleum Refiners RS Breakout|Independent Petroleum Refiners RS Breakout|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-09-15)
2026-09-14|ET|Oil & Gas Value Chain: Infrastructure, Refining & Services|Independent Petroleum Refiners RS Breakout|Independent Petroleum Refiners RS Breakout|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-09-15)
2026-09-14|FTI|Oil & Gas Value Chain: Infrastructure, Refining & Services|Independent Petroleum Refiners RS Breakout|Independent Petroleum Refiners RS Breakout|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-09-15)
2026-09-14|HLX|Oil & Gas Value Chain: Infrastructure, Refining & Services|Independent Petroleum Refiners RS Breakout|Independent Petroleum Refiners RS Breakout|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-09-15)
2026-09-14|KMI|Oil & Gas Value Chain: Infrastructure, Refining & Services|Independent Petroleum Refiners RS Breakout|Independent Petroleum Refiners RS Breakout|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-09-15)
2026-09-14|KNTK|Oil & Gas Value Chain: Infrastructure, Refining & Services|Independent Petroleum Refiners RS Breakout|Independent Petroleum Refiners RS Breakout|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-09-15)
2026-09-14|MPC|Oil & Gas Value Chain: Infrastructure, Refining & Services|Independent Petroleum Refiners RS Breakout|Independent Petroleum Refiners RS Breakout|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-09-15)
2026-09-14|NE|Oil & Gas Value Chain: Infrastructure, Refining & Services|Independent Petroleum Refiners RS Breakout|Independent Petroleum Refiners RS Breakout|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-09-15)
2026-09-14|NJR|Oil & Gas Value Chain: Infrastructure, Refining & Services|Independent Petroleum Refiners RS Breakout|Independent Petroleum Refiners RS Breakout|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-09-15)
2026-09-14|OGS|Oil & Gas Value Chain: Infrastructure, Refining & Services|Independent Petroleum Refiners RS Breakout|Independent Petroleum Refiners RS Breakout|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-09-15)
2026-09-14|OII|Oil & Gas Value Chain: Infrastructure, Refining & Services|Independent Petroleum Refiners RS Breakout|Independent Petroleum Refiners RS Breakout|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-09-15)
2026-09-14|OKE|Oil & Gas Value Chain: Infrastructure, Refining & Services|Independent Petroleum Refiners RS Breakout|Independent Petroleum Refiners RS Breakout|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-09-15)
2026-09-14|PARR|Oil & Gas Value Chain: Infrastructure, Refining & Services|Independent Petroleum Refiners RS Breakout|Independent Petroleum Refiners RS Breakout|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-09-14)
2026-09-14|PBF|Oil & Gas Value Chain: Infrastructure, Refining & Services|Independent Petroleum Refiners RS Breakout|Independent Petroleum Refiners RS Breakout|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-09-15)
2026-09-14|PSX|Oil & Gas Value Chain: Infrastructure, Refining & Services|Independent Petroleum Refiners RS Breakout|Independent Petroleum Refiners RS Breakout|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-09-15)
2026-09-14|SDRL|Oil & Gas Value Chain: Infrastructure, Refining & Services|Independent Petroleum Refiners RS Breakout|Independent Petroleum Refiners RS Breakout|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-09-15)
2026-09-14|SR|Oil & Gas Value Chain: Infrastructure, Refining & Services|Independent Petroleum Refiners RS Breakout|Independent Petroleum Refiners RS Breakout|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-09-15)
2026-09-14|SWX|Oil & Gas Value Chain: Infrastructure, Refining & Services|Independent Petroleum Refiners RS Breakout|Independent Petroleum Refiners RS Breakout|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-09-15)
2026-09-14|TDW|Oil & Gas Value Chain: Infrastructure, Refining & Services|Independent Petroleum Refiners RS Breakout|Independent Petroleum Refiners RS Breakout|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-09-15)
2026-09-14|TS|Oil & Gas Value Chain: Infrastructure, Refining & Services|Independent Petroleum Refiners RS Breakout|Independent Petroleum Refiners RS Breakout|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-09-15)
2026-09-14|VAL|Oil & Gas Value Chain: Infrastructure, Refining & Services|Independent Petroleum Refiners RS Breakout|Independent Petroleum Refiners RS Breakout|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-09-15)
2026-09-14|VLO|Oil & Gas Value Chain: Infrastructure, Refining & Services|Independent Petroleum Refiners RS Breakout|Independent Petroleum Refiners RS Breakout|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-09-14)
2026-09-14|WES|Oil & Gas Value Chain: Infrastructure, Refining & Services|Independent Petroleum Refiners RS Breakout|Independent Petroleum Refiners RS Breakout|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-09-15)
2026-09-14|WMB|Oil & Gas Value Chain: Infrastructure, Refining & Services|Independent Petroleum Refiners RS Breakout|Independent Petroleum Refiners RS Breakout|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-09-15)
2026-09-14|AEE|Oil & Product Tanker Shipping|Independent Petroleum Refiners RS Breakout|Independent Petroleum Refiners RS Breakout|oil_gas|26|0.5252|60|26|admit||n/a|no (gone 2026-09-15)
2026-09-14|CNP|Oil & Product Tanker Shipping|Independent Petroleum Refiners RS Breakout|Independent Petroleum Refiners RS Breakout|oil_gas|26|0.5658|60|26|admit||n/a|no (gone 2026-09-15)
2026-09-14|DHT|Oil & Product Tanker Shipping|Independent Petroleum Refiners RS Breakout|Independent Petroleum Refiners RS Breakout|oil_gas|26|0.1417|60|26|reject||n/a|no (gone 2026-09-15)
2026-09-14|DUK|Oil & Product Tanker Shipping|Independent Petroleum Refiners RS Breakout|Independent Petroleum Refiners RS Breakout|oil_gas|26|0.4840|60|26|admit||n/a|no (gone 2026-09-15)
2026-09-14|ES|Oil & Product Tanker Shipping|Independent Petroleum Refiners RS Breakout|Independent Petroleum Refiners RS Breakout|oil_gas|26|0.3698|60|26|admit||n/a|no (gone 2026-09-15)
2026-09-14|FRO|Oil & Product Tanker Shipping|Independent Petroleum Refiners RS Breakout|Independent Petroleum Refiners RS Breakout|oil_gas|26|0.1265|60|26|reject||n/a|no (gone 2026-09-15)
2026-09-14|INSW|Oil & Product Tanker Shipping|Independent Petroleum Refiners RS Breakout|Independent Petroleum Refiners RS Breakout|oil_gas|26|0.1294|60|26|reject||n/a|no (gone 2026-09-15)
2026-09-14|NAT|Oil & Product Tanker Shipping|Independent Petroleum Refiners RS Breakout|Independent Petroleum Refiners RS Breakout|oil_gas|26|0.2085|60|26|reject||n/a|no (gone 2026-09-15)
2026-09-14|NI|Oil & Product Tanker Shipping|Independent Petroleum Refiners RS Breakout|Independent Petroleum Refiners RS Breakout|oil_gas|26|0.5486|60|26|admit||n/a|no (gone 2026-09-15)
2026-09-14|PNW|Oil & Product Tanker Shipping|Independent Petroleum Refiners RS Breakout|Independent Petroleum Refiners RS Breakout|oil_gas|26|0.5067|60|26|admit||n/a|no (gone 2026-09-15)
2026-09-14|SO|Oil & Product Tanker Shipping|Independent Petroleum Refiners RS Breakout|Independent Petroleum Refiners RS Breakout|oil_gas|26|0.5386|60|26|admit||n/a|no (gone 2026-09-15)
2026-09-14|STNG|Oil & Product Tanker Shipping|Independent Petroleum Refiners RS Breakout|Independent Petroleum Refiners RS Breakout|oil_gas|26|0.2659|60|26|reject||n/a|no (gone 2026-09-15)
2026-09-14|TNK|Oil & Product Tanker Shipping|Independent Petroleum Refiners RS Breakout|Independent Petroleum Refiners RS Breakout|oil_gas|26|0.1469|60|26|reject||n/a|no (gone 2026-09-15)
2026-09-14|TRMD|Oil & Product Tanker Shipping|Independent Petroleum Refiners RS Breakout|Independent Petroleum Refiners RS Breakout|oil_gas|26|0.1575|60|26|reject||n/a|no (gone 2026-09-15)
2026-09-14|UGI|Oil & Product Tanker Shipping|Independent Petroleum Refiners RS Breakout|Independent Petroleum Refiners RS Breakout|oil_gas|26|0.4671|60|26|admit||n/a|no (gone 2026-09-15)
2026-09-14|WEC|Oil & Product Tanker Shipping|Independent Petroleum Refiners RS Breakout|Independent Petroleum Refiners RS Breakout|oil_gas|26|0.5505|60|26|admit||n/a|no (gone 2026-09-15)
2026-09-14|FTK|Oilfield Services & Equipment|Independent Petroleum Refiners RS Breakout|Independent Petroleum Refiners RS Breakout|oil_gas|42|-0.2002|60|42|reject||n/a|no (gone 2026-09-15)
2026-09-14|HP|Oilfield Services & Equipment|Independent Petroleum Refiners RS Breakout|Independent Petroleum Refiners RS Breakout|oil_gas|42|0.6780|60|42|admit||n/a|no (gone 2026-09-15)
2026-09-14|NESR|Oilfield Services & Equipment|Independent Petroleum Refiners RS Breakout|Independent Petroleum Refiners RS Breakout|oil_gas|42|0.1502|60|42|reject||n/a|no (gone 2026-09-15)
2026-09-14|PTEN|Oilfield Services & Equipment|Independent Petroleum Refiners RS Breakout|Independent Petroleum Refiners RS Breakout|oil_gas|42|0.6418|60|42|admit||n/a|no (gone 2026-09-15)
2026-09-14|WHD|Oilfield Services & Equipment|Independent Petroleum Refiners RS Breakout|Independent Petroleum Refiners RS Breakout|oil_gas|42|0.2447|60|42|reject||n/a|no (gone 2026-09-15)
2026-09-15|AEE|Independent Petroleum Refiners RS Breakout|Renewable Diesel / Renewable Fuels Refiners|Energy Infrastructure & Services Complex|oil_gas|4|-0.0057|60|4|reject|0.1677|reject|no (gone 2026-09-18)
2026-09-15|AESI|Independent Petroleum Refiners RS Breakout|Renewable Diesel / Renewable Fuels Refiners|Energy Infrastructure & Services Complex|oil_gas|4|0.1800|60|4|reject|0.4723|admit|no (gone 2026-09-22)
2026-09-15|AM|Independent Petroleum Refiners RS Breakout|Renewable Diesel / Renewable Fuels Refiners|Energy Infrastructure & Services Complex|oil_gas|4|0.3020|60|4|reject|0.5757|admit|no (gone 2026-09-21)
2026-09-15|CNP|Independent Petroleum Refiners RS Breakout|Renewable Diesel / Renewable Fuels Refiners|Energy Infrastructure & Services Complex|oil_gas|4|0.1209|60|4|reject|0.1763|reject|no (gone 2026-09-18)
2026-09-15|CRK|Independent Petroleum Refiners RS Breakout|Renewable Diesel / Renewable Fuels Refiners|Energy Infrastructure & Services Complex|oil_gas|4|0.1693|60|4|reject|0.5319|admit|no (gone 2026-09-17)
2026-09-15|DHT|Independent Petroleum Refiners RS Breakout|Renewable Diesel / Renewable Fuels Refiners|Energy Infrastructure & Services Complex|oil_gas|4|-0.0099|60|4|reject|0.1001|reject|no (gone 2026-09-15)
2026-09-15|DK|Independent Petroleum Refiners RS Breakout|Renewable Diesel / Renewable Fuels Refiners|Energy Infrastructure & Services Complex|oil_gas|4|0.8761|60|4|admit|0.2646|reject|no (gone 2026-09-16)
2026-09-15|DTM|Independent Petroleum Refiners RS Breakout|Renewable Diesel / Renewable Fuels Refiners|Energy Infrastructure & Services Complex|oil_gas|4|0.2451|60|4|reject|0.4799|admit|no (gone 2026-09-16)
2026-09-15|DUK|Independent Petroleum Refiners RS Breakout|Renewable Diesel / Renewable Fuels Refiners|Energy Infrastructure & Services Complex|oil_gas|4|0.0484|60|4|reject|0.1014|reject|no (gone 2026-09-18)
2026-09-15|ES|Independent Petroleum Refiners RS Breakout|Renewable Diesel / Renewable Fuels Refiners|Energy Infrastructure & Services Complex|oil_gas|4|-0.0032|60|4|reject|-0.0258|reject|no (gone 2026-09-18)
2026-09-15|ET|Independent Petroleum Refiners RS Breakout|Renewable Diesel / Renewable Fuels Refiners|Energy Infrastructure & Services Complex|oil_gas|4|0.3249|60|4|reject|0.4811|admit|yes
2026-09-15|FRO|Independent Petroleum Refiners RS Breakout|Renewable Diesel / Renewable Fuels Refiners|Energy Infrastructure & Services Complex|oil_gas|4|-0.0320|60|4|reject|0.1141|reject|no (gone 2026-09-15)
2026-09-15|FTI|Independent Petroleum Refiners RS Breakout|Renewable Diesel / Renewable Fuels Refiners|Energy Infrastructure & Services Complex|oil_gas|4|0.3668|60|4|admit|0.7367|admit|no (gone 2026-09-22)
2026-09-15|FTK|Independent Petroleum Refiners RS Breakout|Renewable Diesel / Renewable Fuels Refiners|Energy Infrastructure & Services Complex|oil_gas|4|-0.2323|60|4|reject|0.0100|reject|yes
2026-09-15|HLX|Independent Petroleum Refiners RS Breakout|Renewable Diesel / Renewable Fuels Refiners|Energy Infrastructure & Services Complex|oil_gas|4|0.3989|52|4|admit|0.8204|admit|yes
2026-09-15|HP|Independent Petroleum Refiners RS Breakout|Renewable Diesel / Renewable Fuels Refiners|Energy Infrastructure & Services Complex|oil_gas|4|0.3202|60|4|reject|0.7747|admit|yes
2026-09-15|INSW|Independent Petroleum Refiners RS Breakout|Renewable Diesel / Renewable Fuels Refiners|Energy Infrastructure & Services Complex|oil_gas|4|0.0256|60|4|reject|0.0754|reject|no (gone 2026-09-15)
2026-09-15|KMI|Independent Petroleum Refiners RS Breakout|Renewable Diesel / Renewable Fuels Refiners|Energy Infrastructure & Services Complex|oil_gas|4|0.2638|60|4|reject|0.3892|admit|yes
2026-09-15|KNTK|Independent Petroleum Refiners RS Breakout|Renewable Diesel / Renewable Fuels Refiners|Energy Infrastructure & Services Complex|oil_gas|4|0.3349|60|4|reject|0.4451|admit|yes
2026-09-15|MPC|Independent Petroleum Refiners RS Breakout|Renewable Diesel / Renewable Fuels Refiners|Energy Infrastructure & Services Complex|oil_gas|4|0.8349|60|4|admit|0.5313|admit|no (gone 2026-09-16)
2026-09-15|NAT|Independent Petroleum Refiners RS Breakout|Renewable Diesel / Renewable Fuels Refiners|Energy Infrastructure & Services Complex|oil_gas|4|0.1104|60|4|reject|0.1657|reject|no (gone 2026-09-15)
2026-09-15|NE|Independent Petroleum Refiners RS Breakout|Renewable Diesel / Renewable Fuels Refiners|Energy Infrastructure & Services Complex|oil_gas|4|0.4077|60|4|admit|0.7259|admit|yes
2026-09-15|NESR|Independent Petroleum Refiners RS Breakout|Renewable Diesel / Renewable Fuels Refiners|Energy Infrastructure & Services Complex|oil_gas|4|0.1707|60|4|reject|0.5253|admit|yes
2026-09-15|NI|Independent Petroleum Refiners RS Breakout|Renewable Diesel / Renewable Fuels Refiners|Energy Infrastructure & Services Complex|oil_gas|4|0.1551|60|4|reject|0.2440|reject|no (gone 2026-09-18)
2026-09-15|NJR|Independent Petroleum Refiners RS Breakout|Renewable Diesel / Renewable Fuels Refiners|Energy Infrastructure & Services Complex|oil_gas|4|0.2003|60|4|reject|0.1060|reject|no (gone 2026-09-18)
2026-09-15|OGS|Independent Petroleum Refiners RS Breakout|Renewable Diesel / Renewable Fuels Refiners|Energy Infrastructure & Services Complex|oil_gas|4|-0.0627|60|4|reject|0.0920|reject|no (gone 2026-09-18)
2026-09-15|OII|Independent Petroleum Refiners RS Breakout|Renewable Diesel / Renewable Fuels Refiners|Energy Infrastructure & Services Complex|oil_gas|4|0.2964|60|4|reject|0.5690|admit|yes
2026-09-15|OKE|Independent Petroleum Refiners RS Breakout|Renewable Diesel / Renewable Fuels Refiners|Energy Infrastructure & Services Complex|oil_gas|4|0.3871|60|4|admit|0.5326|admit|no (gone 2026-09-23)
2026-09-15|PBF|Independent Petroleum Refiners RS Breakout|Renewable Diesel / Renewable Fuels Refiners|Energy Infrastructure & Services Complex|oil_gas|4|0.8577|60|4|admit|0.3979|admit|no (gone 2026-09-16)
2026-09-15|PNW|Independent Petroleum Refiners RS Breakout|Renewable Diesel / Renewable Fuels Refiners|Energy Infrastructure & Services Complex|oil_gas|4|0.0436|60|4|reject|0.1889|reject|no (gone 2026-09-18)
2026-09-15|PSX|Independent Petroleum Refiners RS Breakout|Renewable Diesel / Renewable Fuels Refiners|Energy Infrastructure & Services Complex|oil_gas|4|0.8032|60|4|admit|0.5454|admit|no (gone 2026-09-16)
2026-09-15|PTEN|Independent Petroleum Refiners RS Breakout|Renewable Diesel / Renewable Fuels Refiners|Energy Infrastructure & Services Complex|oil_gas|4|0.4666|60|4|admit|0.7670|admit|no (gone 2026-09-22)
2026-09-15|SDRL|Independent Petroleum Refiners RS Breakout|Renewable Diesel / Renewable Fuels Refiners|Energy Infrastructure & Services Complex|oil_gas|4|0.4256|60|4|admit|0.7517|admit|yes
2026-09-15|SO|Independent Petroleum Refiners RS Breakout|Renewable Diesel / Renewable Fuels Refiners|Energy Infrastructure & Services Complex|oil_gas|4|0.0342|60|4|reject|0.1722|reject|no (gone 2026-09-18)
2026-09-15|SR|Independent Petroleum Refiners RS Breakout|Renewable Diesel / Renewable Fuels Refiners|Energy Infrastructure & Services Complex|oil_gas|4|-0.0797|60|4|reject|0.0587|reject|no (gone 2026-09-18)
2026-09-15|STNG|Independent Petroleum Refiners RS Breakout|Renewable Diesel / Renewable Fuels Refiners|Energy Infrastructure & Services Complex|oil_gas|4|0.0662|60|4|reject|0.2197|reject|no (gone 2026-09-15)
2026-09-15|SWX|Independent Petroleum Refiners RS Breakout|Renewable Diesel / Renewable Fuels Refiners|Energy Infrastructure & Services Complex|oil_gas|4|-0.0121|60|4|reject|0.2191|reject|no (gone 2026-09-18)
2026-09-15|TDW|Independent Petroleum Refiners RS Breakout|Renewable Diesel / Renewable Fuels Refiners|Energy Infrastructure & Services Complex|oil_gas|4|0.3034|60|4|reject|0.5673|admit|yes
2026-09-15|TNK|Independent Petroleum Refiners RS Breakout|Renewable Diesel / Renewable Fuels Refiners|Energy Infrastructure & Services Complex|oil_gas|4|0.0299|60|4|reject|0.1342|reject|no (gone 2026-09-15)
2026-09-15|TRMD|Independent Petroleum Refiners RS Breakout|Renewable Diesel / Renewable Fuels Refiners|Energy Infrastructure & Services Complex|oil_gas|4|0.0798|60|4|reject|0.1269|reject|no (gone 2026-09-15)
2026-09-15|TS|Independent Petroleum Refiners RS Breakout|Renewable Diesel / Renewable Fuels Refiners|Energy Infrastructure & Services Complex|oil_gas|4|0.2708|60|4|reject|0.4395|admit|yes
2026-09-15|UGI|Independent Petroleum Refiners RS Breakout|Renewable Diesel / Renewable Fuels Refiners|Energy Infrastructure & Services Complex|oil_gas|4|0.1680|60|4|reject|0.1410|reject|no (gone 2026-09-18)
2026-09-15|VAL|Independent Petroleum Refiners RS Breakout|Renewable Diesel / Renewable Fuels Refiners|Energy Infrastructure & Services Complex|oil_gas|4|0.3495|60|4|reject|0.7580|admit|no (gone 2026-09-23)
2026-09-15|WEC|Independent Petroleum Refiners RS Breakout|Renewable Diesel / Renewable Fuels Refiners|Energy Infrastructure & Services Complex|oil_gas|4|0.1267|60|4|reject|0.1154|reject|no (gone 2026-09-18)
2026-09-15|WES|Independent Petroleum Refiners RS Breakout|Renewable Diesel / Renewable Fuels Refiners|Energy Infrastructure & Services Complex|oil_gas|4|0.3961|60|4|admit|0.3824|admit|yes
2026-09-15|WHD|Independent Petroleum Refiners RS Breakout|Renewable Diesel / Renewable Fuels Refiners|Energy Infrastructure & Services Complex|oil_gas|4|0.2664|60|4|reject|0.4717|admit|yes
2026-09-15|WMB|Independent Petroleum Refiners RS Breakout|Renewable Diesel / Renewable Fuels Refiners|Energy Infrastructure & Services Complex|oil_gas|4|0.1629|60|4|reject|0.4957|admit|no (gone 2026-09-22)
2026-09-16|AVAV|Emerging Aerospace & Defense Systems Momentum|Space Economy: Satellite Communications & Launch Services|Space Economy: Satellite Communications & Launch Services|satellite|4|0.5524|60|4|admit|0.5094|admit|no (gone 2026-09-18)
2026-09-16|ESLT|Emerging Aerospace & Defense Systems Momentum|Space Economy: Satellite Communications & Launch Services|Space Economy: Satellite Communications & Launch Services|satellite|4|0.2707|60|4|reject|0.1861|reject|no (gone 2026-09-18)
2026-09-16|HONA|Emerging Aerospace & Defense Systems Momentum|Space Economy: Satellite Communications & Launch Services|Space Economy: Satellite Communications & Launch Services|satellite|4|-0.1778|54|4|reject|-0.1145|reject|no (gone 2026-09-18)
2026-09-16|EPD|Midstream Oil & Gas Infrastructure (Pipelines & Logistics)|Oil Refining & Marketing|Oil & Gas Value Chain (Upstream, Midstream & Downstream)|oil_gas|8|0.2558|60|8|reject||n/a|no (gone 2026-09-16)
2026-09-16|HESM|Midstream Oil & Gas Infrastructure (Pipelines & Logistics)|Oil Refining & Marketing|Oil & Gas Value Chain (Upstream, Midstream & Downstream)|oil_gas|8|0.3167|60|8|reject||n/a|no (gone 2026-09-16)
2026-09-16|MPLX|Midstream Oil & Gas Infrastructure (Pipelines & Logistics)|Oil Refining & Marketing|Oil & Gas Value Chain (Upstream, Midstream & Downstream)|oil_gas|8|0.1047|60|8|reject||n/a|no (gone 2026-09-16)
2026-09-16|OKE|Midstream Oil & Gas Infrastructure (Pipelines & Logistics)|Oil Refining & Marketing|Oil & Gas Value Chain (Upstream, Midstream & Downstream)|oil_gas|8|0.3708|60|8|admit||n/a|no (gone 2026-09-16)
