id|ticker|alert_date|signal_type|status|skip_reason|orb_high|orb_low|atr_14|entry_price|stop_price|hard_stop|risk_dollars|entry_shares|remaining_shares|partial_taken|total_pnl|hold_days|created_at|closed_at|quarantined|was_replayed|exits_json
282|ABCL|2026-08-10|magna53|closed||9.03999999999999914734871708787977695465087890625|8.4000000000000003552713678800500929355621337890625|0.433928571428571441259691710001789033412933349609375|9.03999999999999914734871708787977695465087890625|11.0295000000000005258016244624741375446319580078125|8.4000000000000003552713678800500929355621337890625|898.4600000000000363797880709171295166015625|1403|0|t|2371.07000000000107320374809205532073974609375|14|2026-08-10 14:00:00.188354+00|2026-08-24 20:50:00.30483+00|f|t|[{"pnl": 902.5966666666674, "time": "2026-08-13T16:00:00", "price": 10.97, "reason": "partial_profit", "shares": 467.6666666666667}, {"pnl": 1468.4733333333336, "time": "2026-08-24T16:00:00", "price": 10.61, "reason": "sma_trail_stop", "shares": 935.3333333333333}]
284|ABNB|2026-08-10|9m_day2|closed||181.6399999999999863575794734060764312744140625|177.43000000000000682121026329696178436279296875||181.6399999999999863575794734060764312744140625|181.6399999999999863575794734060764312744140625|163.44999999999998863131622783839702606201171875|891.30999999999994543031789362430572509765625|49|0|t|-115.1499999999997356781022972427308559417724609375|7|2026-08-10 14:00:00.279488+00|2026-08-17 20:50:12.799662+00|t|f|[{"pnl": -38.38333333333324, "time": "2026-08-17T16:00:00", "price": 179.29, "reason": "partial_profit", "shares": 16.333333333333332}, {"pnl": -76.7666666666665, "time": "2026-08-17T16:00:00", "price": 179.29, "reason": "sma_trail_stop", "shares": 32.66666666666667}]
279|BTG|2026-08-10|9m_day2|no_entry||5.12999999999999989341858963598497211933135986328125|4.96999999999999975131004248396493494510650634765625|||||||0|f|||2026-08-10 14:00:00.112067+00||f|f|[]
280|CART|2026-08-10|9m_day2|no_entry||50.9500000000000028421709430404007434844970703125|49.231099999999997862687450833618640899658203125|||||||0|f|||2026-08-10 14:00:00.125974+00||f|f|[]
281|CRSR|2026-08-10|9m_day2|no_entry||14.9779999999999997584154698415659368038177490234375|13.9199999999999999289457264239899814128875732421875|||||||0|f|||2026-08-10 14:00:00.148177+00||f|f|[]
285|DKNG|2026-08-10|9m_day2|closed||24.21430000000000148929757415316998958587646484375|23.550000000000000710542735760100185871124267578125||24.21430000000000148929757415316998958587646484375|24.21430000000000148929757415316998958587646484375|21.8900000000000005684341886080801486968994140625|897.5700000000000500222085975110530853271484375|387|0|t|110.56589999999943074726616032421588897705078125|8|2026-08-10 14:00:00.285339+00|2026-08-18 20:50:01.022819+00|f|t|[{"pnl": 155.53530000000003, "time": "2026-08-13T16:00:00", "price": 25.42, "reason": "partial_profit", "shares": 129.0}, {"pnl": -44.969400000000604, "time": "2026-08-18T16:00:00", "price": 24.04, "reason": "sma_trail_stop", "shares": 258.0}]
283|TH|2026-08-10|magna53|closed||16.219999999999998863131622783839702606201171875|15.050000000000000710542735760100185871124267578125|0.8544714285714285484374386214767582714557647705078125|16.219999999999998863131622783839702606201171875|17.37700000000000244426701101474463939666748046875|15.050000000000000710542735760100185871124267578125|898.4600000000000363797880709171295166015625|767|0|t|299.1300000000013596945791505277156829833984375|16|2026-08-10 14:00:00.197101+00|2026-08-26 20:50:00.054608+00|f|t|[{"pnl": 12.783333333333514, "time": "2026-08-13T16:00:00", "price": 16.27, "reason": "partial_profit", "shares": 255.66666666666666}, {"pnl": 286.34666666666783, "time": "2026-08-26T16:00:00", "price": 16.78, "reason": "sma_trail_stop", "shares": 511.33333333333337}]
287|BW|2026-08-11|magna53|no_entry||12.0800000000000000710542735760100185871124267578125|10.519999999999999573674358543939888477325439453125|||||||0|f|||2026-08-11 14:00:00.128059+00||f|f|[]
286|FRMI|2026-08-11|magna53|no_entry||7.38989999999999991331378623726777732372283935546875|6.95999999999999996447286321199499070644378662109375|||||||0|f|||2026-08-11 14:00:00.127558+00||f|f|[]
289|RIOT|2026-08-11|magna53|no_entry||23.660000000000000142108547152020037174224853515625|21.370000000000000994759830064140260219573974609375|||||||0|f|||2026-08-11 14:00:00.153508+00||f|f|[]
288|SE|2026-08-11|magna53|no_entry||130.009999999999990905052982270717620849609375|124.5199999999999960209606797434389591217041015625|||||||0|f|||2026-08-11 14:00:00.134475+00||f|f|[]
291|ATRO|2026-08-12|magna53|gate_blocked|setup:stop_too_wide: ORB range $8.96 (11.3%) > 1.5x ATR $5.29|88.4599999999999937472239253111183643341064453125|79.5|||||||0|f|||2026-08-12 14:00:00.103609+00||f|f|[]
294|EROC|2026-08-12|magna53|closed||13.5999999999999996447286321199499070644378662109375|12.73349999999999937472239253111183643341064453125|1.09927857142857110517297769547440111637115478515625|13.5999999999999996447286321199499070644378662109375|12.73349999999999937472239253111183643341064453125|12.73349999999999937472239253111183643341064453125|898.4600000000000363797880709171295166015625|1036|0|t|713.8039999999992915036273188889026641845703125|8|2026-08-12 14:00:00.240549+00|2026-08-20 20:50:01.039837+00|f|f|[{"pnl": 1312.2666666666662, "time": "2026-08-17T16:00:00", "price": 17.4, "reason": "partial_profit", "shares": 345.3333333333333}, {"pnl": -598.4626666666669, "time": "2026-08-20T16:00:00", "price": 12.7335, "reason": "stop_hit", "shares": 690.6666666666667}]
290|GLBE|2026-08-12|magna53|no_entry||43.99000000000000198951966012828052043914794921875|41.00999999999999801048033987171947956085205078125|||||||0|f|||2026-08-12 14:00:00.097259+00||f|f|[]
293|NIQ|2026-08-12|9m_day2|gate_blocked|setup:stop_too_wide: stop distance 17.5% > 15%|16.5|15.75|||||||0|f|||2026-08-12 14:00:00.21595+00||f|f|[]
295|QMCO|2026-08-12|9m_day2|gate_blocked|setup:stop_too_wide: stop distance 35.1% > 15%|21.566900000000000403588273911736905574798583984375|20.010000000000001563194018672220408916473388671875|||||||0|f|||2026-08-12 14:00:00.345814+00||f|f|[]
292|SE|2026-08-12|9m_day2|no_entry||131.900000000000005684341886080801486968994140625|129.419999999999987494447850622236728668212890625|||||||0|f|||2026-08-12 14:00:00.106841+00||f|f|[]
297|CGEM|2026-08-13|magna53|no_entry||21|19.219999999999998863131622783839702606201171875|||||||0|f|||2026-08-13 14:00:00.140485+00||f|f|[]
299|CRMD|2026-08-13|magna53|closed||8.75|8.3300000000000000710542735760100185871124267578125|0.280535714285714277149708095748792402446269989013671875|8.75|8.3300000000000000710542735760100185871124267578125|8.3300000000000000710542735760100185871124267578125|898.4600000000000363797880709171295166015625|2053|0|f|-862.2599999999998772182152606546878814697265625|1|2026-08-13 14:00:00.196721+00|2026-08-14 20:50:14.303505+00|f|f|[{"pnl": -862.2599999999999, "time": "2026-08-14T16:00:00", "price": 8.33, "reason": "stop_hit", "shares": 2053.0}]
296|HLIT|2026-08-13|magna53|no_entry||15.0600000000000004973799150320701301097869873046875|13.67999999999999971578290569595992565155029296875|||||||0|f|||2026-08-13 14:00:00.097269+00||f|f|[]
300|SMCI|2026-08-13|9m_day2|closed||39.67999999999999971578290569595992565155029296875|38.2000000000000028421709430404007434844970703125||39.67999999999999971578290569595992565155029296875|39.67999999999999971578290569595992565155029296875|33.93999999999999772626324556767940521240234375|895.4199999999999590727384202182292938232421875|156|0|t|-354.1200000000004592948243953287601470947265625|5|2026-08-13 14:00:00.339162+00|2026-08-18 20:50:02.01686+00|f|f|[{"pnl": -118.04000000000016, "time": "2026-08-18T16:00:00", "price": 37.41, "reason": "partial_profit", "shares": 52.0}, {"pnl": -236.08000000000033, "time": "2026-08-18T16:00:00", "price": 37.41, "reason": "sma_trail_stop", "shares": 104.0}]
298|WEN|2026-08-13|9m_day2|no_entry||8.67999999999999971578290569595992565155029296875|8.5050000000000007815970093361102044582366943359375|||||||0|f|||2026-08-13 14:00:00.146142+00||f|f|[]
302|AVAH|2026-08-14|9m_day2|no_entry||12.519999999999999573674358543939888477325439453125|11.5800000000000000710542735760100185871124267578125|||||||0|f|||2026-08-14 14:00:00.150271+00||f|f|[]
301|ETON|2026-08-14|magna53|no_entry||59.78999999999999914734871708787977695465087890625|53.00999999999999801048033987171947956085205078125|||||||0|f|||2026-08-14 14:00:00.129814+00||f|f|[]
304|HTFL|2026-08-14|magna53|gate_blocked|setup:stop_too_wide: ORB range $3.84 (10.7%) > 1.5x ATR $2.19|39.88000000000000255795384873636066913604736328125|36.03659999999999996589394868351519107818603515625|||||||0|f|||2026-08-14 14:00:00.273627+00||f|f|[]
303|VERA|2026-08-14|magna53|closed||31.480000000000000426325641456060111522674560546875|29.730000000000000426325641456060111522674560546875|1.681857142857142495273592430748976767063140869140625|31.480000000000000426325641456060111522674560546875|31.480000000000000426325641456060111522674560546875|29.730000000000000426325641456060111522674560546875|898.4600000000000363797880709171295166015625|513|0|t|-49.58999999999985419663062202744185924530029296875|6|2026-08-14 14:00:00.214088+00|2026-08-20 20:50:01.283168+00|f|f|[{"pnl": 25.649999999999757, "time": "2026-08-17T16:00:00", "price": 31.63, "reason": "partial_profit", "shares": 171.0}, {"pnl": -75.23999999999961, "time": "2026-08-20T16:00:00", "price": 31.26, "reason": "sma_trail_stop", "shares": 342.0}]
306|ARGX|2026-08-17|magna53|gate_blocked|setup:stop_too_wide: ORB range $40.77 (4.4%) > 1.5x ATR $36.51|966.279999999999972715158946812152862548828125|925.509999999999990905052982270717620849609375|||||||0|f|||2026-08-17 14:00:00.109371+00||f|f|[]
305|HTFL|2026-08-17|9m_day2|no_entry||43.280000000000001136868377216160297393798828125|41.22999999999999687361196265555918216705322265625|||||||0|f|||2026-08-17 14:00:00.101317+00||f|f|[]
307|UMAC|2026-08-17|9m_day2|no_entry||33.19290000000000162572177941910922527313232421875|30.60000000000000142108547152020037174224853515625|||||||0|f|||2026-08-17 14:00:00.120319+00||f|f|[]
308|AMLX|2026-08-18|magna53|closed||30.690000000000001278976924368180334568023681640625|28.5799999999999982946974341757595539093017578125|1.465149999999999952393636704073287546634674072265625|30.690000000000001278976924368180334568023681640625|36.90899999999999891997504164464771747589111328125|26.469999999999995310417943983338773250579833984375|898.4600000000000363797880709171295166015625|212|0|t|1004.1733333333331756875850260257720947265625|14|2026-08-18 14:00:00.137212+00|2026-09-01 20:50:00.056473+00|f|f|[{"pnl": 563.213333333333, "time": "2026-08-21T16:00:00", "price": 38.66, "reason": "partial_profit", "shares": 70.66666666666667}, {"pnl": 440.9600000000001, "time": "2026-09-01T16:00:00", "price": 33.81, "reason": "sma_trail_stop", "shares": 141.33333333333331}]
309|AMLX|2026-08-19|9m_day2|gate_blocked|setup:stop_too_wide: stop distance 23.8% > 15%|36.75|35.3207000000000022055246517993509769439697265625|||||||0|f|||2026-08-19 14:00:00.110695+00||f|f|[]
310|MRNA|2026-08-19|magna53|gate_blocked|setup:stop_too_wide: ORB range $7.79 (6.8%) > 1.5x ATR $5.64|122.25|114.4599999999999937472239253111183643341064453125|||||||0|f|||2026-08-19 14:00:00.146386+00||f|f|[]
311|MRVL|2026-08-19|magna53|no_entry||245.489000000000004320099833421409130096435546875|235.840000000000003410605131648480892181396484375|||||||0|f|||2026-08-19 14:00:00.193708+00||f|f|[]
312|BULL|2026-08-20|magna53|no_entry||9.949999999999999289457264239899814128875732421875|9.3800000000000007815970093361102044582366943359375|||||||0|f|||2026-08-20 14:00:00.123115+00||f|f|[]
320|MRK|2026-08-20|9m_day2|closed||151.349999999999994315658113919198513031005859375|148.515999999999991132426657713949680328369140625||151.349999999999994315658113919198513031005859375|151.349999999999994315658113919198513031005859375|144.900000000000005684341886080801486968994140625|761.1000000000000227373675443232059478759765625|118|0|t|58.21333333333296877754037268459796905517578125|7|2026-08-20 14:00:00.391903+00|2026-08-27 20:50:00.303588+00|f|f|[{"pnl": 200.5999999999998, "time": "2026-08-25T16:00:00", "price": 156.45, "reason": "partial_profit", "shares": 39.333333333333336}, {"pnl": -142.38666666666683, "time": "2026-08-27T16:00:00", "price": 149.54, "reason": "sma_trail_stop", "shares": 78.66666666666666}]
318|MRNA|2026-08-20|9m_day2|no_entry||155|140.55000000000001136868377216160297393798828125|||||||0|f|||2026-08-20 14:00:00.242793+00||f|f|[]
315|MSTR|2026-08-20|9m_day2|no_entry||113.7399999999999948840923025272786617279052734375|109.18999999999999772626324556767940521240234375|||||||0|f|||2026-08-20 14:00:00.179263+00||f|f|[]
317|NVAX|2026-08-20|9m_day2|no_entry||8.660000000000000142108547152020037174224853515625|8.300000000000000710542735760100185871124267578125|||||||0|f|||2026-08-20 14:00:00.228411+00||f|f|[]
319|PURR|2026-08-20|9m_day2|gate_blocked|setup:stop_too_wide: stop distance 28.1% > 15%|9.5800000000000000710542735760100185871124267578125|8.8800000000000007815970093361102044582366943359375|||||||0|f|||2026-08-20 14:00:00.310836+00||f|f|[]
313|RARE|2026-08-20|magna53|no_entry||28.5|26.800000000000000710542735760100185871124267578125|||||||0|f|||2026-08-20 14:00:00.129757+00||f|f|[]
316|TEM|2026-08-20|9m_day2|gate_blocked|setup:stop_too_wide: stop distance 16.3% > 15%|65.4479999999999932924765744246542453765869140625|61.7000000000000028421709430404007434844970703125|||||||0|f|||2026-08-20 14:00:00.223772+00||f|f|[]
323|ASST|2026-08-21|9m_day2|open||17.699999999999999289457264239899814128875732421875|17.17999999999999971578290569595992565155029296875||17.699999999999999289457264239899814128875732421875|17.699999999999999289457264239899814128875732421875|15.1400000000000005684341886080801486968994140625|673.279999999999972715158946812152862548828125|263|175.33333333333331438552704639732837677001953125|t|177.963333333333451946600689552724361419677734375|11|2026-08-21 14:00:00.24213+00||f|f|[{"pnl": 177.96333333333345, "time": "2026-08-24T16:00:00", "price": 19.73, "reason": "partial_profit", "shares": 87.66666666666667}]
322|MRVI|2026-08-21|9m_day2|closed||8.486200000000000187583282240666449069976806640625|8.199999999999999289457264239899814128875732421875||8.486200000000000187583282240666449069976806640625|8.486200000000000187583282240666449069976806640625|7.37999999999999989341858963598497211933135986328125|673.6799999999999499777914024889469146728515625|609|0|t|57.1241999999995613279679673723876476287841796875|6|2026-08-21 14:00:00.239839+00|2026-08-27 20:50:00.793182+00|f|f|[{"pnl": 104.30139999999996, "time": "2026-08-25T16:00:00", "price": 9.0, "reason": "partial_profit", "shares": 203.0}, {"pnl": -47.1772000000004, "time": "2026-08-27T16:00:00", "price": 8.37, "reason": "sma_trail_stop", "shares": 406.0}]
321|PSNL|2026-08-21|9m_day2|closed||17.030000000000001136868377216160297393798828125|16.620000000000000994759830064140260219573974609375||17.030000000000001136868377216160297393798828125|17.030000000000001136868377216160297393798828125|15.910000000000000142108547152020037174224853515625|673.1200000000000045474735088646411895751953125|601|0|t|-86.143333333333970358580700121819972991943359375|6|2026-08-21 14:00:00.231597+00|2026-08-27 20:50:01.037346+00|f|f|[{"pnl": 6.009999999999517, "time": "2026-08-24T16:00:00", "price": 17.06, "reason": "partial_profit", "shares": 200.33333333333334}, {"pnl": -92.15333333333349, "time": "2026-08-27T16:00:00", "price": 16.8, "reason": "sma_trail_stop", "shares": 400.66666666666663}]
324|HOOD|2026-08-24|9m_day2|no_entry||108.599999999999994315658113919198513031005859375|105.7600000000000051159076974727213382720947265625|||||||0|f|||2026-08-24 14:00:00.107099+00||f|f|[]
326|BZ|2026-08-26|9m_day2|gate_blocked|setup:stop_too_wide: stop distance 18.5% > 15%|18.6700000000000017053025658242404460906982421875|16.620000000000000994759830064140260219573974609375|||||||0|f|||2026-08-26 14:00:00.152449+00||f|f|[]
325|VNET|2026-08-26|9m_day2|no_entry||6.980000000000000426325641456060111522674560546875|6.769999999999999573674358543939888477325439453125|||||||0|f|||2026-08-26 14:00:00.114486+00||f|f|[]
329|BBWI|2026-08-27|9m_day2|no_entry||18.684999999999998721023075631819665431976318359375|18|||||||0|f|||2026-08-27 14:00:00.103871+00||f|f|[]
328|BHVN|2026-08-27|9m_day2|no_entry||17.050000000000000710542735760100185871124267578125|16.050000000000000710542735760100185871124267578125|||||||0|f|||2026-08-27 14:00:00.097826+00||f|f|[]
327|BZ|2026-08-27|9m_day2|no_entry||18.714999999999999857891452847979962825775146484375|18.059999999999998721023075631819665431976318359375|||||||0|f|||2026-08-27 14:00:00.078892+00||f|f|[]
331|CRWD|2026-08-27|magna53|closed||216.8700000000000045474735088646411895751953125|206.099999999999994315658113919198513031005859375|9.2228571428571459733802839764393866062164306640625|216.8700000000000045474735088646411895751953125|216.8700000000000045474735088646411895751953125|195.32999999999998408384271897375583648681640625|673.8500000000000227373675443232059478759765625|31|0|t|108.8099999999997322674971655942499637603759765625|5|2026-08-27 14:00:00.127286+00|2026-09-01 20:50:00.784728+00|f|f|[{"pnl": 146.00999999999996, "time": "2026-08-31T16:00:00", "price": 231.0, "reason": "partial_profit", "shares": 10.333333333333334}, {"pnl": -37.20000000000023, "time": "2026-09-01T16:00:00", "price": 215.07, "reason": "sma_trail_stop", "shares": 20.666666666666664}]
330|DG|2026-08-27|magna53|open||128.219999999999998863131622783839702606201171875|124.5|3.49508571428571546135799508192576467990875244140625|128.219999999999998863131622783839702606201171875|128.219999999999998863131622783839702606201171875|120.780000000000001136868377216160297393798828125|673.8500000000000227373675443232059478759765625|90|60|t|86.100000000000136424205265939235687255859375|5|2026-08-27 14:00:00.110751+00||f|f|[{"pnl": 86.10000000000014, "time": "2026-09-01T16:00:00", "price": 131.09, "reason": "partial_profit", "shares": 30.0}]
332|OKTA|2026-08-27|magna53|gate_blocked|setup:stop_too_wide: ORB range $11.38 (7.3%) > 1.5x ATR $10.27|167.8799999999999954525264911353588104248046875|156.5|||||||0|f|||2026-08-27 14:00:00.145748+00||f|f|[]
336|CRM|2026-08-28|9m_day2|open||257.3799999999999954525264911353588104248046875|249||257.3799999999999954525264911353588104248046875|257.3799999999999954525264911353588104248046875|230.05000000000001136868377216160297393798828125|874.55999999999994543031789362430572509765625|32|21.33333333333333570180911920033395290374755859375|t|1.706666666666933451779186725616455078125|4|2026-08-28 14:00:00.188214+00||f|f|[{"pnl": 1.7066666666669335, "time": "2026-08-31T16:00:00", "price": 257.54, "reason": "partial_profit", "shares": 10.666666666666666}]
334|CRWD|2026-08-28|9m_day2|no_entry||228.68999999999999772626324556767940521240234375|218.30000000000001136868377216160297393798828125|||||||0|f|||2026-08-28 14:00:00.129083+00||f|f|[]
335|OKTA|2026-08-28|9m_day2|no_entry||172.909999999999996589394868351519107818603515625|168.3899999999999863575794734060764312744140625|||||||0|f|||2026-08-28 14:00:00.147469+00||f|f|[]
333|S|2026-08-28|9m_day2|no_entry||22.25|21.010000000000001563194018672220408916473388671875|||||||0|f|||2026-08-28 14:00:00.103761+00||f|f|[]
337|SOLS|2026-08-28|magna53|closed||66.900000000000005684341886080801486968994140625|64.719999999999998863131622783839702606201171875|1.8459642857142861682717693838640116155147552490234375|66.900000000000005684341886080801486968994140625|62.539999999999992041921359486877918243408203125|62.539999999999992041921359486877918243408203125|898.4600000000000363797880709171295166015625|206|0|f|-898.160000000002810338628478348255157470703125|3|2026-08-28 14:00:00.191379+00|2026-08-31 20:50:01.298334+00|f|f|[{"pnl": -898.1600000000028, "time": "2026-08-31T16:00:00", "price": 62.53999999999999, "reason": "stop_hit", "shares": 206.0}]
338|ASST|2026-09-01|9m_day2|no_entry||24.059999999999998721023075631819665431976318359375|23.260000000000001563194018672220408916473388671875|||||||0|f|||2026-09-01 14:00:00.108448+00||f|f|[]
339|SLB|2026-09-01|9m_day2|no_entry||60.17999999999999971578290569595992565155029296875|58.97999999999999687361196265555918216705322265625|||||||0|f|||2026-09-01 14:00:00.114468+00||f|f|[]
(337 rows)
